Country,Economic Effectiveness,Economic Legitimacy,Effectiveness Score,Legitimacy Score,Political Effectiveness,Political Legitimacy,Security Effectiveness,Security Legitimacy,Social Effectiveness,Social Legitimacy,State Fragility Index,Year
Sri Lanka,2,0,7,7,1,3,3,3,1,1,14,2005
Sri Lanka,2,0,7,6,1,3,3,3,1,0,13,2006
Sri Lanka,2,0,7,6,1,3,3,3,1,0,13,2007
Sri Lanka,2,0,6,6,0,3,3,3,1,0,12,2008
Sri Lanka,2,0,6,6,0,3,3,3,1,0,12,2009
Sri Lanka,2,0,7,6,1,3,3,3,1,0,13,2010
Sri Lanka,2,0,7,6,1,3,3,3,1,0,13,2011
Sri Lanka,2,0,6,6,1,3,3,3,0,0,12,2012
Sri Lanka,2,0,5,6,1,3,2,3,0,0,11,2013
Sri Lanka,2,0,6,5,2,3,2,2,0,0,11,2014
South Sudan,3,3,9,9,1,2,2,2,3,2,18,2012
South Sudan,3,3,11,11,3,3,2,2,3,3,22,2013
South Sudan,3,3,12,12,3,3,3,3,3,3,24,2014
Sudan,4,3,12,12,3,3,2,3,3,3,24,1995
Sudan,4,3,12,12,3,3,2,3,3,3,24,1996
Sudan,3,3,11,12,3,3,2,3,3,3,23,1997
Sudan,3,3,11,12,3,3,2,3,3,3,23,1998
Sudan,3,3,11,12,2,3,3,3,3,3,23,1999
Sudan,3,3,11,12,2,3,3,3,3,3,23,2000
Sudan,3,3,11,11,2,3,3,3,3,2,22,2001
Sudan,3,3,12,11,3,3,3,3,3,2,23,2002
Sudan,3,3,12,11,3,3,3,3,3,2,23,2003
Sudan,3,3,12,11,3,3,3,3,3,2,23,2004
Sudan,3,3,12,11,3,3,3,3,3,2,23,2005
Sudan,3,3,12,12,3,3,3,3,3,3,24,2006
Sudan,3,3,12,12,3,3,3,3,3,3,24,2007
Sudan,3,3,12,12,3,3,3,3,3,3,24,2008
Sudan,3,3,11,12,3,3,3,3,2,3,23,2009
Sudan,3,3,11,12,3,3,3,3,2,3,23,2010
Sudan,3,3,11,11,3,3,3,3,2,2,22,2011
Suriname,2,0,6,3,3,1,0,1,1,1,9,1995
Suriname,2,0,6,2,3,1,0,0,1,1,8,1996
Suriname,1,0,5,2,3,1,0,0,1,1,7,1997
Suriname,1,0,5,2,3,1,0,0,1,1,7,1998
Suriname,2,0,5,2,2,1,0,0,1,1,7,1999
Suriname,2,3,5,5,2,1,0,0,1,1,10,2000
Suriname,2,3,5,5,2,1,0,0,1,1,10,2001
Suriname,1,3,3,5,1,1,0,0,1,1,8,2002
Suriname,1,3,3,5,1,1,0,0,1,1,8,2003
Suriname,1,3,3,5,1,1,0,0,1,1,8,2004
Suriname,1,3,3,5,1,1,0,0,1,1,8,2005
Suriname,1,3,2,5,0,1,0,0,1,1,7,2006
Suriname,1,3,2,5,0,1,0,0,1,1,7,2007
Suriname,1,3,2,5,0,1,0,0,1,1,7,2008
Suriname,1,3,3,5,1,1,0,0,1,1,8,2009
Suriname,1,3,3,5,1,1,0,0,1,1,8,2010
Suriname,1,3,2,5,0,1,0,0,1,1,7,2011
Suriname,1,3,2,5,0,1,0,0,1,1,7,2012
Suriname,1,3,1,5,0,1,0,0,0,1,6,2013
Suriname,1,3,1,4,0,0,0,0,0,1,5,2014
Swaziland,2,0,6,4,2,0,0,1,2,3,10,1995
Swaziland,2,0,6,3,2,0,0,0,2,3,9,1996
Swaziland,2,0,6,3,2,0,0,0,2,3,9,1997
Swaziland,2,0,5,3,1,0,0,0,2,3,8,1998
Swaziland,2,0,5,3,1,0,0,0,2,3,8,1999
Swaziland,2,0,5,3,1,0,0,0,2,3,8,2000
Swaziland,2,0,5,3,1,0,0,0,2,3,8,2001
Swaziland,2,0,5,3,1,0,0,0,2,3,8,2002
Swaziland,2,0,6,3,1,0,0,0,3,3,9,2003
Swaziland,2,0,6,3,1,0,0,0,3,3,9,2004
Swaziland,2,0,5,4,1,0,0,1,2,3,9,2005
Swaziland,2,0,5,3,1,0,0,1,2,2,8,2006
Swaziland,2,0,5,3,1,0,0,1,2,2,8,2007
Swaziland,2,0,5,3,1,0,0,1,2,2,8,2008
Swaziland,2,0,5,4,1,0,0,1,2,3,9,2009
Swaziland,2,0,5,3,1,0,0,1,2,2,8,2010
Swaziland,2,0,5,3,1,0,0,1,2,2,8,2011
Swaziland,2,0,5,4,1,0,0,1,2,3,9,2012
Swaziland,2,0,5,4,1,0,0,1,2,3,9,2013
Swaziland,2,0,5,4,1,0,0,1,2,3,9,2014
Sweden,0,0,1,0,1,0,0,0,0,0,1,1995
Sweden,0,0,1,0,1,0,0,0,0,0,1,1996
Sweden,0,0,1,0,1,0,0,0,0,0,1,1997
Sweden,0,0,1,0,1,0,0,0,0,0,1,1998
Sweden,0,0,1,0,1,0,0,0,0,0,1,1999
Sweden,0,0,1,0,1,0,0,0,0,0,1,2000
Sweden,0,0,0,0,0,0,0,0,0,0,0,2001
Sweden,0,0,0,0,0,0,0,0,0,0,0,2002
Sweden,0,0,0,0,0,0,0,0,0,0,0,2003
Sweden,0,0,0,0,0,0,0,0,0,0,0,2004
Sweden,0,0,0,0,0,0,0,0,0,0,0,2005
Sweden,0,0,0,0,0,0,0,0,0,0,0,2006
Sweden,0,0,0,0,0,0,0,0,0,0,0,2007
Sweden,0,0,0,0,0,0,0,0,0,0,0,2008
Sweden,0,0,0,0,0,0,0,0,0,0,0,2009
Sweden,0,0,0,0,0,0,0,0,0,0,0,2010
Sweden,0,0,0,0,0,0,0,0,0,0,0,2011
Sweden,0,0,0,0,0,0,0,0,0,0,0,2012
Sweden,0,0,0,0,0,0,0,0,0,0,0,2013
Sweden,0,0,0,0,0,0,0,0,0,0,0,2014
Switzerland,0,0,0,1,0,1,0,0,0,0,1,1995
Switzerland,0,0,0,1,0,1,0,0,0,0,1,1996
Switzerland,0,0,0,1,0,1,0,0,0,0,1,1997
Switzerland,0,0,0,1,0,1,0,0,0,0,1,1998
Switzerland,0,0,0,1,0,1,0,0,0,0,1,1999
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2000
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2001
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2002
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2003
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2004
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2005
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2006
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2007
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2008
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2009
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2010
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2011
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2012
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2013
Switzerland,0,0,0,1,0,1,0,0,0,0,1,2014
Syria,2,2,6,8,2,3,0,2,2,1,14,1995
Syria,2,3,6,9,2,3,0,2,2,1,15,1996
Syria,2,3,6,9,2,3,0,2,2,1,15,1997
Syria,2,3,6,9,2,3,0,2,2,1,15,1998
Syria,2,3,6,8,2,3,0,1,2,1,14,1999
Syria,2,3,5,8,1,3,0,1,2,1,13,2000
Syria,2,3,5,8,1,3,0,1,2,1,13,2001
Syria,2,3,4,8,0,3,0,1,2,1,12,2002
Syria,2,2,4,7,0,3,0,1,2,1,11,2003
Syria,2,2,4,7,0,3,0,1,2,1,11,2004
Syria,2,2,3,8,0,3,0,2,1,1,11,2005
Syria,2,2,3,7,0,3,0,1,1,1,10,2006
Syria,2,2,3,7,0,3,0,1,1,1,10,2007
Syria,2,2,3,8,0,3,0,2,1,1,11,2008
Syria,2,2,3,7,0,3,0,2,1,0,10,2009
Syria,2,2,3,7,0,3,0,2,1,0,10,2010
Syria,2,2,4,8,0,3,1,3,1,0,12,2011
Syria,2,2,5,8,1,3,1,3,1,0,13,2012
Syria,2,2,7,8,2,3,2,3,1,0,15,2013
Syria,2,2,8,9,3,3,2,3,1,1,17,2014
Tajikistan,4,2,9,7,2,2,1,2,2,1,16,1995
Tajikistan,4,2,9,7,2,2,1,2,2,1,16,1996
Tajikistan,4,2,10,6,2,2,2,1,2,1,16,1997
Tajikistan,4,2,10,5,2,1,2,1,2,1,15,1998
Tajikistan,4,2,10,5,2,2,2,1,2,0,15,1999
Tajikistan,4,2,10,6,2,2,2,1,2,1,16,2000
Tajikistan,4,2,10,6,2,2,2,1,2,1,16,2001
Tajikistan,4,2,9,6,2,2,1,1,2,1,15,2002
Tajikistan,4,2,9,6,2,2,1,1,2,1,15,2003
Tajikistan,4,2,9,6,2,2,1,1,2,1,15,2004
Tajikistan,4,2,10,6,3,2,1,1,2,1,16,2005
Tajikistan,4,2,10,5,3,2,1,1,2,0,15,2006
Tajikistan,4,2,9,5,2,2,1,1,2,0,14,2007
Tajikistan,4,2,8,5,1,2,1,1,2,0,13,2008
Tajikistan,4,2,7,5,1,2,1,1,1,0,12,2009
Tajikistan,4,2,6,5,1,2,0,1,1,0,11,2010
Tajikistan,4,2,6,5,1,2,0,1,1,0,11,2011
Tajikistan,4,2,6,5,1,2,0,1,1,0,11,2012
Tajikistan,4,2,6,5,1,2,0,1,1,0,11,2013
Tajikistan,4,2,6,5,1,2,0,1,1,0,11,2014
Taiwan,0,0,1,1,1,1,0,0,0,0,2,1995
Taiwan,0,0,1,1,1,1,0,0,0,0,2,1996
Taiwan,0,0,1,1,1,1,0,0,0,0,2,1997
Taiwan,0,0,1,1,1,1,0,0,0,0,2,1998
Taiwan,0,0,1,1,1,1,0,0,0,0,2,1999
Taiwan,0,0,1,0,1,0,0,0,0,0,1,2000
Taiwan,0,0,1,0,1,0,0,0,0,0,1,2001
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2002
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2003
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2004
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2005
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2006
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2007
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2008
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2009
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2010
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2011
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2012
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2013
Taiwan,0,0,0,0,0,0,0,0,0,0,0,2014
Tanzania,4,3,9,6,2,0,0,0,3,3,15,1995
Tanzania,4,3,9,7,2,0,0,1,3,3,16,1996
Tanzania,4,3,9,7,2,0,0,1,3,3,16,1997
Tanzania,4,2,9,6,2,0,0,1,3,3,15,1998
Tanzania,4,2,9,6,2,0,0,1,3,3,15,1999
Tanzania,4,2,9,6,2,0,0,1,3,3,15,2000
Tanzania,4,2,9,6,2,0,0,1,3,3,15,2001
Tanzania,4,2,9,6,2,0,0,1,3,3,15,2002
Tanzania,4,2,8,6,1,0,0,1,3,3,14,2003
Tanzania,4,2,8,6,1,0,0,1,3,3,14,2004
Tanzania,4,2,6,6,0,0,0,1,2,3,12,2005
Tanzania,4,2,6,5,0,0,0,1,2,2,11,2006
Tanzania,4,2,6,5,0,0,0,1,2,2,11,2007
Tanzania,4,2,6,5,0,0,0,1,2,2,11,2008
Tanzania,4,2,6,6,0,0,0,2,2,2,12,2009
Tanzania,4,2,6,6,0,0,0,2,2,2,12,2010
Tanzania,4,2,6,5,0,0,0,1,2,2,11,2011
Tanzania,4,2,6,5,0,0,0,1,2,2,11,2012
Tanzania,4,1,6,4,0,0,0,1,2,2,10,2013
Tanzania,4,1,6,3,0,0,0,1,2,1,9,2014
Thailand,2,0,8,2,3,0,2,1,1,1,10,1995
Thailand,2,0,6,2,2,0,1,1,1,1,8,1996
Thailand,2,0,6,2,2,0,1,1,1,1,8,1997
Thailand,2,0,6,2,2,0,1,1,1,1,8,1998
Thailand,2,0,6,2,2,0,1,1,1,1,8,1999
Thailand,2,0,5,2,2,0,0,1,1,1,7,2000
Thailand,2,0,5,2,2,0,0,1,1,1,7,2001
Thailand,2,0,4,2,1,0,0,1,1,1,6,2002
Thailand,2,0,5,2,1,0,1,1,1,1,7,2003
Thailand,2,0,5,3,1,0,1,2,1,1,8,2004
Thailand,2,0,5,3,1,0,1,2,1,1,8,2005
Thailand,2,0,5,2,1,0,1,2,1,0,7,2006
Thailand,2,0,5,2,1,0,1,2,1,0,7,2007
Thailand,1,0,4,3,1,1,1,2,1,0,7,2008
Thailand,2,0,5,3,1,1,1,2,1,0,8,2009
Thailand,1,0,4,3,1,1,1,2,1,0,7,2010
Thailand,1,0,4,3,1,1,1,2,1,0,7,2011
Thailand,1,0,4,3,1,1,1,2,1,0,7,2012
Thailand,1,0,3,3,1,1,1,2,0,0,6,2013
Thailand,1,0,3,2,1,0,1,2,0,0,5,2014
Turkmenistan,2,3,4,6,1,1,0,0,1,2,10,1995
Turkmenistan,2,3,4,5,1,1,0,0,1,1,9,1996
Turkmenistan,3,3,5,5,1,1,0,0,1,1,10,1997
Turkmenistan,3,2,5,5,1,1,0,1,1,1,10,1998
Turkmenistan,2,2,4,5,1,1,0,1,1,1,9,1999
Turkmenistan,2,3,4,6,1,1,0,1,1,1,10,2000
Turkmenistan,2,3,3,6,0,1,0,1,1,1,9,2001
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2002
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2003
Turkmenistan,2,3,5,7,2,1,0,1,1,2,12,2004
Turkmenistan,2,3,5,7,2,1,0,1,1,2,12,2005
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2006
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2007
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2008
Turkmenistan,2,3,4,7,1,1,0,1,1,2,11,2009
Turkmenistan,2,3,4,6,1,1,0,1,1,1,10,2010
Turkmenistan,2,3,4,6,1,1,0,1,1,1,10,2011
Turkmenistan,1,3,3,6,1,1,0,1,1,1,9,2012
Turkmenistan,1,3,3,6,1,1,0,1,1,1,9,2013
Turkmenistan,1,3,3,6,1,1,0,1,1,1,9,2014
Togo,4,3,10,10,3,2,0,2,3,3,20,1995
Togo,4,3,10,9,3,2,0,1,3,3,19,1996
Togo,4,3,10,9,3,2,0,1,3,3,19,1997
Togo,4,2,10,8,3,2,0,2,3,2,18,1998
Togo,4,2,10,7,3,2,0,1,3,2,17,1999
Togo,4,1,10,6,3,2,0,1,3,2,16,2000
Togo,4,0,10,6,3,3,0,1,3,2,16,2001
Togo,4,0,10,6,3,3,0,1,3,2,16,2002
Togo,4,0,10,6,3,3,0,1,3,2,16,2003
Togo,4,0,10,6,3,3,0,1,3,2,16,2004
Togo,4,0,8,8,2,3,0,3,2,2,16,2005
Togo,4,0,7,6,1,3,0,1,2,2,13,2006
Togo,4,0,7,6,1,3,0,1,2,2,13,2007
Togo,4,0,7,6,1,3,0,1,2,2,13,2008
Togo,4,0,7,6,1,3,0,1,2,2,13,2009
Togo,4,0,7,6,1,3,0,1,2,2,13,2010
Togo,4,0,7,6,1,3,0,1,2,2,13,2011
Togo,4,0,7,6,1,3,0,1,2,2,13,2012
Togo,4,0,7,6,1,3,0,1,2,2,13,2013
Togo,4,0,7,6,1,3,0,1,2,2,13,2014
Trinidad,1,1,2,3,1,1,0,0,0,1,5,1995
Trinidad,1,1,3,3,1,1,0,0,1,1,6,1996
Trinidad,1,0,3,2,1,1,0,0,1,1,5,1997
Trinidad,0,0,1,2,1,1,0,0,0,1,3,1998
Trinidad,0,1,1,3,1,1,0,0,0,1,4,1999
Trinidad,0,1,2,3,1,1,0,0,1,1,5,2000
Trinidad,0,0,1,2,1,1,0,0,0,1,3,2001
Trinidad,0,1,1,3,1,1,0,0,0,1,4,2002
Trinidad,0,1,1,3,1,1,0,0,0,1,4,2003
Trinidad,0,1,1,4,1,1,0,1,0,1,5,2004
Trinidad,0,1,1,4,0,1,0,1,1,1,5,2005
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2006
Trinidad,0,1,0,3,0,1,0,0,0,1,3,2007
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2008
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2009
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2010
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2011
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2012
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2013
Trinidad,0,1,0,4,0,1,0,1,0,1,4,2014
Tunisia,2,0,7,5,3,2,0,2,2,1,12,1995
Tunisia,2,0,6,4,3,2,0,1,1,1,10,1996
Tunisia,2,0,5,5,2,2,0,2,1,1,10,1997
Tunisia,2,0,5,4,2,2,0,1,1,1,9,1998
Tunisia,2,0,5,4,2,2,0,1,1,1,9,1999
Tunisia,2,0,6,4,3,2,0,1,1,1,10,2000
Tunisia,2,0,6,4,3,2,0,1,1,1,10,2001
Tunisia,2,0,5,4,2,2,0,1,1,1,9,2002
Tunisia,2,0,5,4,2,2,0,1,1,1,9,2003
Tunisia,1,0,4,4,2,2,0,1,1,1,8,2004
Tunisia,1,0,4,4,2,2,0,1,1,1,8,2005
Tunisia,1,0,3,4,1,2,0,1,1,1,7,2006
Tunisia,1,0,3,4,1,2,0,1,1,1,7,2007
Tunisia,1,0,3,4,1,2,0,1,1,1,7,2008
Tunisia,1,0,2,4,1,2,0,1,0,1,6,2009
Tunisia,1,0,3,4,2,2,0,1,0,1,7,2010
Tunisia,1,0,3,2,2,0,0,1,0,1,5,2011
Tunisia,1,0,3,2,2,0,0,1,0,1,5,2012
Tunisia,1,0,3,2,2,0,0,1,0,1,5,2013
Tunisia,1,0,2,2,1,0,0,1,0,1,4,2014
Turkey,1,0,4,8,0,3,2,3,1,2,12,1995
Turkey,1,0,4,8,0,3,2,3,1,2,12,1996
Turkey,1,0,4,7,0,3,2,2,1,2,11,1997
Turkey,1,0,4,8,0,3,2,3,1,2,12,1998
Turkey,1,0,4,7,0,3,2,2,1,2,11,1999
Turkey,1,0,4,7,0,3,2,2,1,2,11,2000
Turkey,1,0,4,7,0,3,2,2,1,2,11,2001
Turkey,1,0,4,7,0,3,2,2,1,2,11,2002
Turkey,1,0,4,6,0,3,2,2,1,1,10,2003
Turkey,1,0,4,6,0,3,2,2,1,1,10,2004
Turkey,1,0,4,6,0,3,2,2,1,1,10,2005
Turkey,0,0,3,6,0,3,2,2,1,1,9,2006
Turkey,0,0,3,5,0,2,2,2,1,1,8,2007
Turkey,0,0,3,6,1,3,2,2,0,1,9,2008
Turkey,1,0,4,6,1,3,2,2,0,1,10,2009
Turkey,0,0,3,6,1,3,2,2,0,1,9,2010
Turkey,0,0,3,5,1,2,2,1,0,2,8,2011
Turkey,0,0,3,4,1,2,2,1,0,1,7,2012
Turkey,0,0,3,5,1,2,2,1,0,2,8,2013
Turkey,0,0,3,4,1,2,2,2,0,0,7,2014
United Arab Emirates,0,0,2,2,2,0,0,0,0,2,4,1995
United Arab Emirates,0,2,2,3,2,0,0,0,0,1,5,1996
United Arab Emirates,0,2,2,3,2,0,0,0,0,1,5,1997
United Arab Emirates,0,2,2,3,2,0,0,0,0,1,5,1998
United Arab Emirates,0,2,2,3,2,0,0,0,0,1,5,1999
United Arab Emirates,0,2,2,2,2,0,0,0,0,0,4,2000
United Arab Emirates,0,2,2,3,2,0,0,0,0,1,5,2001
United Arab Emirates,0,2,1,3,1,0,0,1,0,0,4,2002
United Arab Emirates,0,2,1,2,1,0,0,0,0,0,3,2003
United Arab Emirates,0,2,0,3,0,0,0,0,0,1,3,2004
United Arab Emirates,0,2,0,2,0,0,0,0,0,0,2,2005
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2006
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2007
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2008
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2009
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2010
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2011
United Arab Emirates,0,3,0,3,0,0,0,0,0,0,3,2012
United Arab Emirates,0,3,1,3,1,0,0,0,0,0,4,2013
United Arab Emirates,0,3,1,3,1,0,0,0,0,0,4,2014
Uganda,4,3,12,9,3,1,2,2,3,3,21,1995
Uganda,4,2,12,8,3,1,2,2,3,3,20,1996
Uganda,4,2,12,8,3,1,2,2,3,3,20,1997
Uganda,4,3,12,9,3,1,2,2,3,3,21,1998
Uganda,4,3,12,9,3,1,2,2,3,3,21,1999
Uganda,4,3,12,9,3,1,2,2,3,3,21,2000
Uganda,4,3,12,9,3,1,2,2,3,3,21,2001
Uganda,4,3,11,8,2,1,2,2,3,2,19,2002
Uganda,4,3,9,8,1,1,2,2,2,2,17,2003
Uganda,4,2,9,7,1,1,2,2,2,2,16,2004
Uganda,4,2,9,8,1,2,2,2,2,2,17,2005
Uganda,4,2,9,7,1,1,2,2,2,2,16,2006
Uganda,4,2,9,8,1,2,2,2,2,2,17,2007
Uganda,4,1,9,7,1,2,2,2,2,2,16,2008
Uganda,4,1,9,7,1,2,2,2,2,2,16,2009
Uganda,4,1,10,7,2,2,2,2,2,2,17,2010
Uganda,4,1,10,7,2,2,2,2,2,2,17,2011
Uganda,4,1,10,7,2,2,2,2,2,2,17,2012
Uganda,4,1,11,7,3,2,2,2,2,2,18,2013
Uganda,4,1,11,7,3,2,2,2,2,2,18,2014
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,1995
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,1996
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,1997
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,1998
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,1999
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,2000
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,2001
United Kingdom,0,0,2,0,0,0,2,0,0,0,2,2002
United Kingdom,0,0,1,0,0,0,1,0,0,0,1,2003
United Kingdom,0,0,1,0,0,0,1,0,0,0,1,2004
United Kingdom,0,0,1,1,0,0,1,1,0,0,2,2005
United Kingdom,0,0,1,0,0,0,1,0,0,0,1,2006
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2007
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2008
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2009
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2010
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2011
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2012
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2013
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2014
Ukraine,2,0,4,1,1,0,0,1,1,0,5,1995
Ukraine,3,0,5,0,1,0,0,0,1,0,5,1996
Ukraine,3,0,5,0,1,0,0,0,1,0,5,1997
Ukraine,3,0,5,1,1,0,0,1,1,0,6,1998
Ukraine,3,0,5,1,1,0,0,1,1,0,6,1999
Ukraine,2,0,4,2,1,1,0,1,1,0,6,2000
Ukraine,2,0,3,2,0,1,0,1,1,0,5,2001
Ukraine,2,0,3,2,0,1,0,1,1,0,5,2002
Ukraine,2,0,3,2,0,1,0,1,1,0,5,2003
Ukraine,2,0,4,2,1,1,0,1,1,0,6,2004
Ukraine,2,0,4,2,1,1,0,1,1,0,6,2005
Ukraine,2,0,3,2,1,1,0,1,0,0,5,2006
Ukraine,2,0,3,2,1,1,0,1,0,0,5,2007
Ukraine,2,0,3,2,1,1,0,1,0,0,5,2008
Ukraine,2,0,3,3,1,2,0,1,0,0,6,2009
Ukraine,2,0,3,3,1,2,0,1,0,0,6,2010
Ukraine,2,0,3,3,1,2,0,1,0,0,6,2011
Ukraine,2,0,3,3,1,2,0,1,0,0,6,2012
Ukraine,2,0,3,3,1,2,0,1,0,0,6,2013
Ukraine,2,0,4,5,1,3,1,2,0,0,9,2014
Uruguay,1,0,1,1,0,0,0,1,0,0,2,1995
Uruguay,1,0,1,0,0,0,0,0,0,0,1,1996
Uruguay,1,0,1,0,0,0,0,0,0,0,1,1997
Uruguay,1,0,1,0,0,0,0,0,0,0,1,1998
Uruguay,1,0,1,0,0,0,0,0,0,0,1,1999
Uruguay,1,0,1,0,0,0,0,0,0,0,1,2000
Uruguay,1,0,1,0,0,0,0,0,0,0,1,2001
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2002
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2003
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2004
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2005
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2006
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2007
Uruguay,1,1,1,1,0,0,0,0,0,0,2,2008
Uruguay,1,2,1,2,0,0,0,0,0,0,3,2009
Uruguay,1,2,1,2,0,0,0,0,0,0,3,2010
Uruguay,1,2,1,2,0,0,0,0,0,0,3,2011
Uruguay,1,2,1,2,0,0,0,0,0,0,3,2012
Uruguay,0,2,0,2,0,0,0,0,0,0,2,2013
Uruguay,0,2,0,2,0,0,0,0,0,0,2,2014
United States,0,0,0,0,0,0,0,0,0,0,0,1995
United States,0,0,0,0,0,0,0,0,0,0,0,1996
United States,0,0,0,0,0,0,0,0,0,0,0,1997
United States,0,0,0,0,0,0,0,0,0,0,0,1998
United States,0,0,0,0,0,0,0,0,0,0,0,1999
United States,0,0,1,0,0,0,1,0,0,0,1,2000
United States,0,0,1,0,0,0,1,0,0,0,1,2001
United States,0,0,0,0,0,0,0,0,0,0,0,2002
United States,0,0,1,0,0,0,1,0,0,0,1,2003
United States,0,0,1,1,0,0,1,1,0,0,2,2004
United States,0,0,1,1,0,0,1,1,0,0,2,2005
United States,0,0,1,1,0,0,1,1,0,0,2,2006
United States,0,0,1,1,0,0,1,1,0,0,2,2007
United States,0,0,1,1,0,0,1,1,0,0,2,2008
United States,0,0,1,1,0,0,1,1,0,0,2,2009
United States,0,0,2,1,0,0,2,1,0,0,3,2010
United States,0,0,2,1,0,0,2,1,0,0,3,2011
United States,0,0,2,1,0,0,2,1,0,0,3,2012
United States,0,0,2,1,0,0,2,1,0,0,3,2013
United States,0,0,2,1,0,0,2,1,0,0,3,2014
Uzbekistan,4,3,7,7,1,3,0,0,2,1,14,1995
Uzbekistan,4,3,7,7,1,3,0,0,2,1,14,1996
Uzbekistan,4,3,6,8,1,3,0,1,1,1,14,1997
Uzbekistan,4,3,6,7,1,3,0,1,1,0,13,1998
Uzbekistan,4,3,6,8,1,3,0,1,1,1,14,1999
Uzbekistan,4,3,6,8,1,3,0,1,1,1,14,2000
Uzbekistan,4,3,5,8,0,3,0,1,1,1,13,2001
Uzbekistan,4,3,5,10,0,3,0,2,1,2,15,2002
Uzbekistan,4,3,7,10,1,3,0,2,2,2,17,2003
Uzbekistan,3,3,6,9,1,3,0,2,2,1,15,2004
Uzbekistan,3,3,5,9,1,3,0,2,1,1,14,2005
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2006
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2007
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2008
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2009
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2010
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2011
Uzbekistan,3,3,5,8,1,3,0,1,1,1,13,2012
Uzbekistan,3,3,5,7,1,3,0,1,1,0,12,2013
Uzbekistan,3,3,5,7,1,3,0,1,1,0,12,2014
