Age,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Date,Discount Rate,Gender,Name,Number of Adult Slaves,Number of Child Slaves,Number of Total Slaves Purchased,Payment Method,Predicted Interest Rate,Price,Prices Listed,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Skin Color
36.0,Natchez,Edward Hughes,"Natchez, MS",MS,1/14/1857,0.005732077,F,Hetty,1,4,5,Cash and Credit,0.07099544,3200.0,1,New Orleans,John Pasley,"New Orleans, LA",LA,Negro
33.0,New Orleans,Sewell T. Taylor,"New Orleans, LA",LA,12/31/1856,0.00602698,M,Arthur,1,0,1,Cash,0.07477,600.0,1,St. Louis,Joseph B. Holland,"St. Louis, MO",MO,Negro
25.0,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,1/10/1857,0.00602698,F,Victorine,1,0,1,Cash,0.07477,850.0,1,New Orleans,George Washington Dunbar,"New Orleans, LA",LA,Negro
22.0,Washington,William F. Smith,"Washington, MS",MS,1/16/1857,0.00602698,M,William Fowler,21,0,21,Cash,0.07477,1450.0,21,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
20.0,St. Mary,Francois Octave Darby,"St. Mary, LA",LA,1/15/1857,0.00602698,M,Henry Lester,3,0,3,Cash,0.07477,1433.0,3,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
23.0,Washington,John E. Smith,"Washington, MS",MS,1/16/1857,0.00602698,M,Johnson Herndon,2,0,2,Cash,0.07477,1500.0,2,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
23.0,Concordia,Levi H. DeArmond,"Concordia, LA",LA,1/16/1857,0.00602698,M,Amanuel,2,0,2,Cash,0.07477,1600.0,2,New Orleans,John B. Smith,"New Orleans, LA",LA,Negro
23.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,1/16/1857,0.00602698,M,Alexander,1,0,1,Cash,0.07477,840.0,1,Milton,J.R. Mims & Co. Unknown,"Milton, FL",FL,Mulatto
40.0,New Orleans,Lewis Bellow,"New Orleans, LA",LA,1/15/1857,0.00602698,F,Suzan,1,0,1,Cash,0.07477,420.0,1,Concordia,Allen Dunbar Ratcliff,"Concordia, LA",LA,Griff
26.0,New Orleans,Bernard Kendig,"New Orleans, LA",LA,1/19/1857,0.00602698,M,Nathan,1,0,1,Cash,0.07477,930.0,1,New Orleans,George Allan,"New Orleans, LA",LA,Negro
19.0,New Orleans,Bernard Kendig,"New Orleans, LA",LA,1/19/1857,0.00602698,F,Julia,1,0,1,Cash,0.07477,1200.0,1,Sumner,William W. Blythe,"Sumner, TN",TN,Griff
35.0,Unknown,Arraline Brooks,"Unknown, Unknown",Unknown,1/17/1857,0.00602698,F,Aimey,1,0,1,Cash,0.07477,1100.0,1,New Orleans,James Drummond,"New Orleans, LA",LA,Negro
23.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,1/19/1857,0.00602698,M,Richard,1,0,1,Cash,0.07477,1310.0,1,Camden,"James, R. E. Vaughon, Arrington","Camden, AR",AR,Negro
45.0,Concordia,Elias J. Hoover,"Concordia, LA",LA,1/17/1857,0.006041622,M,Tony,11,1,12,Credit,0.07495772,10000.0,1,DeSoto,Napoleon G. Ellerbe,"DeSoto, LA",LA,Griff
40.0,New Orleans,William F. Adams,"New Orleans, LA",LA,1/17/1857,0.00602698,F,Eliza,1,0,1,Cash,0.07477,250.0,1,New Orleans,Emma Beauregard,"New Orleans, LA",LA,Griff
18.0,Avoyelles,Jean Baptiste Gremillion,"Avoyelles, LA",LA,1/19/1857,0.00587886,F,Martha Ann,1,1,2,Cash and Credit,0.07287264,1250.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
14.0,Ouachita,William F. Goodrich,"Ouachita, LA",LA,1/16/1857,0.00602698,M,Bob,2,0,2,Cash,0.07477,1050.0,2,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,Negro
33.0,Ouachita,William F. Goodrich,"Ouachita, LA",LA,1/17/1857,0.00602698,M,Charles,1,0,1,Cash,0.07477,800.0,1,New Orleans,Nicholson & Co. Unknown,"New Orleans, LA",LA,Negro
15.0,New Orleans,Jacinto Aleix,"New Orleans, LA",LA,1/16/1857,0.00602698,M,John,1,0,1,Cash,0.07477,845.0,1,New Orleans,Benjamin Stille,"New Orleans, LA",LA,Light Mulatto
10.0,New Orleans,John Graner,"New Orleans, LA",LA,1/19/1857,0.00602698,M,Henry,1,0,1,Cash,0.07477,500.0,1,New Orleans,John Henry Campman,"New Orleans, LA",LA,Griff
16.0,New Orleans,Louisa Virginia Hall,"New Orleans, LA",LA,1/19/1857,0.00602698,F,Mary Jane,1,0,1,Cash,0.07477,700.0,1,New Orleans,Harriett Phelps,"New Orleans, LA",LA,Negro
16.0,New Orleans,Aaron Parker Cleveland,"New Orleans, LA",LA,1/16/1857,0.00602698,F,Diana,1,0,1,Cash,0.07477,1100.0,1,Jefferson,Francois Bel,"Jefferson, LA",LA,Negro
14.0,Ouachita,William F. Goodrich,"Ouachita, LA",LA,1/17/1857,0.00602698,M,Frank,1,0,1,Cash,0.07477,1075.0,1,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,Negro
28.0,New Orleans,Robert Huggle,"New Orleans, LA",LA,1/19/1857,0.00602698,F,Mary,1,1,2,Cash,0.07477,1300.0,1,New Orleans,Howell P. Ianvier,"New Orleans, LA",LA,Griff
46.0,New Orleans,Desir Birac,"New Orleans, LA",LA,1/19/1857,0.00602698,F,Betsy,1,1,2,Cash,0.07477,800.0,1,New Orleans,Jean Auguste Lannuette,"New Orleans, LA",LA,Negro
44.0,New Orleans,Henry Lindamann,"New Orleans, LA",LA,1/20/1857,0.00602698,M,Abraham,1,0,1,Cash,0.07477,600.0,1,New Orleans,Henrietta Seil Lindamann,"New Orleans, LA",LA,Negro
38.0,New Orleans,Marie Heyobe Bourdette,"New Orleans, LA",LA,1/15/1857,0.00602698,F,Agnes,2,0,2,Cash,0.07477,600.0,2,New Orleans,Joseph Bourdette,"New Orleans, LA",LA,Negro
51.0,New Orleans,Marie Heyobe Bourdette,"New Orleans, LA",LA,1/15/1857,0.00602698,F,Mary,2,0,2,Cash,0.07477,400.0,2,New Orleans,Joseph Bourdette,"New Orleans, LA",LA,Negro
44.0,New Orleans,Camilla Palfrey Dameron,"New Orleans, LA",LA,12/31/1856,0.00602698,F,Maria,1,0,1,Cash,0.07477,400.0,1,Unknown,John Egerton,"Unknown, Unknown",Unknown,Mulatto
23.0,New Orleans,Jean Francois Legier,"New Orleans, LA",LA,12/24/1856,0.005790818,F,Victoire,1,3,4,Cash and Credit,0.07174632,1310.0,1,New Orleans,Louis Muh,"New Orleans, LA",LA,Griff
16.0,Unknown,Pino & Levesque Unknown,"Unknown, Unknown",Unknown,1/20/1857,0.00602698,M,Ben/ Benjamin,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Philippine Isabelle Gautier,"New Orleans, LA",LA,Negro
22.0,New Orleans,Julia Ann Sharp,"New Orleans, LA",LA,1/21/1857,0.00602698,F,Susan,1,1,2,Cash,0.07477,1000.0,1,New Orleans,Jesse McCreary,"New Orleans, LA",LA,Negro
18.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,1/22/1857,0.00602698,M,Emanuel/ Alphonse,1,0,1,Cash,0.07477,1075.0,1,New Orleans,Elizabeth Arsine Delhomme de Bellemar,"New Orleans, LA",LA,Mulatto
24.0,New Orleans,Joseph Elliot,"New Orleans, LA",LA,1/21/1857,0.00602698,F,Fanny Smith,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,Negro
38.0,New Orleans,Stanislas Verret,"New Orleans, LA",LA,1/22/1857,0.00602698,F,Marie/ Mary,1,0,1,Cash,0.07477,450.0,1,New Orleans,Jean Brousse,"New Orleans, LA",LA,Negro
27.0,New Orleans,Francisco Pizzaro Martinez,"New Orleans, LA",LA,1/22/1857,0.00587886,F,Nancy,1,1,2,Cash and Credit,0.07287264,2000.0,1,New Orleans,Joseph  Villarubia Jr.,"New Orleans, LA",LA,Negro
19.0,St. Charles,Adolphe Rost Jr.,"St. Charles, LA",LA,1/23/1857,0.00602698,M,James Gross,4,0,4,Cash,0.07477,1500.0,4,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
23.0,Pointe Coupee,Alexis Tircuit,"Pointe Coupee, LA",LA,1/23/1857,0.00602698,M,Matthew,1,0,1,Cash,0.07477,1500.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Griff
14.0,New Orleans,Clark Mosby & Co. Unknown,"New Orleans, LA",LA,1/24/1857,0.00602698,M,John Loury,1,0,1,Cash,0.07477,200.0,1,Victoria,William C. Vanmeter,"Victoria, TX",TX,Negro
23.0,Pointe Coupee,Alexis Tircuit,"Pointe Coupee, LA",LA,1/24/1857,0.00602698,M,Ephraim,1,0,1,Cash,0.07477,1500.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
29.0,New Orleans,John Francis Magale,"New Orleans, LA",LA,1/10/1857,0.00602698,M,Charles,2,0,2,Cash,0.07477,2400.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
36.0,New Orleans,Henry Holmes,"New Orleans, LA",LA,1/24/1857,0.00602698,F,Julia Ann,1,0,1,Cash,0.07477,415.0,1,Lewisbury,Hartnell E. Boswell,"Lewisbury, KY",KY,Griff
35.0,Isseynenu,"Ambrose, Albert C. Gibson","Isseynenu, MS",MS,1/24/1857,0.00602698,M,Frank,8,4,12,Cash,0.07477,9000.0,1,New Orleans,William Christie,"New Orleans, LA",LA,Unknown
24.0,Lafourche,"Oscar Alonzo, Susannah Elizabeth Kibbe","Lafourche, LA",LA,1/24/1857,0.00602698,M,James,3,0,3,Cash,0.07477,1250.0,3,St. Landry,Eleodile Lambert Thompson,"St. Landry, LA",LA,Negro
19.0,New Orleans,Amadeo Landry,"New Orleans, LA",LA,1/24/1857,0.00602698,M,Thornton,1,0,1,Cash,0.07477,1400.0,1,New Orleans,Leonard Fash,"New Orleans, LA",LA,Negro
42.0,Unknown,Catherine Duplessis Palav,"Unknown, Unknown",Unknown,1/26/1857,0.00602698,F,Agness,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Hippolyte Palav,"New Orleans, LA",LA,Negro
55.0,New Orleans,Joel C. Wiggins,"New Orleans, LA",LA,1/22/1857,0.00602698,F,Maria,1,0,1,Cash,0.07477,250.0,1,New Orleans,Charles Manson,"New Orleans, LA",LA,Negro
38.0,New Orleans,Manuel Cauvain,"New Orleans, LA",LA,1/23/1857,0.00602698,M,"Washington ""Pierre""",1,0,1,Cash,0.07477,1200.0,1,New Orleans,Poussonne Colin,"New Orleans, LA",LA,Negro
36.0,New Orleans,Elizabeth Watt Brown,"New Orleans, LA",LA,1/17/1857,0.00602698,F,Hannah,1,0,1,Cash,0.07477,800.0,1,Granville,William Daniel,"Granville, NC",NC,Negro
27.0,Holmesville,John T. Lamkin,"Holmesville, MS",MS,1/20/1857,0.00602698,F,Clothilida,1,0,1,Cash,0.07477,725.0,1,New Orleans,Edward Pascal Poupart,"New Orleans, LA",LA,Negro
30.0,New Orleans,Rodger Vernon,"New Orleans, LA",LA,1/28/1857,0.00602698,M,Nelson,1,0,1,Cash,0.07477,1000.0,1,New Orleans,John McAllister Vernon,"New Orleans, LA",LA,Negro
19.0,Pointe Coupee,Charles Francois Lefeaux,"Pointe Coupee, LA",LA,1/27/1857,0.00602698,F,Caroline,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Theodore Johnston,"New Orleans, LA",LA,Negro
37.0,New Orleans,Ivan Ramirez,"New Orleans, LA",LA,1/28/1857,0.00602698,F,Marie Louise,1,2,3,Cash,0.07477,1450.0,1,New Orleans,Emile Dabos,"New Orleans, LA",LA,Negro
19.0,Ouachita,William F. Govdrich,"Ouachita, LA",LA,1/27/1857,0.00602698,M,Bob,1,0,1,Cash,0.07477,1300.0,1,Aberdeen,Benjamin L. Hatch,"Aberdeen, MS",MS,Mulatto
40.0,New Orleans,Ruggles S. Morse,"New Orleans, LA",LA,1/21/1857,0.00602698,M,Abraham,1,0,1,Cash,0.07477,950.0,1,New Orleans,Catharine L. Diggs Hanney,"New Orleans, LA",LA,Negro
19.0,New Orleans,Annetta de la Cruz,"New Orleans, LA",LA,1/4/1857,0.00602698,F,Georgette,1,0,1,Cash,0.07477,900.0,1,New Orleans,Ramon de la Cruz,"New Orleans, LA",LA,Negro
14.0,New Orleans,Issac Hooper,"New Orleans, LA",LA,1/29/1857,0.00602698,F,Milly,1,0,1,Cash,0.07477,800.0,1,New Orleans,Successors of Eliza Jane Catlett Hooper Unknown,"New Orleans, LA",LA,Negro
22.0,St. Landry,Offutt Brothers Unknown,"St. Landry, LA",LA,1/30/1857,0.00602698,F,Sarah,1,0,1,Cash,0.07477,1300.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
37.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,1/27/1857,0.00602698,F,Harriett Moisee,1,0,1,Cash,0.07477,800.0,1,Jefferson,Charles Dussuau,"Jefferson, LA",LA,Griff
30.0,Montgomery,Horatio Gates Harbin,"Montgomery, AL",AL,1/28/1857,0.00602698,M,Ketty,1,0,1,Cash,0.07477,810.0,1,New Orleans,Edward Schinkel,"New Orleans, LA",LA,Negro
27.0,New Orleans,William M. Pinckard,"New Orleans, LA",LA,1/30/1857,0.00602698,F,Jane,5,0,5,Cash,0.07477,1150.0,5,Carroll,Samuel Bond,"Carroll, LA",LA,Unknown
33.0,New Orleans,Antoine Bellegarde Casimir Lacoste,"New Orleans, LA",LA,1/30/1857,0.00602698,F,Cilia,1,0,1,Cash,0.07477,750.0,1,New Orleans,Pierre Lacoste,"New Orleans, LA",LA,Negro
20.0,New Orleans,Gustave Mouras,"New Orleans, LA",LA,1/31/1857,0.00602698,M,Leon,1,0,1,Cash,0.07477,1150.0,1,New Orleans,Jean Oger,"New Orleans, LA",LA,Griff
29.0,Mississippi City,Thomas H. Oswald,"Mississippi City, MS",MS,1/31/1857,0.00602698,M,Burke,1,0,1,Cash,0.07477,1300.0,1,Galveston,R. & D. G. Mills Unknown,"Galveston, TX",TX,Dark Griff
33.0,New Orleans,Augustus H. May,"New Orleans, LA",LA,1/29/1857,0.00602698,M,Martin,1,0,1,Cash,0.07477,1000.0,1,New Orleans,James Edwin Randolph,"New Orleans, LA",LA,Negro
27.0,St. James,"Florent, Septime Fortier","St. James, LA",LA,1/26/1857,0.00602698,F,Hannah,1,0,1,Cash,0.07477,950.0,1,New Orleans,Luico Mitchell Foster,"New Orleans, LA",LA,Negro
36.0,New Orleans,Lucien Constant Adams,"New Orleans, LA",LA,1/27/1857,0.00602698,F,Caroline,1,0,1,Cash,0.07477,375.0,1,New Orleans,Paul Boudousquie,"New Orleans, LA",LA,Griff
36.0,New Orleans,Luico Mitchell Foster,"New Orleans, LA",LA,1/31/1857,0.00602698,F,Mary/ Marie,1,0,1,Cash,0.07477,425.0,1,New Orleans,Jules Bermudez,"New Orleans, LA",LA,Negro
-1.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,1/15/1857,0.00602698,M,Tom/ Tom Brown,1,0,1,Cash,0.07477,150.0,1,New Orleans,H. McNiel Vance,"New Orleans, LA",LA,Unknown
27.0,New Orleans,Henry Johnson,"New Orleans, LA",LA,1/27/1857,0.00602698,M,Bob,1,0,1,Cash,0.07477,1400.0,1,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,Griff
28.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/2/1857,0.00602698,M,Davy,1,0,1,Cash,0.07477,1230.0,1,Rapides,William Bailey,"Rapides, LA",LA,Negro
19.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,1/31/1857,0.00602698,F,Sarah,1,0,1,Cash,0.07477,1220.0,1,New Orleans,Pierre Ninon Faisans,"New Orleans, LA",LA,Mulatto
55.0,New Orleans,Edward Chaixnaydre,"New Orleans, LA",LA,12/30/1856,0.00602698,F,Mercelite,1,0,1,Cash,0.07477,100.0,1,New Orleans,Heloise Carel Chaixnaydre,"New Orleans, LA",LA,Negro
14.0,New Orleans,Edward Coste,"New Orleans, LA",LA,12/31/1856,0.00602698,F,Gertrude,1,0,1,Cash,0.07477,550.0,1,New Orleans,Heloise Carel Chaixnaydre,"New Orleans, LA",LA,Negro
36.0,New Orleans,Dominigue Dumaine,"New Orleans, LA",LA,12/31/1856,0.00602698,M,Mondesir/ Charles,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Heloise Carel Chaixnaydre,"New Orleans, LA",LA,Negro
26.0,St. Charles,Pierre Adolphe Rost,"St. Charles, LA",LA,1/31/1857,0.00602698,M,Joe,1,0,1,Cash,0.07477,1300.0,1,Summerfield,John M. Sturdevant,"Summerfield, AL",AL,Negro
31.0,New Orleans,John Pasley,"New Orleans, LA",LA,1/31/1857,0.00602698,F,Amanda Brown,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Alexander Brother,"New Orleans, LA",LA,Negro
14.0,New Orleans,Bernard Kendig,"New Orleans, LA",LA,1/31/1857,0.00602698,F,Betsey,1,0,1,Cash,0.07477,870.0,1,New Orleans,Jean Brousse,"New Orleans, LA",LA,Griff
37.0,Iberville,Urbain Sebastien Haase,"Iberville, LA",LA,2/2/1857,0.005746766,F,Mathilda,1,3,4,Cash and Credit,0.07118316,2300.0,1,New Orleans,Louis Caretta,"New Orleans, LA",LA,Negro
39.0,New Orleans,"Adolphe, Eugene Elie, Champaignac","New Orleans, LA",LA,1/30/1857,0.00602698,M,Charles,1,0,1,Cash,0.07477,1400.0,1,New Orleans,Adolphe Perrier,"New Orleans, LA",LA,Negro
28.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/3/1857,0.00602698,M,Daniel,1,0,1,Cash,0.07477,900.0,1,Natchez,Truman C. Holmes,"Natchez, MS",MS,Negro
25.0,New Orleans,Mary Elizabeth Bullitt Jones,"New Orleans, LA",LA,1/26/1857,0.00602698,F,Mary,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Adolphins Hamilton,"New Orleans, LA",LA,Negro
57.0,New Orleans,John B. Pigniola,"New Orleans, LA",LA,1/30/1857,0.00602698,M,Jacques,2,0,2,Cash,0.07477,465.0,2,Unknown,Josephine Santos de la Rosa,"Unknown, Unknown",Unknown,Unknown
61.0,Shreveport,Matthew Watson,"Shreveport, LA",LA,2/3/1857,0.006202525,M,Thomas,1,0,1,Credit,0.07702264,200.0,1,New Orleans,Susan L. Pinney Wheeler,"New Orleans, LA",LA,Negro
21.0,New Orleans,William L. Pitts,"New Orleans, LA",LA,1/31/1857,0.00602698,M,Charles,1,0,1,Cash,0.07477,1005.0,1,Coahoma,Samuel S. Crute,"Coahoma, MS",MS,Mulatto
24.0,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,2/2/1857,0.00602698,F,Harriett,1,1,2,Cash,0.07477,1100.0,1,New Orleans,Jose Tiburio Lopez,"New Orleans, LA",LA,Griff
10.0,New Orleans,George O. Sweet,"New Orleans, LA",LA,2/3/1857,0.00602698,F,Martha,1,1,2,Cash,0.07477,1700.0,1,Bexar,Rufas A. Henson,"Bexar, TX",TX,Negro
13.0,Catahoula,Andrew B. Davis,"Catahoula, LA",LA,1/31/1857,0.00602698,F,Mahaley,1,0,1,Cash,0.07477,1150.0,1,Caldwell,William S. Gunnels,"Caldwell, LA",LA,Mulatto
30.0,New Orleans,"William, Jacob Davis, Jackson","New Orleans, LA",LA,1/15/1857,0.00602698,F,Hanette,1,0,1,Cash,0.07477,850.0,1,New Orleans,Luico Mitchell Foster,"New Orleans, LA",LA,Negro
22.0,New Orleans,Charles Joseph Alcide Valetin,"New Orleans, LA",LA,1/31/1857,0.00602698,F,Josephine,1,0,1,Cash,0.07477,700.0,1,St. Charles,Jean Baptiste Heurtin,"St. Charles, LA",LA,Griff
26.0,Natchitoches,George Washington Gaiennie,"Natchitoches, LA",LA,2/3/1857,0.00602698,M,Caleb,1,0,1,Cash,0.07477,1100.0,1,New Orleans,John Pasley,"New Orleans, LA",LA,Negro
21.0,Washington,John Lewis Chapman,"Washington, MS",MS,2/5/1857,0.006202525,M,Boston,1,0,1,Credit,0.07702264,1700.0,1,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,Griff
29.0,New Orleans,Louis Hornal Generes,"New Orleans, LA",LA,2/3/1857,0.00602698,F,Celeste,1,1,2,Cash,0.07477,1200.0,1,New Orleans,Jules Tuyes,"New Orleans, LA",LA,Mulatto
51.0,New Orleans,Thomas Young,"New Orleans, LA",LA,2/5/1857,0.00602698,F,Vina,1,0,1,Cash,0.07477,300.0,1,Unknown,Henry Sumerly Lwasey,"Unknown, Unknown",Unknown,Negro
17.0,Unknown,Evelina Baker Conner,"Unknown, MS",MS,2/5/1857,0.00602698,M,Jackson,5,0,5,Cash,0.07477,1300.0,5,Columbia,Charles Logan,"Columbia, SC",SC,Negro
23.0,Iberville,Gideon O. Dupuy,"Iberville, LA",LA,2/7/1857,0.006202525,F,Julia Ann,10,1,11,Credit,0.07702264,1300.0,10,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
27.0,New Orleans,Lewis Goldsmith,"New Orleans, LA",LA,1/31/1857,0.005732077,F,Sarah Smith,1,1,2,Cash and Credit,0.07099544,1800.0,1,New Orleans,Augustus W. Jourdan,"New Orleans, LA",LA,Negro
36.0,New Orleans,Francis Moreno Jr.,"New Orleans, LA",LA,2/9/1857,0.00602698,M,Jim/ Puis,1,0,1,Cash,0.07477,800.0,1,New Orleans,Evelina Senac Rapier,"New Orleans, LA",LA,Negro
30.0,New Orleans,Clecta R. Douglas,"New Orleans, LA",LA,2/9/1857,0.00602698,F,Maria,1,0,1,Cash,0.07477,700.0,1,New Orleans,Robert Ellis,"New Orleans, LA",LA,Negro
30.0,New Orleans,Cordelia Thayer Daniels,"New Orleans, LA",LA,2/10/1857,0.00602698,F,Maria,1,0,1,Donation,0.07477,0.0,1,New Orleans,Clecta R. Douglas,"New Orleans, LA",LA,Negro
18.0,New Orleans,John S. Wallis,"New Orleans, LA",LA,2/6/1857,0.00602698,M,George Washington Thomas,1,0,1,Cash,0.07477,1125.0,1,New Orleans,Benjamin Screws,"New Orleans, LA",LA,Negro
14.0,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,1/30/1857,0.00602698,F,Lucy,1,0,1,Cash,0.07477,800.0,1,New Orleans,Frederick Wing,"New Orleans, LA",LA,Negro
16.0,Iberville,Edward I. Gay,"Iberville, LA",LA,2/7/1857,0.00602698,M,Isaac,1,0,1,Cash,0.07477,1150.0,1,Monroe,James A. Roberts,"Monroe, MS",MS,Negro
11.0,Madison,George W. Couch,"Madison, LA",LA,2/9/1857,0.00602698,M,Perry,1,0,1,Cash,0.07477,825.0,1,Matagorda,John Plunket,"Matagorda, TX",TX,Griff
10.0,New Orleans,Lucy Fabj Dolsen,"New Orleans, LA",LA,1/15/1857,0.00602698,F,Sarah,1,0,1,Cash,0.07477,500.0,1,Yazoo,George A. Cox,"Yazoo, MS",MS,Negro
45.0,Orleans,Samuel Marcy,"Orleans, LA",LA,2/5/1857,0.00602698,M,Phelonise,1,0,1,Cash,0.07477,500.0,1,New Orleans,Heloise Carel Chaixnaydre,"New Orleans, LA",LA,Negro
12.0,DeSoto,John E. Lewis,"DeSoto, LA",LA,2/9/1857,0.00602698,F,Marguerite,1,0,1,Cash,0.07477,780.0,1,New Orleans,John B. Womack,"New Orleans, LA",LA,Mulatto
10.0,Old Town Philip,Josiah Stoddard Johnson,"Old Town Philip, AR",AR,2/9/1857,0.00602698,M,Jules,1,0,1,Cash,0.07477,620.0,1,New Orleans,John B. Womack,"New Orleans, LA",LA,Mulatto
30.0,New Orleans,John H. Van Ailin,"New Orleans, LA",LA,2/10/1857,0.006085532,M,Adam,1,0,1,Credit,0.07552088,1200.0,1,Christian,John C. Whitlock,"Christian, KY",KY,Negro
18.0,New Orleans,James McIntosh,"New Orleans, LA",LA,2/9/1857,0.00602698,M,Mack,1,0,1,Cash,0.07477,1200.0,1,Columbia,William B. Ross,"Columbia, FL",FL,Negro
20.0,Carroll,"William, William S. Cloman, Scott","Carroll, LA",LA,1/22/1857,0.00602698,F,Mary Carter,1,0,1,Exchange,0.07477,1200.0,1,New Orleans,Walter Lewis Campbell,"New Orleans, LA",LA,Negro
20.0,New Orleans,Walter Lewis Campbell,"New Orleans, LA",LA,1/22/1857,0.00602698,F,Charlotte Walker,1,0,1,Exchange,0.07477,1100.0,1,Carroll,"William, William S. Cloman, Scott","Carroll, LA",LA,Negro
23.0,Catahoula,Jane C. Lovelace Curry,"Catahoula, LA",LA,2/10/1857,0.00602698,M,Daniel,2,0,2,Cash,0.07477,1425.0,2,New Orleans,Theodore Johnston,"New Orleans, LA",LA,Negro
24.0,New Orleans,John J. F. Spearing,"New Orleans, LA",LA,2/9/1857,0.006202525,F,Mary Ann,1,0,1,Credit,0.07702264,1296.0,1,New Orleans,Henry E. Spearing,"New Orleans, LA",LA,Negro
20.0,Bolivar,Elias Rees Porter,"Bolivar, MS",MS,2/10/1857,0.00602698,M,Henry,5,0,5,Cash,0.07477,1500.0,5,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
25.0,New Orleans,Samuel Wilson,"New Orleans, LA",LA,2/10/1857,0.00602698,F,Mary Barnes,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Lucy Ann Quinn Hickey,"New Orleans, LA",LA,Negro
18.0,Caldwell,Paul Bres,"Caldwell, LA",LA,2/10/1857,0.00602698,M,Romer,1,0,1,Cash,0.07477,1450.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
27.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,2/9/1857,0.00602698,M,Raymond,1,0,1,Cash,0.07477,1200.0,1,Pointe Coupee,Merile Lacour,"Pointe Coupee, LA",LA,Negro
15.0,New Orleans,George Washington Huntington,"New Orleans, LA",LA,2/6/1857,0.00602698,M,William/ Billy,1,0,1,Cash,0.07477,700.0,1,New Orleans,Catherine Isabella Alpuente de Armas,"New Orleans, LA",LA,Griff
19.0,New Orleans,Coralie de Reggio,"New Orleans, LA",LA,1/30/1857,0.006202525,F,Florence,3,1,4,Credit,0.07702264,2400.0,1,New Orleans,Jules Desmazilien Dusuan de la Croix,"New Orleans, LA",LA,Negro
22.0,Pointe Coupee,"Marx, Marx Meyer, Straus","Pointe Coupee, LA",LA,1/28/1857,0.00602698,M,Arthur,2,0,2,Cash,0.07477,1425.0,2,New Orleans,Theodore Johnston,"New Orleans, LA",LA,Griff
21.0,New Orleans,Christian Theodore Buddecke,"New Orleans, LA",LA,2/5/1857,0.00587886,M,Henry Hall,1,0,1,Cash and Credit,0.07287264,1515.0,1,New Orleans,Cesaire Olivier,"New Orleans, LA",LA,Negro
36.0,New Orleans,Louis Francois Fazende,"New Orleans, LA",LA,2/7/1857,0.006202525,F,Hannah,1,1,2,Credit,0.07702264,1125.0,1,New Orleans,Henriette Bonnerue Leisy,"New Orleans, LA",LA,Negro
26.0,Unknown,John Caldwell Jr.,"Unknown, Unknown",Unknown,2/4/1857,0.00602698,M,Joe,1,0,1,Cash,0.07477,740.0,1,Tensas,Alfred Hudson,"Tensas, LA",LA,Negro
24.0,New Orleans,George L. L. Mayer,"New Orleans, LA",LA,2/11/1857,0.00602698,F,Bella,1,1,2,Cash,0.07477,1250.0,1,New Orleans,Francois Ovide Dupuis,"New Orleans, LA",LA,Griff
