Births,DHS Denominator,Deaths,Entered,Entered Rate,Establishment Exit,Exited,Exited Rate,Firm Exits.Count,Job Creation.Continuers,Job Creation.Count,Job Creation.Rate,Job Destruction,Job Destruction.Continuers,Job Destruction.Count,Job Destruction.Rate,Net Job Creation,Net Job Creation Rate,Number of Firms,Physical Locations,Rate/Births,Rate/Deaths,Reallocation Rate,State,Year
34614,428861,27287,4599,14.1,2322,3677,11.2,2278,55221,89835,20.9,13989,49103,76390,17.8,13445,3.1,27468,33023,8.1,6.4,35.6,New Mexico,1992
381653,6676973,368634,46121,11.4,33001,47403,11.7,32517,694328,1075981,16.1,197188,724405,1093039,16.4,-17058,-0.3,345484,403364,5.7,5.5,32.2,New York,1992
149148,2596790,131811,17939,12.0,9961,15352,10.2,9813,276156,425304,16.4,60525,231911,363722,14.0,61582,2.4,119096,150549,5.7,5.1,28.0,North Carolina,1992
10931,202318,8949,1825,10.6,1060,1612,9.4,1047,20572,31503,15.6,5142,17126,26075,12.9,5428,2.7,14514,17226,5.4,4.4,25.8,North Dakota,1992
194745,4161441,181546,23913,10.5,13463,21555,9.5,13219,398528,593273,14.3,86135,405152,586698,14.1,6575,0.2,176694,227682,4.7,4.4,28.2,Ohio,1992
59875,950584,58979,8789,12.8,5130,7390,10.8,5040,100375,160250,16.9,31593,96074,155053,16.3,5197,0.6,56510,68949,6.3,6.2,32.6,Oklahoma,1992
68390,1022136,59332,10166,13.8,5196,8043,10.9,5131,110034,178424,17.5,32875,114525,173857,17.0,4567,0.5,61952,74465,6.7,5.8,34.0,Oregon,1992
227241,4488384,214803,25601,10.1,16115,24738,9.7,15873,408920,636161,14.2,103202,450509,665312,14.8,-29151,-0.6,204368,253696,5.1,4.8,28.4,Pennsylvania,1992
18093,367863,22229,2590,11.0,1803,2734,11.6,1775,33760,51853,14.1,12307,40029,62258,16.9,-10405,-2.8,20701,23354,4.9,6.0,28.2,Rhode Island,1992
75754,1241171,58743,9238,12.6,5122,7882,10.8,5055,122930,198684,16.0,31848,120346,179089,14.4,19595,1.6,58601,73449,6.1,4.7,28.8,South Carolina,1992
13577,229407,11517,2201,11.8,1196,1815,9.7,1185,26383,39960,17.4,6948,19060,30577,13.3,9383,4.1,16093,18764,5.9,5.0,26.6,South Dakota,1992
109151,1868443,99882,13044,12.6,7246,11228,10.8,7132,212388,321539,17.2,49124,172625,272507,14.6,49032,2.6,82534,104471,5.8,5.3,29.2,Tennessee,1992
470128,5950058,398255,51501,14.2,27201,42127,11.6,26555,685998,1156126,19.4,206550,670520,1068775,18.0,87351,1.4,282598,365314,7.9,6.7,36.0,Texas,1992
43472,603564,41182,4999,14.8,2449,3789,11.2,2414,74799,118271,19.6,23583,58678,99860,16.5,18411,3.1,28181,34343,7.2,6.8,33.0,Utah,1992
11337,205790,9135,1903,11.1,1200,1776,10.3,1194,19910,31247,15.2,6082,20256,29391,14.3,1856,0.9,15163,17195,5.5,4.4,28.6,Vermont,1992
141088,2231301,125790,17097,12.7,9197,14825,11.0,8969,233206,374294,16.8,62989,233861,359651,16.1,14643,0.7,105795,135803,6.3,5.6,32.2,Virginia,1992
119751,1761545,109327,18240,15.1,8554,13279,11.0,8458,232890,352641,20.0,50743,189696,299023,17.0,53618,3.0,101511,122631,6.8,6.2,34.0,Washington,1992
25278,481350,26888,3828,11.0,2121,3382,9.8,2104,47471,72749,15.1,12299,47951,74839,15.5,-2090,-0.4,28485,34743,5.3,5.6,30.2,West Virginia,1992
86215,1954788,79130,11883,10.6,6480,10101,9.0,6406,186864,273079,14.0,38972,162265,241395,12.3,31684,1.7,92741,112804,4.4,4.0,24.6,Wisconsin,1992
8672,135874,7409,1710,13.0,764,1301,9.9,757,16239,24911,18.3,4371,15033,22442,16.5,2469,1.8,11513,13338,6.4,5.5,33.0,Wyoming,1992
64949,1383184,61198,9482,11.7,5360,7837,9.7,5343,152736,217685,15.7,31016,118110,179308,13.0,38377,2.7,65394,81689,4.7,4.4,26.0,Alabama,1993
9464,165637,9148,1737,13.0,848,1451,10.9,840,22174,31638,19.1,4586,19551,28699,17.3,2939,1.8,11184,13481,5.7,5.5,34.6,Alaska,1993
90983,1274754,78183,11194,14.0,6028,9275,11.6,5987,158866,249849,19.6,37389,124075,202258,15.9,47591,3.7,65112,80516,7.1,6.1,31.8,Arizona,1993
42142,797039,35748,6164,12.3,3489,4870,9.7,3445,88275,130417,16.4,18979,64749,100497,12.6,29920,3.8,42387,50628,5.3,4.5,25.2,Arkansas,1993
669902,10547691,717950,75603,11.6,54099,82362,12.7,53343,1242824,1912726,18.1,337326,1242754,1960704,18.6,-47978,-0.5,523374,645597,6.4,6.8,36.2,California,1993
86970,1345000,73079,13173,14.5,6127,9490,10.4,6093,170260,257230,19.1,35660,120298,193377,14.4,63853,4.7,77907,92656,6.5,5.4,28.8,Colorado,1993
59721,1402788,60131,7808,9.8,5054,7696,9.7,5023,146873,206594,14.7,29100,149841,209972,15.0,-3378,-0.3,67538,79579,4.3,4.3,29.4,Connecticut,1993
16479,302401,15455,2026,11.9,1047,1745,10.3,1045,30980,47459,15.7,6557,29605,45060,14.9,2399,0.8,14343,17100,5.4,5.1,29.8,Delaware,1993
16050,414809,18062,1618,9.2,931,1813,10.3,927,62321,78371,18.9,6106,35354,53416,12.9,24955,6.0,14585,17491,3.9,4.4,25.8,District of Columbia,1993
368147,4644368,312395,48544,14.8,28105,39997,12.2,27778,589430,957577,20.6,175123,472521,784916,16.9,172661,3.7,272178,332350,7.9,6.7,33.8,Florida,1993
162589,2540489,135669,19231,13.2,10003,15262,10.5,9955,286128,448717,17.7,66232,238751,374420,14.7,74297,3.0,117021,147510,6.4,5.3,29.4,Geogia,1993
21333,438664,22087,2824,10.4,1848,2806,10.4,1840,37688,59021,13.5,10282,51749,73836,16.8,-14815,-3.3,21464,27064,4.9,5.0,27.0,Hawaii,1993
20819,329085,16253,3427,13.5,1646,2518,9.9,1644,38181,59000,17.9,9368,33003,49256,15.0,9744,2.9,21841,25761,6.3,4.9,30.0,Idaho,1993
233014,4609541,205150,26409,10.6,14889,22911,9.2,14781,462017,695031,15.1,89863,465584,670734,14.6,24297,0.5,206074,250735,5.1,4.5,29.2,Illinois,1993
94277,2180336,86940,12591,10.5,7135,10483,8.7,7089,230055,324332,14.9,43290,184321,271261,12.4,53071,2.5,96817,121418,4.3,4.0,24.8,Indiana,1993
41013,1035736,35761,6226,9.1,3787,5617,8.2,3768,96802,137815,13.3,19290,83208,118969,11.5,18846,1.8,55783,68639,4.0,3.5,23.0,Iowa,1993
41789,891512,39453,6421,10.6,3753,5599,9.2,3722,87268,129057,14.5,21944,79294,118747,13.3,10310,1.2,50181,60925,4.7,4.4,26.6,Kansas,1993
66685,1216362,56104,8334,11.3,4885,7173,9.8,4861,129303,195988,16.1,28067,98841,154945,12.7,41043,3.4,60115,73934,5.5,4.6,25.4,Kentucky,1993
73452,1301148,67445,9085,11.0,5260,7729,9.3,5236,146961,220413,16.9,38046,139858,207303,15.9,13110,1.0,67301,83407,5.6,5.2,31.8,Louisiana,1993
24220,395352,17940,3264,11.0,1940,2906,9.8,1917,42433,66653,16.9,9508,31835,49775,12.6,16878,4.3,25253,29690,6.1,4.5,25.2,Maine,1993
95294,1708351,91177,11932,11.5,6583,10935,10.6,6522,174121,269415,15.8,45729,181703,272880,16.0,-3465,-0.2,84307,103875,5.6,5.3,31.6,Maryland,1993
125931,2567055,116624,13717,10.0,8519,13077,9.6,8411,276078,402009,15.7,51185,240064,356688,13.9,45321,1.8,113330,136982,4.9,4.5,27.8,Massachusetts,1993
154486,3361977,134966,19527,10.3,11357,17211,9.0,11274,352923,507409,15.1,67692,297381,432347,12.9,75062,2.2,154549,191270,4.6,4.0,25.8,Michigan,1993
98980,1874729,75485,11352,11.0,5693,8712,8.4,5627,193009,291989,15.6,36385,154193,229678,12.3,62311,3.3,86216,104867,5.3,4.0,24.6,Minnesota,1993
45463,754275,38000,5852,12.0,3418,4752,9.7,3410,81202,126665,16.8,20646,60025,98025,13.0,28640,3.8,40418,49450,6.0,5.0,26.0,Mississippi,1993
95582,1999829,96931,13511,11.3,7949,11697,9.8,7881,198719,294301,14.7,49493,183353,280284,14.0,14017,0.7,98232,120257,4.8,4.8,28.0,Missouri,1993
15731,238202,11835,2807,12.1,1596,2319,10.0,1586,27331,43062,18.1,7884,23209,35044,14.7,8018,3.4,20244,23467,6.6,5.0,29.4,Montana,1993
26530,606482,21526,4003,9.8,2409,3553,8.7,2398,60324,86854,14.3,11995,51266,72792,12.0,14062,2.3,34218,41023,4.4,3.5,24.0,Nebraska,1993
40568,557565,29621,4404,15.5,2322,3532,12.4,2289,61302,101870,18.3,17443,48629,78250,14.0,23620,4.3,24180,28788,7.3,5.3,28.0,Nevada,1993
21454,416203,19890,3244,11.3,1984,3006,10.5,1976,42630,64084,15.4,9353,37349,57239,13.8,6845,1.6,24402,28745,5.2,4.8,27.6,New Hampshire,1993
153993,3051256,149481,20496,11.1,12029,18032,9.7,11983,339327,493320,16.2,64480,329039,478520,15.7,14800,0.5,159542,186014,5.0,4.9,31.4,New Jersey,1993
28707,442894,23351,4252,12.7,2258,3395,10.2,2255,54137,82844,18.7,11832,44147,67498,15.2,15346,3.5,28429,33868,6.5,5.3,30.4,New Mexico,1993
339819,6618134,320965,44518,11.0,30582,43521,10.8,30398,666967,1006786,15.2,165063,747120,1068085,16.1,-61299,-0.9,346038,403359,5.1,4.8,30.4,New York,1993
124381,2665585,110538,16716,11.0,9536,14088,9.3,9465,281672,406053,15.2,56224,224092,334630,12.6,71423,2.6,121364,152781,4.7,4.1,25.2,North Carolina,1993
9879,208522,7644,1696,9.8,978,1431,8.3,976,20447,30326,14.5,4535,15701,23345,11.2,6981,3.3,14735,17451,4.7,3.7,22.4,North Dakota,1993
191069,4206104,181386,22123,9.7,12784,20558,9.0,12654,436939,628008,14.9,77428,362644,544030,12.9,83978,2.0,179233,228860,4.5,4.3,25.8,Ohio,1993
56347,964462,48341,8068,11.6,4674,6921,10.0,4652,102832,159179,16.5,24824,87382,135723,14.1,23456,2.4,57797,69955,5.8,5.0,28.2,Oklahoma,1993
59020,1038875,51948,9445,12.6,5084,7806,10.4,5056,121397,180417,17.4,25547,99097,151045,14.5,29372,2.9,63624,75844,5.7,5.0,29.0,Oregon,1993
199415,4486581,186450,22871,9.0,15156,22817,9.0,15039,422690,622105,13.9,91771,412034,598484,13.3,23621,0.6,204517,253027,4.4,4.2,26.6,Pennsylvania,1993
21994,367391,17028,2581,11.0,1468,2234,9.5,1463,35480,57474,15.6,7915,31063,48091,13.1,9383,2.5,21054,23688,6.0,4.6,26.2,Rhode Island,1993
63611,1264276,55605,8759,11.8,4910,7283,9.8,4886,122805,186416,14.7,25552,107607,163212,12.9,23204,1.8,59863,74751,5.0,4.4,25.8,South Carolina,1993
14321,239186,10676,2029,10.7,1125,1650,8.7,1115,25097,39418,16.5,5551,18381,29057,12.1,10361,4.4,16460,19109,6.0,4.5,24.2,South Dakota,1993
102637,1918641,85139,12427,11.8,6787,10128,9.6,6705,212275,314912,16.4,42833,176702,261841,13.6,53071,2.8,84669,106500,5.3,4.4,27.2,Tennessee,1993
410514,6078760,373822,47588,12.9,26434,40533,11.0,26186,773750,1184264,19.5,182144,632901,1006723,16.6,177541,2.9,290051,371330,6.8,6.1,33.2,Texas,1993
38700,630258,33761,4941,14.1,2397,3617,10.4,2383,78102,116802,18.5,18113,47682,81443,12.9,35359,5.6,29422,35529,6.1,5.4,25.8,Utah,1993
10379,210647,9491,1932,11.2,1144,1660,9.6,1142,21054,31433,14.9,5405,15604,25095,11.9,6338,3.0,15434,17460,4.9,4.5,23.8,Vermont,1993
127448,2310575,104246,15718,11.5,8458,13294,9.7,8403,339997,467445,20.2,48035,214779,319025,13.8,148420,6.4,108229,137903,5.5,4.5,27.6,Virginia,1993
106150,1817669,96683,16684,13.4,8687,13251,10.7,8618,198210,304360,16.7,48839,183494,280177,15.4,24183,1.3,104643,125528,5.8,5.3,30.8,Washington,1993
21231,483328,21332,3487,10.0,2107,3143,9.0,2091,49775,71006,14.7,11248,42815,64147,13.3,6859,1.4,28810,35012,4.4,4.4,26.6,West Virginia,1993
89099,1999055,77760,11771,10.3,6497,9501,8.3,6420,198534,287633,14.4,39149,153393,231153,11.6,56480,2.8,94771,114878,4.5,3.9,23.2,Wisconsin,1993
10617,139356,7634,1855,13.7,885,1337,9.8,876,14803,25420,18.2,4694,14785,22419,16.1,3001,2.1,11868,13822,7.6,5.5,32.2,Wyoming,1993
84306,1415009,63659,10389,12.6,5518,8070,9.8,5492,137362,221668,15.7,36087,125798,189457,13.4,32211,2.3,67204,83751,6.0,4.5,26.8,Alabama,1994
12698,169205,9253,1814,13.3,847,1437,10.5,841,21317,34015,20.1,3908,20172,29425,17.4,4590,2.7,11511,13796,7.5,5.5,34.8,Alaska,1994
113564,1341461,77888,12639,15.4,6204,9122,11.1,6185,178619,292183,21.8,39110,124770,202658,15.1,89525,6.7,67685,83748,8.5,5.8,30.2,Arizona,1994
52223,821074,45335,6622,12.9,3628,5046,9.8,3616,81528,133751,16.3,24531,67422,112757,13.7,20994,2.6,43467,52021,6.4,5.5,27.4,Arkansas,1994
700042,10483851,682970,80453,12.5,51500,79079,12.3,51095,1101752,1801794,17.2,361010,1159984,1842954,17.6,-41160,-0.4,522330,643643,6.7,6.5,34.4,California,1994
104037,1404918,80050,14746,15.5,6670,9880,10.4,6642,162739,266776,19.0,39229,128093,208143,14.8,58633,4.2,81787,97238,7.4,5.7,29.6,Colorado,1994
61086,1386909,69347,8129,10.2,5017,7555,9.5,4994,129755,190841,13.8,37964,140147,209494,15.1,-18653,-1.3,67788,79927,4.4,5.0,27.6,Connecticut,1994
17330,316508,11910,2201,12.7,1022,1670,9.6,1022,53962,71292,22.5,5436,33954,45864,14.5,25428,8.0,14714,17592,5.5,3.8,29.0,Delaware,1994
19632,419062,14736,1787,10.2,924,1568,8.9,903,34180,53812,12.8,5120,61232,75968,18.1,-22156,-5.3,14706,17665,4.7,3.5,25.6,District of Columbia,1994
369007,4817216,289054,49400,14.7,29079,40623,12.1,28951,583144,952151,19.8,175612,468058,757112,15.7,195039,4.1,278292,339954,7.7,6.0,31.4,Florida,1994
181930,2625414,140539,20675,13.8,10682,16053,10.7,10626,294747,476677,18.2,66569,221311,361850,13.8,114827,4.4,120395,151723,6.9,5.4,27.6,Geogia,1994
26245,426549,25343,2794,10.3,1780,2674,9.9,1746,34311,60556,14.2,13709,43775,69118,16.2,-8562,-2.0,21493,27075,6.2,5.9,28.4,Hawaii,1994
25521,344819,16801,4031,15.2,1713,2519,9.5,1702,43306,68827,20.0,9791,29065,45866,13.3,22961,6.7,23087,27136,7.4,4.9,26.6,Idaho,1994
244959,4674579,197026,27674,10.9,14986,22759,9.0,14934,467280,712239,15.2,95938,398277,595303,12.7,116936,2.5,209382,254937,5.2,4.2,25.4,Illinois,1994
112216,2233858,97635,13463,11.0,7190,10684,8.7,7144,223133,335349,15.0,41701,184433,282068,12.6,53281,2.4,98822,123919,5.0,4.4,25.2,Indiana,1994
49070,1054185,44435,6899,10.0,3893,5752,8.3,3879,97634,146704,13.9,20341,80470,124905,11.8,21799,2.1,56457,69542,4.7,4.2,23.6,Iowa,1994
51368,911281,40293,7055,11.5,3920,5763,9.4,3875,92372,143740,15.8,21570,73440,113733,12.5,30007,3.3,51161,62065,5.6,4.4,25.0,Kansas,1994
71825,1253328,53943,8584,11.5,4862,7037,9.4,4848,125422,197247,15.7,30478,108741,162684,13.0,34563,2.7,61120,75269,5.7,4.3,26.0,Kentucky,1994
83022,1324235,61101,10009,11.9,5452,8060,9.6,5422,143098,226120,17.1,34384,126679,187780,14.2,38340,2.9,68703,85118,6.3,4.6,28.4,Louisiana,1994
21311,405680,19396,3454,11.6,2007,2885,9.6,2003,41114,62425,15.4,11389,36937,56333,13.9,6092,1.5,25592,30119,5.3,4.8,27.8,Maine,1994
100420,1715818,88729,12274,11.7,6575,10447,10.0,6504,183284,283704,16.5,40183,171149,259878,15.1,23826,1.4,85659,105413,5.9,5.2,30.2,Maryland,1994
124243,2600319,117629,14973,10.9,8227,12678,9.2,8193,266446,390689,15.0,56955,247078,364707,14.0,25982,1.0,115026,138955,4.8,4.5,28.0,Massachusetts,1994
180540,3444715,163418,20743,10.7,11307,16779,8.7,11186,352359,532899,15.5,73811,283033,446451,13.0,86448,2.5,157355,194789,5.2,4.7,26.0,Michigan,1994
94187,1929655,79639,12103,11.4,5884,8942,8.4,5858,191082,285269,14.8,40071,152708,232347,12.0,52922,2.8,88527,107753,4.9,4.1,24.0,Minnesota,1994
62745,791400,36863,6016,12.1,3704,5173,10.4,3688,86608,149353,18.9,19477,63045,99908,12.6,49445,6.3,40993,50131,7.9,4.7,25.2,Mississippi,1994
109709,2035599,92012,14935,12.3,8322,12102,10.0,8293,209556,319265,15.7,49093,168902,260914,12.8,58351,2.9,100222,122714,5.4,4.5,25.6,Missouri,1994
15227,244093,12682,3088,13.0,1615,2292,9.6,1615,24591,39818,16.3,7487,24687,37369,15.3,2449,1.0,20871,24169,6.2,5.2,30.6,Montana,1994
33018,620506,27913,4384,10.6,2429,3548,8.6,2421,58728,91746,14.8,13544,47630,75543,12.2,16203,2.6,34734,41715,5.3,4.5,24.4,Nebraska,1994
47095,594536,34195,5006,16.9,2304,3372,11.4,2298,85183,132278,22.2,22040,46847,81042,13.6,51236,8.6,25550,30321,7.9,5.8,27.2,Nevada,1994
24228,428459,19791,3642,12.5,1923,2896,10.0,1922,47905,72133,16.8,9644,33632,53423,12.5,18710,4.3,24930,29374,5.7,4.6,25.0,New Hampshire,1994
166225,3059172,158587,21358,11.4,12337,18728,10.0,12256,299476,465701,15.2,77345,298836,457423,15.0,8278,0.2,161132,188124,5.4,5.2,30.0,New Jersey,1994
33715,459751,25703,4758,13.8,2497,3581,10.4,2489,54612,88327,19.2,14218,42473,68176,14.8,20151,4.4,29254,34918,7.3,5.6,29.6,New Mexico,1994
337489,6575682,319700,45895,11.4,30566,43644,10.8,30401,623601,961090,14.6,176252,649638,969338,14.7,-8248,-0.1,346091,404479,5.1,4.9,29.2,New York,1994
154076,2752790,110356,18552,12.0,9514,13896,9.0,9470,279300,433376,15.7,58547,214144,324500,11.8,108876,3.9,124616,156906,5.6,4.0,23.6,North Carolina,1994
9451,214997,7487,1747,9.9,980,1437,8.2,978,21169,30620,14.2,4376,16863,24350,11.3,6270,2.9,14999,17739,4.4,3.5,22.6,North Dakota,1994
222206,4273013,171797,24152,10.5,12805,19761,8.6,12673,416843,639049,15.0,77492,362842,534639,12.5,104410,2.5,182111,232762,5.2,4.0,25.0,Ohio,1994
57988,985381,47902,8687,12.3,4911,6913,9.8,4906,100754,158742,16.1,27235,90305,138207,14.0,20535,2.1,59055,71479,5.9,4.9,28.0,Oklahoma,1994
74720,1080056,51367,11027,14.2,5084,7610,9.8,5071,122952,197672,18.3,26370,91302,142669,13.2,55003,5.1,66290,79009,6.9,4.8,26.4,Oregon,1994
219667,4500087,206850,23743,9.4,14995,22356,8.8,14883,406953,626620,13.9,100223,393320,600170,13.3,26450,0.6,204123,253624,4.9,4.6,26.6,Pennsylvania,1994
21981,369123,19637,2666,11.2,1605,2385,10.0,1601,31369,53350,14.5,9608,40436,60073,16.3,-6723,-1.8,21332,23939,6.0,5.3,29.0,Rhode Island,1994
84016,1295372,61326,9211,12.2,5059,7440,9.9,5042,127979,211995,16.4,32212,106686,168012,13.0,43983,3.4,60991,76229,6.5,4.7,26.0,South Carolina,1994
15416,248034,11968,2288,11.8,1178,1685,8.7,1175,24591,40007,16.1,7284,19539,31507,12.7,8500,3.4,16860,19622,6.2,4.8,25.4,South Dakota,1994
122031,1974443,96074,12984,12.1,6955,10231,9.5,6919,199078,321109,16.3,45748,162699,258773,13.1,62336,3.2,86567,108939,6.2,4.9,26.2,Tennessee,1994
432105,6221921,347802,50661,13.5,27054,40123,10.7,26915,688167,1120272,18.0,172658,641411,989213,15.9,131059,2.1,297469,380583,6.9,5.6,31.8,Texas,1994
47354,668105,34331,5781,15.9,2622,3802,10.4,2613,80777,128131,19.2,19701,51936,86267,12.9,41864,6.3,31010,37419,7.1,5.1,25.8,Utah,1994
9996,215493,9178,1922,10.9,1087,1583,9.0,1082,20098,30094,14.0,4970,17024,26202,12.2,3892,1.8,15671,17725,4.6,4.3,24.4,Vermont,1994
135017,2363292,104294,16525,11.9,8400,13195,9.5,8361,236694,371711,15.7,46036,306761,411055,17.4,-39344,-1.7,110799,140918,5.7,4.4,31.4,Virginia,1994
113646,1843105,87998,17889,14.1,9150,13678,10.7,9127,196688,310334,16.8,48116,189502,277500,15.1,32834,1.7,107728,129097,6.2,4.8,30.2,Washington,1994
27317,492295,21064,3863,10.9,1987,2961,8.4,1982,49053,76370,15.5,10466,43217,64281,13.1,12089,2.4,29426,35811,5.5,4.3,26.2,West Virginia,1994
94337,2049898,69270,11975,10.3,6604,9661,8.3,6566,183119,277456,13.5,38191,157547,226817,11.1,50639,2.4,96234,116838,4.6,3.4,22.2,Wisconsin,1994
10682,143943,6685,1862,13.2,851,1260,8.9,849,16201,26883,18.7,4112,13515,20200,14.0,6683,4.7,12355,14366,7.4,4.6,28.0,Wyoming,1994
86798,1467007,60000,10622,12.5,5705,8166,9.6,5662,164031,250829,17.1,33571,114755,174755,11.9,76074,5.2,68976,85909,5.9,4.1,23.8,Alabama,1995
11715,172692,8862,1882,13.5,952,1472,10.5,943,19419,31134,18.0,4957,18935,27797,16.1,3337,1.9,11847,14143,6.8,5.1,32.2,Alaska,1995
114600,1432500,74201,12940,15.2,6540,9572,11.2,6436,180298,294898,20.6,41490,126209,200410,14.0,94488,6.6,70159,86610,8.0,5.2,28.0,Arizona,1995
50414,852651,41891,6889,13.1,3754,5251,10.0,3749,95796,146210,17.1,23336,59964,101855,11.9,44355,5.2,44595,53484,5.9,4.9,23.8,Arkansas,1995
667725,10614063,561589,82358,12.7,49295,73802,11.4,48884,1214349,1882074,17.7,295961,1006334,1567923,14.8,314151,2.9,526482,648641,6.3,5.3,29.6,California,1995
119087,1478714,74051,15212,15.3,6988,10433,10.5,6966,179259,298346,20.2,42727,135302,209353,14.2,88993,6.0,85450,101591,8.1,5.0,28.4,Colorado,1995
73542,1383830,56813,8641,10.7,4839,7346,9.1,4784,123492,197034,14.2,25884,122203,179016,12.9,18018,1.3,68746,81012,5.3,4.1,25.8,Connecticut,1995
17283,314074,13275,2319,13.0,1092,1724,9.7,1087,38797,56080,17.9,6034,24397,37672,12.0,18408,5.9,15180,18141,5.5,4.2,24.0,Delaware,1995
17561,407790,17520,1801,10.2,929,1653,9.3,923,39439,57000,14.0,7438,39419,56939,14.0,61,0.0,14755,17774,4.3,4.3,28.0,District of Columbia,1995
416656,5010695,308071,49651,14.5,29457,41223,12.0,29295,588949,1005605,20.1,180357,479225,787296,15.7,218309,4.4,283724,346872,8.3,6.1,31.4,Florida,1995
211358,2770099,140209,21751,14.1,10585,15910,10.3,10532,326434,537792,19.4,71666,223038,363247,13.1,174545,6.3,124444,156989,7.6,5.1,26.2,Geogia,1995
25371,421647,18763,2864,10.6,1796,2637,9.7,1787,32366,57737,13.7,8445,37783,56546,13.4,1191,0.3,21547,27194,6.0,4.4,26.8,Hawaii,1995
24536,361497,21718,3978,14.4,1939,2862,10.4,1934,40548,65084,18.0,9114,30568,52286,14.5,12798,3.5,24017,28116,6.8,6.0,29.0,Idaho,1995
256602,4800455,197813,28881,11.2,15104,23320,9.1,15017,487428,744030,15.5,97424,405510,603323,12.6,140707,2.9,213113,259721,5.3,4.1,25.2,Illinois,1995
126697,2311145,85301,14422,11.5,7522,11140,8.9,7490,239852,366549,15.9,43487,178947,264248,11.4,102301,4.5,100740,126812,5.5,3.7,22.8,Indiana,1995
54375,1086338,43338,7122,10.2,4059,5962,8.5,4045,106115,160490,14.8,20812,72288,115626,10.6,44864,4.2,57097,70481,5.0,4.0,21.2,Iowa,1995
50866,940378,37831,7112,11.4,4007,5787,9.2,3984,89007,139873,14.9,20646,70963,108794,11.6,31079,3.3,52006,63151,5.4,4.0,23.2,Kansas,1995
76903,1296623,58104,8909,11.7,4900,7091,9.3,4880,136186,213089,16.4,30133,100684,158788,12.2,54301,4.2,62220,76787,5.9,4.5,24.4,Kentucky,1995
93466,1363101,76292,9912,11.6,5540,8178,9.5,5486,150414,243880,17.9,38899,121768,198060,14.5,45820,3.4,69816,86523,6.9,5.6,29.0,Louisiana,1995
21243,414733,17044,3646,12.0,2015,2980,9.8,2010,41320,62563,15.1,9920,33004,50048,12.1,12515,3.0,26167,30688,5.1,4.1,24.2,Maine,1995
104957,1762752,81931,13076,12.3,6809,10474,9.8,6763,194488,299445,17.0,40782,142823,224754,12.8,74691,4.2,87612,107686,6.0,4.6,25.6,Maryland,1995
135246,2650051,112220,16085,11.5,8279,12878,9.2,8204,271749,406995,15.4,54833,218439,330659,12.5,76336,2.9,117390,141833,5.1,4.2,25.0,Massachusetts,1995
210096,3569755,144992,22284,11.3,11415,17149,8.7,11363,387444,597540,16.7,72549,283342,428334,12.0,169206,4.7,161096,199288,5.9,4.1,24.0,Michigan,1995
118805,1999258,74186,12156,11.2,6108,9487,8.7,6068,194194,312999,15.7,40151,146217,220403,11.0,92596,4.7,90383,109932,5.9,3.7,22.0,Minnesota,1995
58406,831653,40151,6227,12.3,3525,5015,9.9,3518,86364,144770,17.4,22708,71615,111766,13.4,33004,4.0,41773,51152,7.0,4.8,26.8,Mississippi,1995
118156,2098938,93501,15006,12.1,8437,12286,9.9,8397,223459,341615,16.3,47136,174441,267942,12.8,73673,3.5,101932,124894,5.6,4.5,25.6,Missouri,1995
17622,250389,12724,3317,13.5,1730,2393,9.8,1727,25886,43508,17.4,8467,19174,31898,12.7,11610,4.7,21493,24898,7.0,5.1,25.4,Montana,1995
31771,642471,24008,4256,10.1,2455,3555,8.5,2445,65808,97579,15.2,12227,44138,68146,10.6,29433,4.6,35077,42237,4.9,3.7,21.2,Nebraska,1995
53865,640958,29020,5405,17.4,2523,3626,11.7,2518,71667,125532,19.6,17854,52573,81593,12.7,43939,6.9,26897,31949,8.4,4.5,25.4,Nevada,1995
30385,448680,20118,3843,12.9,1907,2870,9.6,1901,45432,75817,16.9,10675,33492,53610,11.9,22207,5.0,25726,30296,6.8,4.5,23.8,New Hampshire,1995
172419,3100003,145942,23192,12.2,12338,18330,9.6,12236,315791,488210,15.7,70479,265182,411124,13.3,77086,2.4,165141,192419,5.6,4.7,26.6,New Jersey,1995
33996,479681,26717,4802,13.6,2615,3798,10.8,2603,54257,88253,18.4,14310,39874,66591,13.9,21662,4.5,29917,35712,7.1,5.6,27.8,New Mexico,1995
354752,6616828,293126,47664,11.7,29371,41866,10.3,29255,642421,997173,15.1,160425,613554,906680,13.7,90493,1.4,350203,409210,5.4,4.4,27.4,New York,1995
161002,2876894,110097,19740,12.4,9717,14259,8.9,9687,296803,457805,15.9,56778,212275,322372,11.2,135433,4.7,128770,161947,5.6,3.8,22.4,North Carolina,1995
10926,222130,8829,1745,9.8,949,1409,7.9,943,23266,34192,15.4,4808,15620,24449,11.0,9743,4.4,15221,17983,4.9,4.0,22.0,North Dakota,1995
226608,4403850,162545,24995,10.6,12973,20059,8.5,12872,442464,669072,15.2,79237,337863,500408,11.4,168664,3.8,185483,236995,5.1,3.7,22.8,Ohio,1995
59557,1008427,51323,8568,11.9,5191,7291,10.1,5174,104536,164093,16.3,27134,84709,136032,13.5,28061,2.8,59817,72460,5.9,5.1,27.0,Oklahoma,1995
77017,1132074,53724,11212,14.0,5716,8514,10.6,5654,130604,207621,18.3,30651,96146,149870,13.2,57751,5.1,68413,81318,6.8,4.7,26.4,Oregon,1995
