day,depth,distance,gap,hour,id,latitude,location.full,longitude,magnitude,minute,month,name,second,significance,time.full,year
3,6.8,0.366,113.07,21,nn00554435,38.6442,"16km SSW of Smith Valley, Nevada",-119.4092,1.1,2,8,Nevada,24,19,2016-08-03 21:02:24,2016
3,-1.15,0.006146,68.0,21,uw61190346,46.1941667,"37km NNE of Amboy, Washington",-122.189,0.67,17,8,Washington,29,7,2016-08-03 21:17:29,2016
3,127.9,0.0,0.0,21,ak13841697,62.6705,"120km WNW of Talkeetna, Alaska",-152.3145,1.1,18,8,Alaska,13,19,2016-08-03 21:18:13,2016
3,0.32,0.01163,100.0,21,nc72669980,38.8204994,"7km NW of The Geysers, California",-122.824501,0.88,23,8,California,8,12,2016-08-03 21:23:08,2016
3,82.2,0.0,190.799984736,21,ak13841698,51.6087,"38km S of Semisopochnoi Island, Alaska",179.5113,1.4,39,8,Alaska,58,30,2016-08-03 21:39:58,2016
3,14.97,0.05561,64.0,21,ci37646992,34.0625,"2km N of Loma Linda, CA",-117.2606667,1.03,49,8,California,21,16,2016-08-03 21:49:21,2016
3,14.97,0.118,79.0,22,ci37647000,34.0626667,"2km N of Loma Linda, CA",-117.2601667,0.78,6,8,California,51,9,2016-08-03 22:06:51,2016
3,2.33,0.09659,47.0,22,ci37647008,33.7695,"26km NE of Thermal, CA",-115.9075,1.23,7,8,California,8,23,2016-08-03 22:07:08,2016
3,14.76,0.1181,79.0,22,ci37647016,34.0616667,"2km N of Loma Linda, CA",-117.2591667,0.76,7,8,California,59,9,2016-08-03 22:07:59,2016
3,10.0,0.718,76.0,22,us100069ys,35.2511,"15km NNW of Jabal os Saraj, Afghanistan",69.1885,4.6,20,8,Afghanistan,6,328,2016-08-03 22:20:06,2016
3,11.5,0.05921,31.0,22,ci37647032,33.5086667,"9km WSW of Anza, CA",-116.7581667,1.29,24,8,California,25,26,2016-08-03 22:24:25,2016
3,-0.5,0.02957,63.0,22,ci37647048,33.7701667,"14km SSE of Home Gardens, CA",-117.4433333,0.88,28,8,California,26,12,2016-08-03 22:28:26,2016
3,7.37,0.04714,282.0,22,uw61190366,43.5133333,"23km SW of La Pine, Oregon",-121.6975,1.06,29,8,Oregon,38,17,2016-08-03 22:29:38,2016
3,111.7,0.0,0.0,22,ak13841699,61.0275,"63km NNE of Redoubt Volcano, Alaska",-152.3874,1.5,40,8,Alaska,58,35,2016-08-03 22:40:58,2016
3,87.2,0.0,0.0,22,ak13841700,62.5024,"61km WNW of Talkeetna, Alaska",-151.2313,1.0,47,8,Alaska,22,15,2016-08-03 22:47:22,2016
3,8.0,0.0,0.0,22,ak13829522,60.0496,"83km NW of Yakutat, Alaska",-140.8298,1.3,59,8,Alaska,5,26,2016-08-03 22:59:05,2016
3,4.8,0.146,121.55,23,nn00554466,41.8762,"68km ESE of Lakeview, Oregon",-119.6287,1.3,1,8,Oregon,47,26,2016-08-03 23:01:47,2016
3,39.373,0.05482,117.0,23,hv61363421,19.2095,"3km E of Pahala, Hawaii",-155.451,1.86,3,8,Hawaii,13,53,2016-08-03 23:03:13,2016
3,17.86,0.03651,40.0,23,ci37647056,34.0181667,"11km N of Cabazon, CA",-116.7688333,1.32,10,8,California,12,27,2016-08-03 23:10:12,2016
3,37.1,0.0,0.0,23,ak13829523,61.701,"7km N of Houston, Alaska",-149.8222,1.2,13,8,Alaska,20,22,2016-08-03 23:13:20,2016
3,16.7,0.07244,41.0,23,ci37647064,33.9018333,"4km WSW of Cabazon, CA",-116.8271667,0.82,14,8,California,51,10,2016-08-03 23:14:51,2016
3,14.0,0.0,0.0,23,ak13829524,52.7208,"128km S of Unalaska, Alaska",-166.6369,2.5,15,8,Alaska,58,96,2016-08-03 23:15:58,2016
3,80.6,0.0,0.0,23,ak13841704,59.4724,"74km WSW of Anchor Point, Alaska",-153.0069,1.5,29,8,Alaska,46,35,2016-08-03 23:29:46,2016
3,45.4,0.0,0.0,23,ak13829527,60.112,"50km SSE of Sterling, Alaska",-150.4306,1.7,56,8,Alaska,3,44,2016-08-03 23:56:03,2016
4,3.56,0.093,46.0,0,ci37647088,33.7656667,"26km ENE of Thermal, CA",-115.9076667,0.95,1,8,California,38,14,2016-08-04 00:01:38,2016
4,11.2,0.0,0.0,0,ak13829530,63.0192,"66km SE of Cantwell, Alaska",-147.918,0.7,2,8,Alaska,28,8,2016-08-04 00:02:28,2016
4,0.018,0.006722,78.0,0,hv61363521,19.4065,"4km WSW of Volcano, Hawaii",-155.2768333,1.74,3,8,Hawaii,9,47,2016-08-04 00:03:09,2016
4,-0.09,0.01099,32.0,0,nc72670030,38.7776667,"0km ENE of The Geysers, California",-122.7548333,2.96,18,8,California,31,136,2016-08-04 00:18:31,2016
4,67.4,0.0,0.0,0,ak13829532,62.4511,"28km WNW of Talkeetna, Alaska",-150.5962,1.2,18,8,Alaska,59,22,2016-08-04 00:18:59,2016
4,0.77,0.01076,70.0,0,nc72670035,38.7783318,"0km NNE of The Geysers, California",-122.7559967,1.15,19,8,California,19,20,2016-08-04 00:19:19,2016
4,1.06,0.01446,140.0,0,nc72670045,38.8261681,"9km NW of The Geysers, California",-122.8450012,0.69,22,8,California,0,7,2016-08-04 00:22:00,2016
4,11.3,0.0,0.0,0,ak13829533,64.7092,"8km WSW of North Pole, Alaska",-147.4995,1.2,22,8,Alaska,46,22,2016-08-04 00:22:46,2016
4,0.83,0.01065,79.0,0,nc72670050,38.7781677,"0km NNE of The Geysers, California",-122.7559967,0.99,27,8,California,32,15,2016-08-04 00:27:32,2016
4,66.2,0.0,0.0,0,ak13841709,56.0914,"37km NW of Chirikof Island, Alaska",-155.9814,2.0,29,8,Alaska,45,62,2016-08-04 00:29:45,2016
4,24.5,0.0,226.799981856,0,ak13841710,67.9739,"125km NNW of Kobuk, Alaska",-157.8149,1.8,33,8,Alaska,11,50,2016-08-04 00:33:11,2016
4,35.417,0.02035,101.0,0,hv61363546,19.1756667,"3km SSE of Pahala, Hawaii",-155.4651667,1.77,38,8,Hawaii,35,48,2016-08-04 00:38:35,2016
4,61.4,0.0,0.0,0,ak13841711,51.9256,"112km ESE of Atka, Alaska",-172.6177,2.7,39,8,Alaska,58,112,2016-08-04 00:39:58,2016
4,12.0,0.245,232.05,0,nn00554437,37.1007,"34km ESE of Big Pine, California",-117.9046,0.8,44,8,California,29,10,2016-08-04 00:44:29,2016
4,13.62,0.05838,65.0,0,ci37647104,33.632,"9km N of Anza, CA",-116.6795,0.62,45,8,California,41,6,2016-08-04 00:45:41,2016
4,14.7,0.0,100.799991936,0,ak13829536,64.6501,"9km E of Eielson Air Force Base, Alaska",-146.853,0.2,48,8,Alaska,13,1,2016-08-04 00:48:13,2016
4,8.09,0.0782,45.0,0,uu60157502,40.7161667,"3km ENE of Magna, Utah",-112.0605,1.38,51,8,Utah,53,29,2016-08-04 00:51:53,2016
4,6.87,0.07481,174.0,0,nc72670060,40.1538333,"31km ESE of Janesville, California",-120.2131667,4.48,55,8,California,35,779,2016-08-04 00:55:35,2016
4,9.44,0.08279,146.0,0,nc72670075,40.1546667,"31km ESE of Janesville, California",-120.2011667,2.6,58,8,California,19,129,2016-08-04 00:58:19,2016
4,5.31,0.3046,143.0,0,nc72670070,40.1506667,"31km ESE of Janesville, California",-120.2153333,3.99,58,8,California,32,255,2016-08-04 00:58:32,2016
4,12.1,0.069,143.46,1,nn00554532,40.1423,"31km ESE of Janesville, California",-120.213,2.2,0,8,California,23,74,2016-08-04 01:00:23,2016
4,12.6,0.0,0.0,1,ak13841713,63.3809,"142km W of Cantwell, Alaska",-151.8037,0.8,2,8,Alaska,1,10,2016-08-04 01:02:01,2016
4,10.76,0.04667,266.0,1,nc72670080,40.1243333,"31km ESE of Janesville, California",-120.2336667,1.58,2,8,California,37,38,2016-08-04 01:02:37,2016
4,16.6,0.058,251.0,1,nn00554534,40.1448,"30km SE of Janesville, California",-120.2322,1.1,3,8,California,57,19,2016-08-04 01:03:57,2016
4,12.1,0.064,237.16,1,nn00554559,40.1354,"31km SE of Janesville, California",-120.2159,1.2,4,8,California,9,22,2016-08-04 01:04:09,2016
4,14.7,0.071,143.82,1,nn00554536,40.1422,"31km ESE of Janesville, California",-120.211,1.0,5,8,California,1,15,2016-08-04 01:05:01,2016
4,11.8,0.069,233.8,1,nn00554560,40.1334,"32km SE of Janesville, California",-120.2079,1.0,6,8,California,2,15,2016-08-04 01:06:02,2016
4,12.8,0.066,239.53,1,nn00554563,40.1382,"31km SE of Janesville, California",-120.215,1.0,6,8,California,29,15,2016-08-04 01:06:29,2016
4,12.2,0.066,239.05,1,nn00554564,40.1377,"31km SE of Janesville, California",-120.215,1.0,6,8,California,41,15,2016-08-04 01:06:41,2016
4,11.9,0.062,240.38,1,nn00554565,40.1378,"31km SE of Janesville, California",-120.2205,1.0,7,8,California,3,15,2016-08-04 01:07:03,2016
4,11.61,0.05746,211.0,1,nc72670095,40.1281667,"32km ESE of Janesville, California",-120.2205,1.63,9,8,California,7,41,2016-08-04 01:09:07,2016
4,5.89,0.08896,147.0,1,nc72670090,40.1531667,"32km ESE of Janesville, California",-120.1905,2.8,11,8,California,34,123,2016-08-04 01:11:34,2016
4,14.82,0.0451,94.0,1,ci37647160,33.6381667,"12km SSW of Idyllwild, CA",-116.7543333,0.59,13,8,California,40,5,2016-08-04 01:13:40,2016
4,18.0,0.0,0.0,1,ak13829579,60.5546,"20km W of Cordova, Alaska",-146.1277,1.2,13,8,Alaska,55,22,2016-08-04 01:13:55,2016
4,11.6,0.059,239.28,1,nn00554574,40.1357,"31km SE of Janesville, California",-120.2233,1.1,14,8,California,21,19,2016-08-04 01:14:21,2016
4,12.0,0.066,240.82,1,nn00554575,40.1397,"31km ESE of Janesville, California",-120.2159,0.8,14,8,California,41,10,2016-08-04 01:14:41,2016
4,11.67,0.06158,177.0,1,nc72670100,40.1335,"31km ESE of Janesville, California",-120.2175,2.01,15,8,California,25,62,2016-08-04 01:15:25,2016
4,11.9,0.069,235.41,1,nn00554685,40.1349,"32km SE of Janesville, California",-120.2095,0.7,16,8,California,3,8,2016-08-04 01:16:03,2016
4,12.3,0.064,239.12,1,nn00554578,40.1373,"31km SE of Janesville, California",-120.2169,1.0,16,8,California,20,15,2016-08-04 01:16:20,2016
4,12.5,0.069,235.9,1,nn00554579,40.1355,"32km ESE of Janesville, California",-120.2091,0.1,17,8,California,25,0,2016-08-04 01:17:25,2016
4,11.52,0.06571,211.0,1,nc72670110,40.1273333,"31km ESE of Janesville, California",-120.2088333,1.63,18,8,California,50,41,2016-08-04 01:18:50,2016
4,0.81,0.009074,94.0,1,nc72670105,38.8263321,"8km W of Cobb, California",-122.8241653,0.56,21,8,California,0,5,2016-08-04 01:21:00,2016
4,11.7,0.065,240.33,1,nn00554583,40.1385,"31km SE of Janesville, California",-120.217,0.9,21,8,California,21,12,2016-08-04 01:21:21,2016
4,12.6,0.059,238.37,1,nn00554584,40.1349,"31km SE of Janesville, California",-120.2231,0.7,21,8,California,44,8,2016-08-04 01:21:44,2016
4,11.8,0.066,236.2,1,nn00554687,40.135,"31km SE of Janesville, California",-120.2132,0.2,22,8,California,33,1,2016-08-04 01:22:33,2016
4,11.8,0.067,234.92,1,nn00554686,40.1341,"32km SE of Janesville, California",-120.2109,0.9,22,8,California,58,12,2016-08-04 01:22:58,2016
4,11.13,0.05199,246.0,1,nc72670120,40.1258333,"31km SE of Janesville, California",-120.227,1.6,23,8,California,20,39,2016-08-04 01:23:20,2016
4,12.5,0.065,244.2,1,nn00554589,40.1421,"31km ESE of Janesville, California",-120.2195,1.0,24,8,California,18,15,2016-08-04 01:24:18,2016
4,11.9,0.07,235.3,1,nn00554590,40.1351,"32km ESE of Janesville, California",-120.208,0.4,25,8,California,35,2,2016-08-04 01:25:35,2016
4,11.2,0.064,237.17,1,nn00554591,40.1353,"31km SE of Janesville, California",-120.2164,0.7,26,8,California,23,8,2016-08-04 01:26:23,2016
4,12.1,0.067,237.04,1,nn00554592,40.1362,"31km SE of Janesville, California",-120.2121,0.7,27,8,California,5,8,2016-08-04 01:27:05,2016
4,10.5,0.068,238.55,1,nn00554688,40.1378,"31km ESE of Janesville, California",-120.2124,0.8,28,8,California,0,10,2016-08-04 01:28:00,2016
4,105.7,0.0,0.0,1,ak13829580,59.8819,"71km SSW of Redoubt Volcano, Alaska",-153.1805,2.1,28,8,Alaska,41,68,2016-08-04 01:28:41,2016
4,12.4,0.065,237.18,1,nn00554598,40.1357,"31km SE of Janesville, California",-120.2147,0.6,28,8,California,47,6,2016-08-04 01:28:47,2016
4,3.9,0.0,0.0,1,ak13829585,63.2949,"114km W of Cantwell, Alaska",-151.2214,0.7,29,8,Alaska,7,8,2016-08-04 01:29:07,2016
4,12.0,0.066,237.19,1,nn00554599,40.136,"31km SE of Janesville, California",-120.2137,0.6,29,8,California,15,6,2016-08-04 01:29:15,2016
4,12.2,0.068,237.94,1,nn00554600,40.1372,"31km ESE of Janesville, California",-120.2119,0.4,29,8,California,36,2,2016-08-04 01:29:36,2016
4,11.7,0.067,235.28,1,nn00554601,40.1344,"32km SE of Janesville, California",-120.2116,0.3,30,8,California,57,1,2016-08-04 01:30:57,2016
4,13.4,0.067,240.5,1,nn00554603,40.1393,"31km ESE of Janesville, California",-120.2149,0.5,32,8,California,54,4,2016-08-04 01:32:54,2016
4,13.2,0.063,242.32,1,nn00554604,40.1397,"31km SE of Janesville, California",-120.2204,0.4,33,8,California,4,2,2016-08-04 01:33:04,2016
4,11.7,0.071,235.7,1,nn00554605,40.1358,"32km ESE of Janesville, California",-120.2067,0.6,34,8,California,23,6,2016-08-04 01:34:23,2016
4,12.0,0.065,241.75,1,nn00554606,40.1429,"30km ESE of Janesville, California",-120.2201,0.7,34,8,California,45,8,2016-08-04 01:34:45,2016
4,11.0,0.073,235.1,1,nn00554607,40.1356,"32km ESE of Janesville, California",-120.2039,0.9,35,8,California,40,12,2016-08-04 01:35:40,2016
4,12.1,0.067,238.02,1,nn00554608,40.1369,"31km SE of Janesville, California",-120.2136,0.8,36,8,California,14,10,2016-08-04 01:36:14,2016
4,12.6,0.061,238.84,1,nn00554690,40.1361,"31km SE of Janesville, California",-120.2205,0.3,38,8,California,16,1,2016-08-04 01:38:16,2016
4,12.7,0.062,240.46,1,nn00554691,40.1381,"31km SE of Janesville, California",-120.2207,0.3,38,8,California,37,1,2016-08-04 01:38:37,2016
4,12.0,0.066,236.43,1,nn00554692,40.1352,"31km SE of Janesville, California",-120.2133,1.0,39,8,California,18,15,2016-08-04 01:39:18,2016
4,11.6,0.063,239.49,1,nn00554609,40.1373,"31km SE of Janesville, California",-120.2184,0.8,39,8,California,54,10,2016-08-04 01:39:54,2016
4,4.57,0.02701,84.0,1,nc72670125,37.5831667,"12km SE of Mammoth Lakes, California",-118.862,1.83,41,8,California,25,52,2016-08-04 01:41:25,2016
4,11.79,0.06731,229.0,1,nc72670135,40.1358333,"31km ESE of Janesville, California",-120.2106667,1.95,42,8,California,36,58,2016-08-04 01:42:36,2016
4,9.3,0.0,0.0,1,ak13829587,58.7579,"27km WNW of King Salmon, Alaska",-157.1253,1.3,44,8,Alaska,47,26,2016-08-04 01:44:47,2016
4,7.09,0.0741,174.0,1,nc72670130,40.1533333,"32km ESE of Janesville, California",-120.2138333,2.49,45,8,California,7,95,2016-08-04 01:45:07,2016
4,13.0,0.059,250.6,1,nn00554610,40.1445,"30km SE of Janesville, California",-120.2319,0.6,49,8,California,17,6,2016-08-04 01:49:17,2016
4,11.09,0.05501,211.0,1,nc72670150,40.1258333,"31km ESE of Janesville, California",-120.2228333,1.78,49,8,California,51,49,2016-08-04 01:49:51,2016
4,12.1,0.068,238.21,1,nn00554613,40.1375,"31km ESE of Janesville, California",-120.2118,0.5,50,8,California,44,4,2016-08-04 01:50:44,2016
4,8.7,0.06,229.43,1,nn00554614,37.4136,"42km E of Bishop, California",-117.9229,0.1,51,8,California,36,0,2016-08-04 01:51:36,2016
4,9.05,0.02486,100.0,1,nc72670155,37.6663333,"3km SW of Broadmoor, California",-122.5108333,1.16,53,8,California,0,21,2016-08-04 01:53:00,2016
4,11.7,0.063,240.28,1,nn00554617,40.138,"31km SE of Janesville, California",-120.2189,0.3,53,8,California,29,1,2016-08-04 01:53:29,2016
4,25.7,0.0,0.0,1,ak13829589,51.2094,"80km SSE of Tanaga Volcano, Alaska",-177.7303,3.5,54,8,Alaska,35,188,2016-08-04 01:54:35,2016
4,33.73,0.959,151.0,1,us100069zr,11.0092,"76km WSW of San Juan del Sur, Nicaragua",-86.5253,4.8,57,8,Nicaragua,2,354,2016-08-04 01:57:02,2016
4,11.14,0.05068,271.0,1,nc72670160,40.1285,"31km SE of Janesville, California",-120.2301667,1.6,59,8,California,3,39,2016-08-04 01:59:03,2016
4,11.1,0.064,240.32,2,nn00554619,40.1381,"31km SE of Janesville, California",-120.2187,0.7,1,8,California,42,8,2016-08-04 02:01:42,2016
4,11.7,0.067,236.75,2,nn00554620,40.1359,"32km SE of Janesville, California",-120.2119,0.3,2,8,California,59,1,2016-08-04 02:02:59,2016
4,127.4,0.0,0.0,2,ak13829635,51.7732,"22km SSW of Little Sitkin Island, Alaska",178.3304,2.3,6,8,Alaska,0,81,2016-08-04 02:06:00,2016
4,12.6,0.07,241.91,2,nn00554449,40.1432,"31km ESE of Janesville, California",-120.2133,0.7,8,8,California,8,8,2016-08-04 02:08:08,2016
4,12.0,0.071,238.07,2,nn00554621,40.1382,"32km ESE of Janesville, California",-120.2083,0.7,8,8,California,51,8,2016-08-04 02:08:51,2016
4,3.1,0.0,0.0,2,ak13829630,68.9017,"86km N of Arctic Village, Alaska",-145.6415,1.3,9,8,Alaska,55,26,2016-08-04 02:09:55,2016
4,12.0,0.064,239.24,2,nn00554622,40.1371,"31km SE of Janesville, California",-120.218,0.6,10,8,California,7,6,2016-08-04 02:10:07,2016
4,11.5,0.064,240.74,2,nn00554450,40.1397,"31km SE of Janesville, California",-120.2187,1.0,11,8,California,19,15,2016-08-04 02:11:19,2016
4,7.41,0.2373,72.0,2,uu60157517,38.0626667,"26km N of Panguitch, Utah",-112.4836667,1.23,11,8,Utah,29,23,2016-08-04 02:11:29,2016
4,57.8,0.0,0.0,2,ak13829632,51.963,"66km SSE of Amukta Island, Alaska",-170.7836,3.3,12,8,Alaska,10,168,2016-08-04 02:12:10,2016
4,13.3,0.066,225.69,2,nn00554623,40.1248,"32km SE of Janesville, California",-120.2092,0.4,13,8,California,42,2,2016-08-04 02:13:42,2016
4,81.5,0.0,0.0,2,ak13829636,58.0176,"77km NW of Larsen Bay, Alaska",-154.9193,2.1,14,8,Alaska,33,68,2016-08-04 02:14:33,2016
4,4.03,0.02339,228.0,2,nc72670165,37.5838333,"12km SE of Mammoth Lakes, California",-118.8575,0.09,20,8,California,40,0,2016-08-04 02:20:40,2016
4,12.2,0.063,240.58,2,nn00554452,40.1385,"31km SE of Janesville, California",-120.2202,0.6,21,8,California,9,6,2016-08-04 02:21:09,2016
4,5.7,0.0,0.0,2,ak13829641,63.1276,"79km WSW of Cantwell, Alaska",-150.4162,0.5,22,8,Alaska,15,4,2016-08-04 02:22:15,2016
4,35.2,0.0,0.0,2,ak13829640,51.3579,"64km SSW of Adak, Alaska",-177.0699,2.5,22,8,Alaska,52,96,2016-08-04 02:22:52,2016
4,12.0,0.064,240.27,2,nn00554626,40.1384,"31km SE of Janesville, California",-120.2175,0.3,23,8,California,6,1,2016-08-04 02:23:06,2016
4,8.0,0.0,0.0,2,ak13829645,63.3891,"54km S of Deltana, Alaska",-145.0961,0.7,25,8,Alaska,6,8,2016-08-04 02:25:06,2016
4,10.82,0.05805,211.0,2,nc72670170,40.1215,"32km ESE of Janesville, California",-120.2171667,1.49,25,8,California,54,34,2016-08-04 02:25:54,2016
4,12.6,0.066,242.5,2,nn00554627,40.1458,"30km ESE of Janesville, California",-120.2217,0.7,31,8,California,35,8,2016-08-04 02:31:35,2016
4,125.3,0.0,0.0,2,ak13829646,63.2596,"90km W of Cantwell, Alaska",-150.7429,1.2,34,8,Alaska,14,22,2016-08-04 02:34:14,2016
4,11.7,0.067,236.89,2,nn00554631,40.1359,"31km SE of Janesville, California",-120.2125,0.4,34,8,California,56,2,2016-08-04 02:34:56,2016
4,11.9,0.07,248.21,2,nn00554632,40.1479,"30km ESE of Janesville, California",-120.2162,0.1,35,8,California,45,0,2016-08-04 02:35:45,2016
4,11.26,0.0499,227.0,2,nc72670175,40.125,"32km SE of Janesville, California",-120.2295,1.53,36,8,California,34,36,2016-08-04 02:36:34,2016
4,7.2,0.0,0.0,2,ak13829647,61.4626,"181km WNW of Haines Junction, Canada",-140.5415,1.5,37,8,Canada,10,35,2016-08-04 02:37:10,2016
4,10.93,0.05344,207.0,2,nc72670180,40.1246667,"31km ESE of Janesville, California",-120.2245,2.21,40,8,California,7,76,2016-08-04 02:40:07,2016
4,106.9,0.0,0.0,2,ak13841728,54.6743,"76km NE of Akutan, Alaska",-165.0466,2.0,40,8,Alaska,18,62,2016-08-04 02:40:18,2016
4,12.1,0.066,242.22,2,nn00554635,40.1447,"30km ESE of Janesville, California",-120.2206,0.3,44,8,California,47,1,2016-08-04 02:44:47,2016
4,11.9,0.063,240.52,2,nn00554637,40.1383,"31km SE of Janesville, California",-120.2202,0.3,45,8,California,39,1,2016-08-04 02:45:39,2016
4,12.3,0.07,238.39,2,nn00554639,40.1384,"32km ESE of Janesville, California",-120.2089,0.2,47,8,California,16,1,2016-08-04 02:47:16,2016
4,12.3,0.061,240.72,2,nn00554641,40.1391,"31km SE of Janesville, California",-120.2228,0.8,49,8,California,26,10,2016-08-04 02:49:26,2016
4,11.8,0.065,236.21,2,nn00554643,40.1347,"31km SE of Janesville, California",-120.2149,0.1,50,8,California,5,0,2016-08-04 02:50:05,2016
4,12.3,0.065,239.89,2,nn00554645,40.1383,"31km SE of Janesville, California",-120.2161,0.6,51,8,California,18,6,2016-08-04 02:51:18,2016
4,20.0,0.0,0.0,2,ak13829652,62.1476,"39km N of Sutton-Alpine, Alaska",-148.7366,0.9,52,8,Alaska,13,12,2016-08-04 02:52:13,2016
4,12.33,0.06986,100.0,2,ci37647176,33.4741667,"20km ESE of Anza, CA",-116.4851667,0.5,53,8,California,6,4,2016-08-04 02:53:06,2016
4,8.51,0.006,246.0,2,mb80164434,44.8248333,"31km NW of West Yellowstone, Montana",-111.4323333,0.33,56,8,Montana,29,2,2016-08-04 02:56:29,2016
4,11.9,0.065,240.33,2,nn00554651,40.1385,"31km SE of Janesville, California",-120.2172,0.3,59,8,California,35,1,2016-08-04 02:59:35,2016
4,12.5,0.061,239.43,3,nn00554654,40.1365,"31km SE of Janesville, California",-120.2212,0.6,1,8,California,4,6,2016-08-04 03:01:04,2016
4,11.8,0.062,240.14,3,nn00554657,40.1372,"31km SE of Janesville, California",-120.221,0.4,3,8,California,6,2,2016-08-04 03:03:06,2016
4,11.1,0.062,237.1,3,nn00554660,40.1346,"31km SE of Janesville, California",-120.2191,0.7,11,8,California,47,8,2016-08-04 03:11:47,2016
4,12.2,0.063,234.82,3,nn00554666,40.1329,"31km SE of Janesville, California",-120.2165,0.2,13,8,California,40,1,2016-08-04 03:13:40,2016
4,9.91,0.04487,84.0,3,ci37647184,34.2088333,"8km SW of Lytle Creek, CA",-117.5545,0.72,20,8,California,16,8,2016-08-04 03:20:16,2016
4,12.0,0.065,239.73,3,nn00554667,40.138,"31km SE of Janesville, California",-120.2167,0.3,23,8,California,12,1,2016-08-04 03:23:12,2016
4,111.3,0.0,0.0,3,ak13829692,63.1206,"95km NNW of Talkeetna, Alaska",-150.7818,1.3,27,8,Alaska,30,26,2016-08-04 03:27:30,2016
4,11.8,0.066,242.42,3,nn00554672,40.1454,"30km ESE of Janesville, California",-120.2205,0.6,29,8,California,19,6,2016-08-04 03:29:19,2016
4,13.2,0.276,338.62,3,nn00554671,35.7287,"32km E of Searles Valley, California",-117.0437,0.1,29,8,California,46,0,2016-08-04 03:29:46,2016
4,11.7,0.071,237.82,3,nn00554670,40.1381,"32km ESE of Janesville, California",-120.2075,0.2,30,8,California,3,1,2016-08-04 03:30:03,2016
4,77.2,0.0,0.0,3,ak13829695,62.8314,"61km NNW of Talkeetna, Alaska",-150.5752,1.1,31,8,Alaska,8,19,2016-08-04 03:31:08,2016
4,12.6,0.07,240.49,3,nn00554674,40.1403,"31km ESE of Janesville, California",-120.2111,0.4,31,8,California,31,2,2016-08-04 03:31:31,2016
4,12.0,0.064,240.84,3,nn00554675,40.1395,"31km SE of Janesville, California",-120.2191,0.5,33,8,California,59,4,2016-08-04 03:33:59,2016
4,11.3,0.066,234.42,3,nn00554678,40.1334,"32km SE of Janesville, California",-120.2117,0.3,35,8,California,51,1,2016-08-04 03:35:51,2016
4,12.9,0.068,247.76,3,nn00554681,40.1466,"30km ESE of Janesville, California",-120.2183,0.1,38,8,California,15,0,2016-08-04 03:38:15,2016
4,1.72,0.09601,51.0,3,ci37647192,33.768,"26km NE of Thermal, CA",-115.9106667,1.09,38,8,California,18,18,2016-08-04 03:38:18,2016
4,11.39,0.061,94.0,3,mb80164289,44.7511667,"51km WNW of West Yellowstone, Montana",-111.7465,1.08,39,8,Montana,6,18,2016-08-04 03:39:06,2016
4,12.1,0.062,240.53,3,nn00554682,40.1378,"31km SE of Janesville, California",-120.2204,0.2,42,8,California,16,1,2016-08-04 03:42:16,2016
4,12.4,0.062,243.71,3,nn00554684,40.1405,"30km SE of Janesville, California",-120.2229,0.5,49,8,California,23,4,2016-08-04 03:49:23,2016
4,1.28,0.02779,210.0,3,nc72670185,37.5898333,"7km SSW of Mammoth Lakes, California",-119.0015,0.22,50,8,California,5,1,2016-08-04 03:50:05,2016
4,8.39,0.03161,50.0,3,ci37647200,33.2431667,"3km W of Lake Henshaw, CA",-116.7955,0.55,59,8,California,35,5,2016-08-04 03:59:35,2016
4,6.2,0.0,79.199993664001,4,ak13829697,62.8771,"62km SW of Tok, Alaska",-143.679,0.7,1,8,Alaska,26,8,2016-08-04 04:01:26,2016
4,13.2,0.077,245.03,4,nn00554630,40.1575,"30km ESE of Janesville, California",-120.2146,0.3,6,8,California,38,1,2016-08-04 04:06:38,2016
4,38.617,0.04743,97.0,4,hv61363701,19.2026667,"1km ESE of Pahala, Hawaii",-155.4688333,1.86,7,8,Hawaii,6,53,2016-08-04 04:07:06,2016
4,102.1,0.0,0.0,4,ak13829698,62.8739,"86km NW of Talkeetna, Alaska",-151.3024,1.5,11,8,Alaska,23,35,2016-08-04 04:11:23,2016
