day,depth,distance,gap,hour,id,latitude,location.full,longitude,magnitude,minute,month,name,second,significance,time.full,year
29,14.1,0.09072984,68.399994528,18,ak13832285,61.6933,"9km NE of Lazy Mountain, Alaska",-148.8268,1.1,22,7,Alaska,20,19,2016-07-29 18:22:20,2016
29,193.42,3.21,28.0,18,us100068m5,18.4651,"33km S of Agrihan, Northern Mariana Islands",145.6209,4.5,27,7,Northern Mariana Islands,23,312,2016-07-29 18:27:23,2016
29,0.18,0.3716,122.0,18,uu60157212,42.4448333,"23km SSE of Soda Springs, Idaho",-111.5468333,1.47,34,7,Idaho,35,33,2016-07-29 18:34:35,2016
29,37.0,1.19745427,277.2,18,pr16211011,19.5128,"132km NNE of Vieques, Puerto Rico",-65.3137,2.7,36,7,Puerto Rico,46,112,2016-07-29 18:36:46,2016
29,3.7,0.01638,72.0,18,nc72668376,38.7996674,"2km NNW of The Geysers, California",-122.7686691,1.0,47,7,California,58,15,2016-07-29 18:47:58,2016
29,0.0,0.3206986,86.399993088,19,ak13818774,61.1596,"57km W of Valdez, Alaska",-147.4195,1.4,0,7,Alaska,25,30,2016-07-29 19:00:25,2016
29,1.34,0.002784,60.0,19,nc72668401,38.8115005,"7km WNW of The Geysers, California",-122.8280029,1.1,16,7,California,42,19,2016-07-29 19:16:42,2016
29,-0.73,0.2457,141.0,19,uw61173262,45.6971667,"9km NE of Fern Prairie, Washington",-122.3186667,1.34,21,7,Washington,51,28,2016-07-29 19:21:51,2016
29,2.11,0.00714,70.0,19,nc72668411,38.8233333,"9km NW of The Geysers, California",-122.8441667,0.35,24,7,California,32,2,2016-07-29 19:24:32,2016
29,2.4,0.7249404,75.599993952001,19,ak13832288,57.014,"94km SW of Larsen Bay, Alaska",-155.2176,1.8,40,7,Alaska,30,50,2016-07-29 19:40:30,2016
29,29.9,2.249,85.0,19,us100069rh,-3.2799,"109km SW of Kavieng, Papua New Guinea",150.0996,4.5,40,7,Papua New Guinea,40,312,2016-07-29 19:40:40,2016
29,187.44,3.243,79.0,19,us100068mw,18.4999,"29km S of Agrihan, Northern Mariana Islands",145.6437,4.5,42,7,Northern Mariana Islands,43,312,2016-07-29 19:42:43,2016
29,1.65,0.008894,143.0,19,nc72668431,38.8255005,"9km NW of The Geysers, California",-122.8460007,0.56,58,7,California,15,5,2016-07-29 19:58:15,2016
29,9.1,0.6431937,187.199985024,19,ak13832289,59.6493,"72km WNW of Middleton Island, Alaska",-147.5332,1.5,58,7,Alaska,26,35,2016-07-29 19:58:26,2016
29,1.59,0.001887,87.0,20,nc72668456,38.8396683,"9km WNW of Cobb, California",-122.8335037,0.74,7,7,California,58,8,2016-07-29 20:07:58,2016
29,2.0,0.003787,56.0,20,nc72668451,38.839,"9km WNW of Cobb, California",-122.8306667,1.93,8,7,California,26,57,2016-07-29 20:08:26,2016
29,1.23,0.003013,108.0,20,nc72668461,38.8390007,"9km WNW of Cobb, California",-122.831665,0.81,9,7,California,3,10,2016-07-29 20:09:03,2016
29,1.63,0.005083,51.0,20,nc72668466,38.839,"9km WNW of Cobb, California",-122.829,1.61,10,7,California,56,40,2016-07-29 20:10:56,2016
29,132.31,1.921,26.0,20,us100068n4,-20.7929,"155km SSE of Isangel, Vanuatu",169.9542,5.2,11,7,Vanuatu,45,416,2016-07-29 20:11:45,2016
29,5.33,0.01592,131.0,20,nc72668471,37.6406667,"5km E of Mammoth Lakes, California",-118.911,0.48,13,7,California,6,4,2016-07-29 20:13:06,2016
29,5.83,0.008125,56.0,20,nc72668481,37.6396667,"5km E of Mammoth Lakes, California",-118.9051667,0.36,16,7,California,16,2,2016-07-29 20:16:16,2016
29,0.44,0.1533,83.0,20,nc72668486,36.799,"28km E of Ridgemark, California",-121.046,1.49,17,7,California,50,34,2016-07-29 20:17:50,2016
29,10.0,0.0,0.0,20,ak13818813,52.7809,"121km S of Unalaska, Alaska",-166.6797,2.1,19,7,Alaska,47,68,2016-07-29 20:19:47,2016
29,15.27,0.03426,82.0,20,ci37643232,33.6798333,"7km S of Idyllwild, CA",-116.731,0.56,26,7,California,46,5,2016-07-29 20:26:46,2016
29,12.9,0.0,133.199989344,20,ak13839934,63.501,"117km W of Cantwell, Alaska",-151.2846,1.0,27,7,Alaska,44,15,2016-07-29 20:27:44,2016
29,7.2,0.232,155.62,20,nn00553842,38.6644,"22km NW of Hawthorne, Nevada",-118.8152,1.3,32,7,Nevada,12,26,2016-07-29 20:32:12,2016
29,8.69,0.06409,76.0,20,nm60127077,36.4756667,"11km NNW of Tiptonville, Tennessee",-89.5288333,1.94,37,7,Tennessee,37,58,2016-07-29 20:37:37,2016
29,22.0,0.0,291.599976672,20,ak13839935,51.3639,"62km SSE of Adak, Alaska",-176.2909,1.2,37,7,Alaska,43,22,2016-07-29 20:37:43,2016
29,163.57,3.165,180.0,20,us100069tg,-26.1033,South of the Fiji Islands,-177.3974,4.4,40,7,South of the Fiji Islands,54,298,2016-07-29 20:40:54,2016
29,0.54,0.126,136.0,20,mb80164229,47.9563333,"50km WSW of Kalispell, Montana",-114.8893333,0.83,43,7,Montana,52,11,2016-07-29 20:43:52,2016
29,0.0,0.0,0.0,20,ak13818818,64.9886,"23km NNE of Badger, Alaska",-147.3234,1.7,45,7,Alaska,34,44,2016-07-29 20:45:34,2016
29,206.5,1.379,98.0,20,us100069tf,36.4487,"49km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",70.5869,4.1,46,7,Afghanistan,38,259,2016-07-29 20:46:38,2016
29,160.84,6.307,114.0,20,us100069te,-14.4596,"70km SSE of Sola, Vanuatu",167.819,4.6,49,7,Vanuatu,32,326,2016-07-29 20:49:32,2016
29,8.69,0.1034,261.0,20,ci37143724,33.4671667,"21km ESE of Anza, CA",-116.4701667,0.41,54,7,California,30,3,2016-07-29 20:54:30,2016
29,17.91,0.002987,130.0,20,ci37643248,33.7091667,"3km S of Idyllwild, CA",-116.7168333,0.57,54,7,California,37,5,2016-07-29 20:54:37,2016
29,39.5,0.0,233.99998128,21,ak13839937,55.6019,"89km ESE of Chirikof Island, Alaska",-154.2593,2.2,2,7,Alaska,45,74,2016-07-29 21:02:45,2016
29,4.0,0.29824067,201.6,21,pr16212000,18.6756,"49km NW of Rincon, Puerto Rico",-67.5542,2.9,5,7,Puerto Rico,22,129,2016-07-29 21:05:22,2016
29,9.87,0.111,70.0,21,ci37643256,33.9388333,"4km WNW of Banning, CA",-116.9218333,1.02,9,7,California,57,16,2016-07-29 21:09:57,2016
29,3.82,0.02064,69.0,21,ci37643264,33.191,"13km WSW of Niland, CA",-115.6453333,1.42,18,7,California,23,31,2016-07-29 21:18:23,2016
29,3.42,0.0228,70.0,21,ci37143708,33.1885,"13km WSW of Niland, CA",-115.649,1.67,18,7,California,50,43,2016-07-29 21:18:50,2016
29,25.0,0.1176793,194.4,21,pr16212001,18.0708,"4km N of Yaurel, Puerto Rico",-66.0514,1.4,24,7,Puerto Rico,21,30,2016-07-29 21:24:21,2016
29,0.59,0.02254,190.0,21,nc72668526,37.5991667,"5km SSW of Mammoth Lakes, California",-118.9986667,0.75,25,7,California,25,9,2016-07-29 21:25:25,2016
29,4.92,0.01336,61.0,21,nc72668531,37.6383333,"5km ESE of Mammoth Lakes, California",-118.9118333,0.35,39,7,California,55,2,2016-07-29 21:39:55,2016
29,14.9,0.0,0.0,21,ak13818832,66.4037,"96km NE of Circle, Alaska",-142.4666,1.6,40,7,Alaska,1,39,2016-07-29 21:40:01,2016
29,1.94,0.02993,208.0,21,nc72668536,37.5903333,"6km SSW of Mammoth Lakes, California",-118.9963333,0.33,41,7,California,49,2,2016-07-29 21:41:49,2016
29,16.8,0.0,0.0,21,ak13818833,64.944,"30km SSW of Tanana, Alaska",-152.4281,1.1,43,7,Alaska,35,19,2016-07-29 21:43:35,2016
29,0.0,0.0,0.0,21,ak13818834,61.0409,"33km NNE of Whittier, Alaska",-148.3908,1.5,50,7,Alaska,24,35,2016-07-29 21:50:24,2016
29,33.4,0.0,0.0,22,ak13818838,51.577,"90km SW of Atka, Alaska",-175.0529,2.0,0,7,Alaska,15,62,2016-07-29 22:00:15,2016
29,8.6,0.146,223.41,22,nn00553916,41.8573,"68km ESE of Lakeview, Oregon",-119.6485,0.6,2,7,Oregon,48,6,2016-07-29 22:02:48,2016
29,1.44,0.0741,129.0,22,nc72668541,37.5318333,"14km SSE of Mammoth Lakes, California",-118.887,1.18,4,7,California,25,21,2016-07-29 22:04:25,2016
29,12.9,0.218,237.63,22,nn00553852,40.0217,"43km NNE of Spanish Springs, Nevada",-119.5596,0.7,8,7,Nevada,21,8,2016-07-29 22:08:21,2016
29,-0.52,0.01159,108.0,22,nc72668551,38.7891655,"2km NW of The Geysers, California",-122.7740021,0.88,8,7,California,55,12,2016-07-29 22:08:55,2016
29,7.1,0.191,98.03,22,nn00553789,38.6469,"19km NW of Hawthorne, Nevada",-118.7916,0.8,14,7,Nevada,16,10,2016-07-29 22:14:16,2016
29,25.0,0.0,0.0,22,ak13818839,62.1883,"59km NE of Sutton-Alpine, Alaska",-148.088,1.9,19,7,Alaska,37,56,2016-07-29 22:19:37,2016
29,0.5,0.0,0.0,22,ak13818842,60.3183,"47km NW of Cape Yakataga, Alaska",-143.1225,1.5,19,7,Alaska,51,35,2016-07-29 22:19:51,2016
29,1.96,0.05302,47.0,22,nc72668571,37.0268333,"26km NE of Hollister, California",-121.1916667,1.78,35,7,California,5,49,2016-07-29 22:35:05,2016
29,4.58,0.02009,57.0,22,ci37643272,33.7495,"13km NE of Trabuco Canyon, CA",-117.4971667,1.51,39,7,California,9,35,2016-07-29 22:39:09,2016
29,7.27,0.01403,92.0,22,nc72668581,37.5936667,"12km ESE of Mammoth Lakes, California",-118.8461667,0.54,45,7,California,32,4,2016-07-29 22:45:32,2016
29,91.0,0.0,0.0,22,ak13818856,62.4988,"76km WNW of Talkeetna, Alaska",-151.5468,1.5,47,7,Alaska,58,35,2016-07-29 22:47:58,2016
29,6.17,0.05368,54.0,22,nc72668586,39.8576667,"18km N of Laytonville, California",-123.5091667,2.57,49,7,California,3,102,2016-07-29 22:49:03,2016
29,1.3,0.0,0.0,22,ak13818857,60.3108,"47km NW of Cape Yakataga, Alaska",-143.1361,1.1,51,7,Alaska,4,19,2016-07-29 22:51:04,2016
29,11.4,0.356,129.53,23,nn00553857,37.127,"30km SSW of Alamo, Nevada",-115.327,0.6,8,7,Nevada,14,6,2016-07-29 23:08:14,2016
29,0.0,0.0,0.0,23,ak13818864,60.1675,"61km E of Cape Yakataga, Alaska",-141.3445,1.4,19,7,Alaska,23,30,2016-07-29 23:19:23,2016
29,13.3,0.053,92.66,23,nn00553863,36.2653,"10km NW of North Las Vegas, Nevada",-115.2031,0.1,28,7,Nevada,31,0,2016-07-29 23:28:31,2016
29,101.71,3.965,91.0,23,us100069tl,-4.5256,"55km SSE of Angoram, Papua New Guinea",144.2552,4.4,31,7,Papua New Guinea,5,298,2016-07-29 23:31:05,2016
29,6.93,0.03152,55.0,23,nm60127092,36.267,"1km ENE of Ridgely, Tennessee",-89.4713333,1.78,36,7,Tennessee,19,49,2016-07-29 23:36:19,2016
29,1.07,0.05451,119.0,23,nc72668621,37.0255,"26km NE of Hollister, California",-121.1908333,1.19,43,7,California,4,22,2016-07-29 23:43:04,2016
29,3.5,0.0,0.0,23,ak13818867,63.2146,"116km NNW of Talkeetna, Alaska",-151.3176,1.2,45,7,Alaska,22,22,2016-07-29 23:45:22,2016
29,16.2,0.0,0.0,23,ak13818866,59.7493,"93km ENE of Yakutat, Alaska",-138.1269,1.7,45,7,Alaska,24,44,2016-07-29 23:45:24,2016
29,2.24,0.04801,317.0,23,nc71104794,37.033,"27km NE of Hollister, California",-121.1905,0.68,45,7,California,44,7,2016-07-29 23:45:44,2016
29,42.48,0.412,195.0,23,us10006ctg,51.8957,"35km SSW of Atka, Alaska",-174.3648,2.8,51,7,Alaska,41,121,2016-07-29 23:51:41,2016
29,10.0,0.0,143.99998848,23,ak13839952,61.587,"165km E of Chitina, Alaska",-141.3229,0.8,57,7,Alaska,56,10,2016-07-29 23:57:56,2016
30,99.16,3.248,142.0,0,us100069tr,55.7146,"73km SW of Ust'-Kamchatsk Staryy, Russia",161.7466,4.1,18,7,Russia,4,259,2016-07-30 00:18:04,2016
30,9.4,0.127,131.48,0,nn00553795,40.2318,"18km ESE of Janesville, California",-120.3283,1.0,21,7,California,13,15,2016-07-30 00:21:13,2016
30,6.85,0.02853,173.0,0,nc72669955,40.4115,"22km WNW of Chester, California",-121.455,0.25,23,7,California,40,1,2016-07-30 00:23:40,2016
30,3.58,0.01795,36.0,0,ci37643280,33.2515,"3km W of Borrego Springs, CA",-116.4091667,1.6,28,7,California,58,39,2016-07-30 00:28:58,2016
30,30.71,0.608,194.0,0,us10006cte,53.3349,"71km SSE of Unalaska, Alaska",-165.952,2.9,29,7,Alaska,16,129,2016-07-30 00:29:16,2016
30,224.79,3.167,122.0,0,us100069ts,18.4129,"43km SSW of Agrihan, Northern Mariana Islands",145.4834,4.2,36,7,Northern Mariana Islands,51,271,2016-07-30 00:36:51,2016
30,2.632,0.01584,61.0,0,hv61357756,19.3706667,"8km SW of Volcano, Hawaii",-155.2831667,1.15,44,7,Hawaii,27,20,2016-07-30 00:44:27,2016
30,28.2,0.0,0.0,0,ak13818889,61.3893,"36km NW of Valdez, Alaska",-146.7696,1.1,59,7,Alaska,1,19,2016-07-30 00:59:01,2016
30,190.16,3.29,123.0,1,us100069tu,18.5487,"24km SSE of Agrihan, Northern Mariana Islands",145.7175,4.4,1,7,Northern Mariana Islands,3,298,2016-07-30 01:01:03,2016
30,9.0,0.042,175.37,1,nn00553800,40.6654,"12km NW of Gerlach-Empire, Nevada",-119.4685,1.2,5,7,Nevada,50,22,2016-07-30 01:05:50,2016
30,142.2,0.481,94.0,1,us100069tx,42.8936,"37km ENE of Chitose, Japan",142.098,4.3,12,7,Japan,56,284,2016-07-30 01:12:56,2016
30,7.31,0.03143,196.0,1,nc72668656,40.4033333,"22km WNW of Chester, California",-121.4633333,0.55,14,7,California,48,5,2016-07-30 01:14:48,2016
30,7.08,0.03322,195.0,1,nc72668661,40.4046667,"22km WNW of Chester, California",-121.4653333,0.49,15,7,California,57,4,2016-07-30 01:15:57,2016
30,6.93,0.03224,116.0,1,nc72668666,40.4103333,"22km WNW of Chester, California",-121.4613333,0.87,16,7,California,37,12,2016-07-30 01:16:37,2016
30,7.22,0.03759,101.0,1,nc72668651,40.3955,"22km WNW of Chester, California",-121.4723333,1.49,17,7,California,11,34,2016-07-30 01:17:11,2016
30,183.93,3.785,172.0,1,us100069ty,19.039,"50km NE of Agrihan, Northern Mariana Islands",146.0543,4.2,21,7,Northern Mariana Islands,45,271,2016-07-30 01:21:45,2016
30,11.5,0.021,108.89,1,nn00553796,40.6879,"13km NNW of Gerlach-Empire, Nevada",-119.4573,1.9,24,7,Nevada,37,56,2016-07-30 01:24:37,2016
30,7.15,0.03002,115.0,1,nc72668676,40.408,"22km WNW of Chester, California",-121.4595,1.4,25,7,California,9,30,2016-07-30 01:25:09,2016
30,1.36,0.01049,64.0,1,nc72668681,38.828,"6km W of Cobb, California",-122.7921667,0.22,25,7,California,24,1,2016-07-30 01:25:24,2016
30,62.37,0.543,141.0,1,us100068pd,14.053,"20km SW of Nueva Concepcion, Guatemala",-91.4117,4.4,25,7,Guatemala,46,300,2016-07-30 01:25:46,2016
30,7.01,0.03293,190.0,1,nc72668696,40.4063333,"22km WNW of Chester, California",-121.4643333,0.39,28,7,California,38,2,2016-07-30 01:28:38,2016
30,7.28,0.03018,105.0,1,nc72668691,40.4043333,"22km WNW of Chester, California",-121.4613333,1.98,30,7,California,31,60,2016-07-30 01:30:31,2016
30,8.4,0.02941,202.0,1,nc72668701,40.4003333,"22km WNW of Chester, California",-121.4613333,0.65,31,7,California,56,6,2016-07-30 01:31:56,2016
30,3.7,0.058,98.87,1,nn00553872,37.2887,"58km SW of Goldfield, Nevada",-117.6285,0.5,32,7,Nevada,50,4,2016-07-30 01:32:50,2016
30,7.18,0.03449,191.0,1,nc72668706,40.4066667,"22km WNW of Chester, California",-121.4663333,0.54,38,7,California,22,4,2016-07-30 01:38:22,2016
30,7.56,0.03079,179.0,1,nc71104444,40.4101667,"22km WNW of Chester, California",-121.4593333,0.3,38,7,California,37,1,2016-07-30 01:38:37,2016
30,7.17,0.03274,191.0,1,nc72668711,40.4056667,"22km WNW of Chester, California",-121.4643333,0.54,41,7,California,52,4,2016-07-30 01:41:52,2016
30,6.97,0.03067,157.0,1,nc72668716,40.421,"22km NW of Chester, California",-121.4475,0.75,42,7,California,31,9,2016-07-30 01:42:31,2016
30,8.1,0.02672,202.0,1,nc72668721,40.4,"21km WNW of Chester, California",-121.4578333,0.44,43,7,California,50,3,2016-07-30 01:43:50,2016
30,6.87,0.0324,194.0,1,nc72668726,40.4048333,"22km WNW of Chester, California",-121.4641667,1.25,44,7,California,42,24,2016-07-30 01:44:42,2016
30,40.9,0.0,0.0,1,ak13818907,53.9754,"97km S of False Pass, Alaska",-163.3774,2.7,47,7,Alaska,45,112,2016-07-30 01:47:45,2016
30,34.0,0.03862756,205.2,1,pr16212002,18.377,"3km NNE of Charlotte Amalie, U.S. Virgin Islands",-64.9229,1.5,50,7,U.S. Virgin Islands,45,35,2016-07-30 01:50:45,2016
30,1.24,0.158,52.0,1,ci37643304,34.5495,"15km NNW of Piru, CA",-118.8323333,1.28,53,7,California,0,25,2016-07-30 01:53:00,2016
30,5.34,0.262,207.0,1,mb80164234,48.2635,"4km NNE of Evergreen, Montana",-114.2628333,0.81,59,7,Montana,44,10,2016-07-30 01:59:44,2016
30,12.67,0.07061,63.0,2,ci37643312,34.2186667,"5km NNW of Oak Park, CA",-118.7828333,1.55,1,7,California,5,37,2016-07-30 02:01:05,2016
30,105.8,0.0,61.199995104,2,ak13839956,59.7664,"69km W of Anchor Point, Alaska",-153.0736,1.7,1,7,Alaska,37,44,2016-07-30 02:01:37,2016
30,8.32,0.02716,112.0,2,nc72668736,40.4066667,"22km WNW of Chester, California",-121.4561667,2.24,25,7,California,23,77,2016-07-30 02:25:23,2016
30,6.95,0.03155,196.0,2,nc72668741,40.4033333,"22km WNW of Chester, California",-121.4635,1.26,28,7,California,46,24,2016-07-30 02:28:46,2016
30,5.62,0.03913,93.0,2,nc72668751,40.4013333,"23km WNW of Chester, California",-121.474,2.22,34,7,California,0,76,2016-07-30 02:34:00,2016
30,7.32,0.02993,100.0,2,nc72668756,40.4013333,"22km WNW of Chester, California",-121.4618333,2.23,34,7,California,38,77,2016-07-30 02:34:38,2016
30,101.4,0.0,118.799990496,2,ak13839957,59.736,"73km W of Anchor Point, Alaska",-153.1338,1.5,35,7,Alaska,4,35,2016-07-30 02:35:04,2016
30,6.92,0.03375,195.0,2,nc72668766,40.4048333,"22km WNW of Chester, California",-121.466,0.81,36,7,California,0,10,2016-07-30 02:36:00,2016
30,7.57,0.02698,115.0,2,nc72668761,40.4058333,"22km WNW of Chester, California",-121.4563333,1.4,36,7,California,23,30,2016-07-30 02:36:23,2016
30,8.39,0.0262,198.0,2,nc72668776,40.4015,"21km WNW of Chester, California",-121.4568333,0.27,38,7,California,17,1,2016-07-30 02:38:17,2016
30,4.95,0.0551,285.0,2,nc71104494,40.4393333,"19km NW of Chester, California",-121.3775,0.19,39,7,California,58,1,2016-07-30 02:39:58,2016
30,7.32,0.03335,104.0,2,nc72668771,40.4056667,"22km WNW of Chester, California",-121.4651667,1.82,40,7,California,6,51,2016-07-30 02:40:06,2016
30,8.62,0.02418,117.0,2,nc71104489,40.405,"21km WNW of Chester, California",-121.4528333,1.38,40,7,California,30,29,2016-07-30 02:40:30,2016
30,7.3,0.02296,171.0,2,nc72669965,40.4165,"21km NW of Chester, California",-121.4381667,0.58,40,7,California,50,5,2016-07-30 02:40:50,2016
30,7.39,0.0331,195.0,2,nc71104659,40.4046667,"22km WNW of Chester, California",-121.4651667,0.34,41,7,California,8,2,2016-07-30 02:41:08,2016
30,6.23,0.02829,166.0,2,nc71104664,40.4205,"21km NW of Chester, California",-121.443,0.43,41,7,California,13,3,2016-07-30 02:41:13,2016
30,8.82,0.02716,191.0,2,nc72668786,40.4045,"22km WNW of Chester, California",-121.4571667,0.62,42,7,California,24,6,2016-07-30 02:42:24,2016
30,7.74,0.0315,86.0,2,nc72668781,40.406,"22km WNW of Chester, California",-121.4625,2.38,44,7,California,48,87,2016-07-30 02:44:48,2016
30,8.64,0.02614,191.0,2,nc72668791,40.4043333,"21km WNW of Chester, California",-121.4558333,0.54,46,7,California,37,4,2016-07-30 02:46:37,2016
30,8.61,0.02676,188.0,2,nc72668796,40.4051667,"22km WNW of Chester, California",-121.4563333,0.68,47,7,California,39,7,2016-07-30 02:47:39,2016
30,6.93,0.02646,167.0,2,nc72668801,40.4123333,"22km WNW of Chester, California",-121.451,0.6,48,7,California,0,6,2016-07-30 02:48:00,2016
30,7.2,0.03379,189.0,2,nc71104449,40.4071667,"22km WNW of Chester, California",-121.4651667,0.39,48,7,California,22,2,2016-07-30 02:48:22,2016
30,8.47,0.02587,195.0,2,nc72668816,40.4023333,"21km WNW of Chester, California",-121.4561667,0.6,58,7,California,9,6,2016-07-30 02:58:09,2016
30,7.17,0.03129,194.0,2,nc72668821,40.4043333,"22km WNW of Chester, California",-121.4628333,1.26,59,7,California,47,24,2016-07-30 02:59:47,2016
30,7.53,0.03281,184.0,3,nc72668826,40.4091667,"22km WNW of Chester, California",-121.4628333,0.59,0,7,California,43,5,2016-07-30 03:00:43,2016
30,5.58,0.03968,196.0,3,nc72668831,40.4058333,"23km WNW of Chester, California",-121.4736667,0.83,6,7,California,33,11,2016-07-30 03:06:33,2016
30,80.0,0.0,140.399988768,3,ak13839958,63.0277,"55km SW of Cantwell, Alaska",-149.7004,1.1,8,7,Alaska,31,19,2016-07-30 03:08:31,2016
30,7.32,0.03245,186.0,3,nc72668836,40.4081667,"22km WNW of Chester, California",-121.4628333,0.36,13,7,California,56,2,2016-07-30 03:13:56,2016
30,7.05,0.02963,176.0,3,nc71104454,40.4108333,"22km WNW of Chester, California",-121.4571667,0.26,14,7,California,26,1,2016-07-30 03:14:26,2016
30,1.91,0.273,184.0,3,mb80163789,43.0151667,"41km NW of Afton, Wyoming",-111.25,1.27,14,7,Wyoming,53,25,2016-07-30 03:14:53,2016
30,4.45,0.04016,42.0,3,ci37643320,33.538,"3km SW of Anza, CA",-116.6971667,0.62,17,7,California,36,6,2016-07-30 03:17:36,2016
30,31.2,0.0,0.0,3,ak13818934,60.7573,"52km W of Whittier, Alaska",-149.654,1.5,20,7,Alaska,23,35,2016-07-30 03:20:23,2016
30,7.35,0.03388,187.0,3,nc72668841,40.4081667,"22km WNW of Chester, California",-121.4648333,0.4,21,7,California,53,2,2016-07-30 03:21:53,2016
30,4.0,0.258,78.2,3,nn00553806,38.8429,"36km W of Gabbs, Nevada",-118.3397,1.2,22,7,Nevada,31,22,2016-07-30 03:22:31,2016
30,5.24,0.04064,40.0,3,ci37643336,33.5368333,"3km SW of Anza, CA",-116.6956667,0.82,24,7,California,11,10,2016-07-30 03:24:11,2016
30,2.92,0.134,43.0,3,us100068q1,36.2471,"26km E of Waukomis, Oklahoma",-97.6088,2.8,29,7,Oklahoma,2,121,2016-07-30 03:29:02,2016
30,9.26,0.02599,182.0,3,nc72668851,40.407,"21km WNW of Chester, California",-121.4543333,0.43,31,7,California,6,3,2016-07-30 03:31:06,2016
30,163.6,0.0,183.599985312,3,ak13839960,52.0872,"38km NW of Tanaga Volcano, Alaska",-178.5881,2.3,32,7,Alaska,12,81,2016-07-30 03:32:12,2016
30,15.2,0.265,196.59,3,nn00553875,38.8583,"37km W of Gabbs, Nevada",-118.3557,0.1,32,7,Nevada,50,0,2016-07-30 03:32:50,2016
30,7.03,0.03286,192.0,3,nc72668861,40.4056667,"22km WNW of Chester, California",-121.4645,1.11,39,7,California,15,19,2016-07-30 03:39:15,2016
30,23.73,0.531,201.0,3,us100068q4,35.868,"5km ENE of Omigawa, Japan",140.6708,4.3,40,7,Japan,38,291,2016-07-30 03:40:38,2016
30,76.2,0.0,97.199992224001,3,ak13839961,60.6197,"30km WSW of Nikiski, Alaska",-151.8273,1.4,48,7,Alaska,48,30,2016-07-30 03:48:48,2016
30,-0.67,0.07515,124.0,3,nc72668866,37.5313333,"14km SSE of Mammoth Lakes, California",-118.8883333,0.7,49,7,California,20,8,2016-07-30 03:49:20,2016
30,8.0,0.74560169,327.6,3,pr16212003,19.0818,"75km NNW of Road Town, British Virgin Islands",-64.7686,2.2,49,7,British Virgin Islands,36,74,2016-07-30 03:49:36,2016
30,7.0,0.03177,190.0,3,nc72668871,40.4065,"22km WNW of Chester, California",-121.4626667,0.35,57,7,California,36,2,2016-07-30 03:57:36,2016
30,8.09,0.02553,214.0,4,nc72668876,40.395,"21km WNW of Chester, California",-121.4565,0.9,11,7,California,43,12,2016-07-30 04:11:43,2016
30,7.43,0.09657,115.0,4,ci37643360,33.9441667,"3km NE of Banning, CA",-116.8475,0.33,15,7,California,27,2,2016-07-30 04:15:27,2016
30,6.9,0.0308,184.0,4,nc72668881,40.4085,"22km WNW of Chester, California",-121.4603333,0.6,18,7,California,14,6,2016-07-30 04:18:14,2016
30,22.71,0.01857,161.0,4,uw61173442,47.5823333,"6km S of Seabeck, Washington",-122.8196667,0.55,25,7,Washington,7,5,2016-07-30 04:25:07,2016
30,18.76,0.1717,221.0,4,ci37643368,32.1845,"7km SW of Alberto Oviedo Mota, B.C., MX",-115.2231667,2.31,25,7,Mexico,36,82,2016-07-30 04:25:36,2016
30,119.9,0.0,248.399980128,4,ak13839962,63.201,"73km WSW of Cantwell, Alaska",-150.3519,1.2,27,7,Alaska,54,22,2016-07-30 04:27:54,2016
30,8.14,0.02953,205.0,4,nc72668891,40.399,"22km WNW of Chester, California",-121.4616667,0.93,30,7,California,9,13,2016-07-30 04:30:09,2016
30,72.4,0.0,0.0,4,ak13818962,61.2572,"63km N of Nikiski, Alaska",-151.3553,2.4,34,7,Alaska,57,89,2016-07-30 04:34:57,2016
30,3.8,0.044,155.29,4,nn00553877,38.3723,"28km SE of Hawthorne, Nevada",-118.3555,0.1,39,7,Nevada,40,0,2016-07-30 04:39:40,2016
30,113.7,0.0,0.0,4,ak13818967,58.7883,"108km S of Old Iliamna, Alaska",-154.57,2.6,40,7,Alaska,37,104,2016-07-30 04:40:37,2016
30,54.6,0.0,129.599989632,4,ak13839965,61.6241,"10km W of Houston, Alaska",-150.0134,0.9,56,7,Alaska,36,12,2016-07-30 04:56:36,2016
30,18.3,0.2271,129.0,4,uw61173457,47.2858333,"0km NNW of Lakeland South, Washington",-122.2896667,1.32,57,7,Washington,7,27,2016-07-30 04:57:07,2016
30,20.37,0.0926,50.0,4,ci37643384,35.2698333,"2km WNW of Lamont, CA",-118.9393333,1.67,59,7,California,33,43,2016-07-30 04:59:33,2016
30,6.26,0.0158,134.0,5,nc72668906,37.6361667,"8km E of Mammoth Lakes, California",-118.8798333,0.26,0,7,California,5,1,2016-07-30 05:00:05,2016
30,5.86,0.01147,73.0,5,nc72668901,37.6365,"7km E of Mammoth Lakes, California",-118.8863333,1.37,1,7,California,15,29,2016-07-30 05:01:15,2016
30,10.6,0.328,205.59,5,nn00553879,38.7248,"19km SSW of Gardnerville Ranchos, Nevada",-119.8303,1.1,11,7,Nevada,22,19,2016-07-30 05:11:22,2016
30,29.0,0.12396751,226.8,5,pr16212004,18.2294,"12km S of Charlotte Amalie, U.S. Virgin Islands",-64.9254,1.8,17,7,U.S. Virgin Islands,11,50,2016-07-30 05:17:11,2016
