disease,increase,loc,number,population,year
PERTUSSIS,5.960000000000002,ILLINOIS,541,9065000,1953
PERTUSSIS,17.840000000000003,INDIANA,745,4182000,1953
PERTUSSIS,11.36,IOWA,299,2629000,1953
PERTUSSIS,8.500000000000002,KANSAS,170,1994000,1953
PERTUSSIS,25.56000000000001,KENTUCKY,742,2903000,1953
PERTUSSIS,3.5500000000000003,LOUISIANA,105,2866000,1953
PERTUSSIS,46.82999999999998,MAINE,427,913000,1953
PERTUSSIS,17.12,MARYLAND,439,2567000,1953
PERTUSSIS,35.97,MASSACHUSETTS,1729,4806000,1953
PERTUSSIS,40.62,MICHIGAN,2771,6822000,1953
PERTUSSIS,5.11,MINNESOTA,157,3050000,1953
PERTUSSIS,7.149999999999998,MISSISSIPPI,149,2105000,1953
PERTUSSIS,4.9399999999999995,MISSOURI,202,4020000,1953
PERTUSSIS,24.98,MONTANA,154,616000,1953
PERTUSSIS,4.090000000000001,NEBRASKA,53,1318000,1953
PERTUSSIS,0.51,NEVADA,1,195000,1953
PERTUSSIS,17.91,NEW HAMPSHIRE,98,547000,1953
PERTUSSIS,34.160000000000004,NEW JERSEY,1788,5229000,1953
PERTUSSIS,48.11999999999999,NEW MEXICO,364,756000,1953
PERTUSSIS,34.559999999999995,NEW YORK,5363,15527000,1953
PERTUSSIS,5.37,NORTH CAROLINA,221,4120000,1953
PERTUSSIS,0.48,NORTH DAKOTA,3,609000,1953
PERTUSSIS,15.52,OHIO,1336,8591000,1953
PERTUSSIS,10.55,OKLAHOMA,230,2182000,1953
PERTUSSIS,56.649999999999984,OREGON,908,1601000,1953
PERTUSSIS,23.509999999999998,PENNSYLVANIA,2505,10662000,1953
PERTUSSIS,36.93,RHODE ISLAND,301,815000,1953
PERTUSSIS,12.330000000000002,SOUTH CAROLINA,269,2181000,1953
PERTUSSIS,5.84,SOUTH DAKOTA,38,648000,1953
PERTUSSIS,11.309999999999999,TENNESSEE,377,3319000,1953
PERTUSSIS,53.87999999999999,TEXAS,4489,8336000,1953
PERTUSSIS,12.230000000000002,UTAH,90,739000,1953
PERTUSSIS,133.26,VERMONT,505,379000,1953
PERTUSSIS,10.419999999999998,VIRGINIA,373,3557000,1953
PERTUSSIS,20.770000000000003,WASHINGTON,513,2466000,1953
PERTUSSIS,30.689999999999998,WEST VIRGINIA,592,1929000,1953
PERTUSSIS,33.61000000000001,WISCONSIN,1179,3506000,1953
PERTUSSIS,18.2,WYOMING,53,290000,1953
POLIO,14.929999999999998,ALABAMA,457,3053000,1953
POLIO,43.02,ARIZONA,385,894000,1953
POLIO,18.110000000000003,ARKANSAS,322,1780000,1953
POLIO,32.32,CALIFORNIA,3956,12251000,1953
POLIO,13.610000000000005,COLORADO,195,1431000,1953
POLIO,16.770000000000003,CONNECTICUT,363,2168000,1953
POLIO,9.059999999999999,DELAWARE,32,351000,1953
POLIO,7.98,DISTRICT OF COLUMBIA,65,810000,1953
POLIO,20.45,FLORIDA,679,3310000,1953
POLIO,12.959999999999997,GEORGIA,461,3558000,1953
POLIO,15.969999999999999,IDAHO,95,596000,1953
POLIO,22.289999999999996,ILLINOIS,2023,9065000,1953
POLIO,15.28,INDIANA,639,4182000,1953
POLIO,23.020000000000007,IOWA,605,2629000,1953
POLIO,25.639999999999997,KANSAS,513,1994000,1953
POLIO,12.93,KENTUCKY,377,2903000,1953
POLIO,14.99,LOUISIANA,433,2866000,1953
POLIO,35.069999999999986,MAINE,320,913000,1953
POLIO,21.17,MARYLAND,543,2567000,1953
POLIO,13.07,MASSACHUSETTS,629,4806000,1953
POLIO,33.86,MICHIGAN,2313,6822000,1953
POLIO,73.16999999999997,MINNESOTA,2231,3050000,1953
POLIO,16.38,MISSISSIPPI,343,2105000,1953
POLIO,21.91,MISSOURI,885,4020000,1953
POLIO,40.389999999999986,MONTANA,249,616000,1953
POLIO,17.76999999999999,NEBRASKA,234,1318000,1953
POLIO,29.230000000000004,NEVADA,57,195000,1953
POLIO,21.030000000000005,NEW HAMPSHIRE,115,547000,1953
POLIO,14.529999999999998,NEW JERSEY,759,5229000,1953
POLIO,14.240000000000004,NEW MEXICO,108,756000,1953
POLIO,20.24,NEW YORK,3145,15527000,1953
POLIO,22.600000000000005,NORTH CAROLINA,933,4120000,1953
POLIO,32.47999999999999,NORTH DAKOTA,198,609000,1953
POLIO,30.32,OHIO,2608,8591000,1953
POLIO,25.40000000000001,OKLAHOMA,554,2182000,1953
POLIO,21.06000000000001,OREGON,338,1601000,1953
POLIO,12.07,PENNSYLVANIA,1283,10662000,1953
POLIO,35.36,RHODE ISLAND,288,815000,1953
POLIO,7.89,SOUTH CAROLINA,171,2181000,1953
POLIO,34.42,SOUTH DAKOTA,224,648000,1953
POLIO,18.169999999999995,TENNESSEE,604,3319000,1953
POLIO,20.370000000000005,TEXAS,1698,8336000,1953
POLIO,30.099999999999984,UTAH,222,739000,1953
POLIO,30.840000000000003,VERMONT,117,379000,1953
POLIO,21.02,VIRGINIA,748,3557000,1953
POLIO,16.919999999999998,WASHINGTON,418,2466000,1953
POLIO,26.720000000000002,WEST VIRGINIA,516,1929000,1953
POLIO,21.57,WISCONSIN,755,3506000,1953
POLIO,25.8,WYOMING,75,290000,1953
MEASLES,280.3899999999998,ALABAMA,8451,3014000,1954
MEASLES,691.67,ALASKA,1487,215000,1954
MEASLES,531.51,ARIZONA,4959,933000,1954
MEASLES,151.02999999999997,ARKANSAS,2619,1734000,1954
MEASLES,473.0500000000002,CALIFORNIA,60293,12746000,1954
MEASLES,127.66,COLORADO,1906,1493000,1954
MEASLES,223.47000000000003,CONNECTICUT,5026,2249000,1954
MEASLES,527.67,DELAWARE,1942,368000,1954
MEASLES,383.2999999999999,DISTRICT OF COLUMBIA,3032,791000,1954
MEASLES,312.2699999999998,FLORIDA,10945,3505000,1954
MEASLES,188.04000000000013,GEORGIA,6773,3602000,1954
MEASLES,99.86,HAWAII,504,505000,1954
MEASLES,734.1699999999998,IDAHO,4405,600000,1954
MEASLES,358.74,ILLINOIS,33190,9252000,1954
MEASLES,517.1199999999997,INDIANA,22049,4264000,1954
MEASLES,477.13999999999993,IOWA,12530,2626000,1954
MEASLES,66.41000000000003,KANSAS,1355,2042000,1954
MEASLES,1026.0,KENTUCKY,29774,2902000,1954
MEASLES,104.95999999999992,LOUISIANA,3028,2883000,1954
MEASLES,626.7500000000001,MAINE,5810,927000,1954
MEASLES,433.86,MARYLAND,11648,2685000,1954
MEASLES,475.05000000000007,MASSACHUSETTS,23325,4910000,1954
MEASLES,568.61,MICHIGAN,40177,7066000,1954
MEASLES,92.93,MINNESOTA,2893,3113000,1954
MEASLES,145.94,MISSISSIPPI,3012,2064000,1954
MEASLES,37.87999999999999,MISSOURI,1541,4066000,1954
MEASLES,749.9799999999998,MONTANA,4680,624000,1954
MEASLES,191.60000000000002,NEBRASKA,2568,1340000,1954
MEASLES,182.19,NEVADA,388,213000,1954
MEASLES,168.21,NEW HAMPSHIRE,932,554000,1954
MEASLES,445.79000000000013,NEW JERSEY,23896,5360000,1954
MEASLES,355.99000000000007,NEW MEXICO,2716,763000,1954
MEASLES,548.3700000000001,NEW YORK,86718,15814000,1954
MEASLES,229.32,NORTH CAROLINA,9472,4131000,1954
MEASLES,454.18000000000006,NORTH DAKOTA,2775,611000,1954
MEASLES,322.2899999999999,OHIO,28597,8873000,1954
MEASLES,152.17999999999998,OKLAHOMA,3361,2209000,1954
MEASLES,244.3700000000001,OREGON,3973,1626000,1954
MEASLES,351.84,PENNSYLVANIA,38057,10817000,1954
MEASLES,223.67000000000002,RHODE ISLAND,1825,816000,1954
MEASLES,254.90999999999997,SOUTH CAROLINA,5546,2176000,1954
MEASLES,123.53000000000004,SOUTH DAKOTA,809,655000,1954
MEASLES,416.4,TENNESSEE,13987,3359000,1954
MEASLES,906.1199999999999,TEXAS,75953,8382000,1954
MEASLES,1043.8600000000008,UTAH,7829,750000,1954
MEASLES,760.2099999999999,VERMONT,2866,377000,1954
MEASLES,673.5600000000001,VIRGINIA,23945,3555000,1954
MEASLES,857.4700000000004,WASHINGTON,21574,2516000,1954
MEASLES,512.0100000000001,WEST VIRGINIA,9755,1905000,1954
MEASLES,289.5700000000002,WISCONSIN,10448,3608000,1954
MEASLES,391.78999999999985,WYOMING,1148,293000,1954
PERTUSSIS,24.789999999999992,ALABAMA,748,3014000,1954
PERTUSSIS,89.88999999999999,ARIZONA,839,933000,1954
PERTUSSIS,51.870000000000026,ARKANSAS,899,1734000,1954
PERTUSSIS,44.5,CALIFORNIA,5670,12746000,1954
PERTUSSIS,18.719999999999995,COLORADO,280,1493000,1954
PERTUSSIS,87.17999999999999,CONNECTICUT,1961,2249000,1954
PERTUSSIS,9.23,DELAWARE,34,368000,1954
PERTUSSIS,20.130000000000003,DISTRICT OF COLUMBIA,159,791000,1954
PERTUSSIS,9.580000000000004,FLORIDA,336,3505000,1954
PERTUSSIS,9.490000000000002,GEORGIA,341,3602000,1954
PERTUSSIS,22.6,HAWAII,114,505000,1954
PERTUSSIS,28.360000000000007,IDAHO,170,600000,1954
PERTUSSIS,20.590000000000007,ILLINOIS,1907,9252000,1954
PERTUSSIS,32.33,INDIANA,1379,4264000,1954
PERTUSSIS,14.630000000000003,IOWA,384,2626000,1954
PERTUSSIS,18.77999999999999,KANSAS,384,2042000,1954
PERTUSSIS,71.85999999999999,KENTUCKY,2086,2902000,1954
PERTUSSIS,5.43,LOUISIANA,159,2883000,1954
PERTUSSIS,37.329999999999984,MAINE,346,927000,1954
PERTUSSIS,35.230000000000004,MARYLAND,946,2685000,1954
PERTUSSIS,55.390000000000015,MASSACHUSETTS,2719,4910000,1954
PERTUSSIS,79.18999999999997,MICHIGAN,5596,7066000,1954
PERTUSSIS,35.56999999999999,MINNESOTA,1106,3113000,1954
PERTUSSIS,12.41,MISSISSIPPI,256,2064000,1954
PERTUSSIS,13.330000000000002,MISSOURI,542,4066000,1954
PERTUSSIS,23.520000000000007,MONTANA,147,624000,1954
PERTUSSIS,14.57,NEVADA,31,213000,1954
PERTUSSIS,38.39999999999999,NEW HAMPSHIRE,213,554000,1954
PERTUSSIS,36.84,NEW JERSEY,1975,5360000,1954
PERTUSSIS,35.74000000000001,NEW MEXICO,273,763000,1954
PERTUSSIS,31.18,NEW YORK,4930,15814000,1954
PERTUSSIS,19.330000000000002,NORTH CAROLINA,797,4131000,1954
PERTUSSIS,39.73999999999998,NORTH DAKOTA,243,611000,1954
PERTUSSIS,25.250000000000007,OHIO,2240,8873000,1954
PERTUSSIS,10.07,OKLAHOMA,221,2209000,1954
PERTUSSIS,49.05999999999998,OREGON,798,1626000,1954
PERTUSSIS,34.2,PENNSYLVANIA,3699,10817000,1954
PERTUSSIS,129.93,RHODE ISLAND,1060,816000,1954
PERTUSSIS,17.85,SOUTH CAROLINA,388,2176000,1954
PERTUSSIS,19.390000000000004,SOUTH DAKOTA,127,655000,1954
PERTUSSIS,32.730000000000004,TENNESSEE,1098,3359000,1954
PERTUSSIS,68.99000000000001,TEXAS,5785,8382000,1954
PERTUSSIS,74.11999999999998,UTAH,556,750000,1954
PERTUSSIS,152.80000000000004,VERMONT,576,377000,1954
PERTUSSIS,40.349999999999994,VIRGINIA,1435,3555000,1954
PERTUSSIS,54.63,WASHINGTON,1374,2516000,1954
PERTUSSIS,81.04999999999998,WEST VIRGINIA,1545,1905000,1954
PERTUSSIS,58.90999999999999,WISCONSIN,2126,3608000,1954
PERTUSSIS,7.149999999999999,WYOMING,21,293000,1954
POLIO,12.47,ALABAMA,376,3014000,1954
POLIO,154.98000000000002,ALASKA,333,215000,1954
POLIO,23.9,ARIZONA,223,933000,1954
POLIO,21.4,ARKANSAS,371,1734000,1954
POLIO,36.56,CALIFORNIA,4660,12746000,1954
POLIO,26.609999999999992,COLORADO,397,1493000,1954
POLIO,19.9,CONNECTICUT,448,2249000,1954
POLIO,24.189999999999994,DELAWARE,89,368000,1954
POLIO,11.160000000000002,DISTRICT OF COLUMBIA,88,791000,1954
POLIO,50.92000000000001,FLORIDA,1784,3505000,1954
POLIO,20.950000000000006,GEORGIA,755,3602000,1954
POLIO,46.330000000000034,HAWAII,234,505000,1954
POLIO,20.71,IDAHO,124,600000,1954
POLIO,23.860000000000003,ILLINOIS,2210,9252000,1954
POLIO,20.31,INDIANA,867,4264000,1954
POLIO,55.250000000000014,IOWA,1450,2626000,1954
POLIO,34.29999999999999,KANSAS,700,2042000,1954
POLIO,29.130000000000003,KENTUCKY,846,2902000,1954
POLIO,18.690000000000005,LOUISIANA,540,2883000,1954
POLIO,14.700000000000001,MAINE,136,927000,1954
POLIO,9.160000000000002,MARYLAND,246,2685000,1954
POLIO,21.409999999999993,MASSACHUSETTS,1054,4910000,1954
POLIO,30.869999999999997,MICHIGAN,2184,7066000,1954
POLIO,22.1,MINNESOTA,689,3113000,1954
POLIO,25.210000000000008,MISSISSIPPI,520,2064000,1954
POLIO,16.049999999999997,MISSOURI,655,4066000,1954
POLIO,28.64000000000001,MONTANA,179,624000,1954
POLIO,54.33000000000001,NEBRASKA,728,1340000,1954
POLIO,52.15999999999999,NEVADA,111,213000,1954
POLIO,17.29,NEW HAMPSHIRE,96,554000,1954
POLIO,16.959999999999997,NEW JERSEY,909,5360000,1954
POLIO,29.6,NEW MEXICO,226,763000,1954
POLIO,15.64,NEW YORK,2468,15814000,1954
POLIO,17.860000000000003,NORTH CAROLINA,739,4131000,1954
POLIO,19.419999999999995,NORTH DAKOTA,119,611000,1954
POLIO,27.510000000000005,OHIO,2438,8873000,1954
POLIO,25.429999999999996,OKLAHOMA,561,2209000,1954
POLIO,23.42000000000001,OREGON,381,1626000,1954
POLIO,13.330000000000004,PENNSYLVANIA,1436,10817000,1954
POLIO,14.959999999999997,RHODE ISLAND,122,816000,1954
POLIO,14.819999999999999,SOUTH CAROLINA,321,2176000,1954
POLIO,21.68,SOUTH DAKOTA,142,655000,1954
POLIO,17.899999999999995,TENNESSEE,601,3359000,1954
POLIO,36.79000000000001,TEXAS,3087,8382000,1954
POLIO,36.78,UTAH,276,750000,1954
POLIO,21.009999999999998,VERMONT,79,377000,1954
POLIO,17.0,VIRGINIA,603,3555000,1954
POLIO,17.85,WASHINGTON,448,2516000,1954
POLIO,20.27000000000001,WEST VIRGINIA,388,1905000,1954
POLIO,18.939999999999998,WISCONSIN,682,3608000,1954
POLIO,93.16,WYOMING,273,293000,1954
MEASLES,69.68,ALABAMA,2125,3050000,1955
MEASLES,241.86999999999998,ALASKA,537,222000,1955
MEASLES,1024.03,ARIZONA,10107,987000,1955
MEASLES,173.5399999999999,ARKANSAS,2994,1725000,1955
MEASLES,513.4599999999999,CALIFORNIA,67434,13133000,1955
MEASLES,317.08,COLORADO,4902,1546000,1955
MEASLES,1256.63,CONNECTICUT,28902,2300000,1955
MEASLES,26.98000000000002,DELAWARE,105,389000,1955
MEASLES,57.68999999999999,DISTRICT OF COLUMBIA,453,785000,1955
MEASLES,38.040000000000006,FLORIDA,1427,3747000,1955
MEASLES,68.17999999999996,GEORGIA,2478,3636000,1955
MEASLES,1186.4400000000003,HAWAII,6395,539000,1955
MEASLES,113.75999999999993,IDAHO,703,618000,1955
MEASLES,144.65,ILLINOIS,13649,9435000,1955
MEASLES,86.35999999999999,INDIANA,3769,4363000,1955
MEASLES,286.64000000000004,IOWA,7679,2679000,1955
MEASLES,145.55999999999997,KANSAS,3046,2093000,1955
MEASLES,76.09,KENTUCKY,2213,2910000,1955
MEASLES,5.660000000000002,LOUISIANA,167,2946000,1955
MEASLES,710.4800000000001,MAINE,6636,934000,1955
MEASLES,83.50999999999999,MARYLAND,2290,2742000,1955
MEASLES,957.5000000000001,MASSACHUSETTS,46745,4882000,1955
MEASLES,309.13000000000005,MICHIGAN,22520,7285000,1955
MEASLES,225.26999999999998,MINNESOTA,7146,3172000,1955
MEASLES,72.75,MISSISSIPPI,1499,2060000,1955
MEASLES,96.51999999999997,MISSOURI,3991,4134000,1955
MEASLES,449.8199999999999,MONTANA,2861,636000,1955
MEASLES,12.07,NEBRASKA,166,1374000,1955
MEASLES,165.36999999999995,NEVADA,392,237000,1955
MEASLES,831.4399999999999,NEW HAMPSHIRE,4631,557000,1955
MEASLES,937.1000000000001,NEW JERSEY,51559,5502000,1955
MEASLES,621.7499999999998,NEW MEXICO,4881,785000,1955
MEASLES,241.44000000000003,NEW YORK,38542,15966000,1955
MEASLES,29.680000000000003,NORTH CAROLINA,1259,4242000,1955
MEASLES,407.81000000000006,NORTH DAKOTA,2508,615000,1955
MEASLES,170.30999999999997,OHIO,15356,9017000,1955
MEASLES,132.27,OKLAHOMA,2976,2250000,1955
MEASLES,295.1600000000001,OREGON,4897,1659000,1955
MEASLES,170.43,PENNSYLVANIA,18647,10939000,1955
MEASLES,657.21,RHODE ISLAND,5409,823000,1955
MEASLES,53.33,SOUTH CAROLINA,1173,2200000,1955
MEASLES,63.58999999999998,SOUTH DAKOTA,422,663000,1955
MEASLES,172.06999999999994,TENNESSEE,5876,3415000,1955
MEASLES,455.73,TEXAS,39466,8660000,1955
MEASLES,101.05000000000001,UTAH,791,783000,1955
MEASLES,1894.9400000000007,VERMONT,7106,375000,1955
MEASLES,120.10000000000004,VIRGINIA,4310,3588000,1955
MEASLES,425.03000000000003,WASHINGTON,11068,2604000,1955
MEASLES,204.22,WEST VIRGINIA,3839,1880000,1955
MEASLES,1389.0500000000002,WISCONSIN,51103,3679000,1955
MEASLES,180.82999999999998,WYOMING,555,307000,1955
PERTUSSIS,58.12000000000001,ALABAMA,1774,3050000,1955
PERTUSSIS,24.77,ALASKA,55,222000,1955
PERTUSSIS,160.99000000000007,ARIZONA,1589,987000,1955
PERTUSSIS,96.18,ARKANSAS,1659,1725000,1955
PERTUSSIS,38.28,CALIFORNIA,5026,13133000,1955
PERTUSSIS,37.45,COLORADO,579,1546000,1955
PERTUSSIS,36.360000000000014,CONNECTICUT,836,2300000,1955
PERTUSSIS,17.74,DELAWARE,69,389000,1955
PERTUSSIS,13.580000000000004,DISTRICT OF COLUMBIA,107,785000,1955
PERTUSSIS,28.92,FLORIDA,1085,3747000,1955
PERTUSSIS,27.969999999999995,GEORGIA,1015,3636000,1955
PERTUSSIS,5.600000000000001,HAWAII,30,539000,1955
PERTUSSIS,31.36999999999999,IDAHO,194,618000,1955
PERTUSSIS,18.76,ILLINOIS,1772,9435000,1955
PERTUSSIS,44.74000000000001,INDIANA,1953,4363000,1955
PERTUSSIS,33.93,IOWA,909,2679000,1955
PERTUSSIS,27.060000000000002,KANSAS,566,2093000,1955
PERTUSSIS,78.90999999999998,KENTUCKY,2296,2910000,1955
PERTUSSIS,4.830000000000002,LOUISIANA,143,2946000,1955
PERTUSSIS,68.3,MAINE,638,934000,1955
PERTUSSIS,14.539999999999997,MARYLAND,398,2742000,1955
PERTUSSIS,29.769999999999996,MASSACHUSETTS,1454,4882000,1955
PERTUSSIS,57.61000000000001,MICHIGAN,4198,7285000,1955
PERTUSSIS,18.56,MINNESOTA,588,3172000,1955
PERTUSSIS,11.939999999999996,MISSISSIPPI,245,2060000,1955
PERTUSSIS,11.909999999999998,MISSOURI,492,4134000,1955
PERTUSSIS,52.96999999999999,MONTANA,337,636000,1955
PERTUSSIS,0.07,NEBRASKA,1,1374000,1955
PERTUSSIS,6.33,NEVADA,15,237000,1955
PERTUSSIS,29.299999999999997,NEW HAMPSHIRE,163,557000,1955
PERTUSSIS,21.71999999999999,NEW JERSEY,1196,5502000,1955
PERTUSSIS,94.77999999999999,NEW MEXICO,744,785000,1955
PERTUSSIS,15.71,NEW YORK,2513,15966000,1955
PERTUSSIS,32.97999999999999,NORTH CAROLINA,1398,4242000,1955
PERTUSSIS,58.42999999999996,NORTH DAKOTA,359,615000,1955
PERTUSSIS,20.659999999999993,OHIO,1863,9017000,1955
PERTUSSIS,38.230000000000004,OKLAHOMA,861,2250000,1955
PERTUSSIS,29.050000000000008,OREGON,484,1659000,1955
PERTUSSIS,19.569999999999997,PENNSYLVANIA,2142,10939000,1955
PERTUSSIS,58.89,RHODE ISLAND,485,823000,1955
PERTUSSIS,15.64,SOUTH CAROLINA,344,2200000,1955
PERTUSSIS,8.870000000000003,SOUTH DAKOTA,59,663000,1955
PERTUSSIS,39.75999999999999,TENNESSEE,1358,3415000,1955
PERTUSSIS,117.05,TEXAS,10133,8660000,1955
PERTUSSIS,87.52000000000004,UTAH,685,783000,1955
PERTUSSIS,61.35000000000003,VERMONT,230,375000,1955
PERTUSSIS,38.72000000000003,VIRGINIA,1388,3588000,1955
PERTUSSIS,39.949999999999974,WASHINGTON,1041,2604000,1955
PERTUSSIS,105.22999999999999,WEST VIRGINIA,1979,1880000,1955
PERTUSSIS,59.67999999999999,WISCONSIN,2196,3679000,1955
PERTUSSIS,41.09999999999998,WYOMING,126,307000,1955
POLIO,5.5200000000000005,ALABAMA,169,3050000,1955
POLIO,24.75,ALASKA,55,222000,1955
POLIO,12.95,ARIZONA,128,987000,1955
POLIO,10.129999999999999,ARKANSAS,174,1725000,1955
POLIO,15.430000000000001,CALIFORNIA,2028,13133000,1955
POLIO,13.980000000000004,COLORADO,217,1546000,1955
POLIO,25.619999999999997,CONNECTICUT,589,2300000,1955
POLIO,14.159999999999997,DELAWARE,55,389000,1955
POLIO,6.249999999999999,DISTRICT OF COLUMBIA,49,785000,1955
POLIO,12.13,FLORIDA,455,3747000,1955
POLIO,7.15,GEORGIA,257,3636000,1955
POLIO,32.099999999999994,HAWAII,173,539000,1955
POLIO,40.269999999999975,IDAHO,249,618000,1955
POLIO,13.620000000000001,ILLINOIS,1285,9435000,1955
POLIO,9.899999999999999,INDIANA,431,4363000,1955
POLIO,19.26,IOWA,516,2679000,1955
POLIO,12.450000000000005,KANSAS,260,2093000,1955
POLIO,14.040000000000001,KENTUCKY,409,2910000,1955
POLIO,12.48,LOUISIANA,367,2946000,1955
POLIO,20.04,MAINE,187,934000,1955
POLIO,9.399999999999997,MARYLAND,257,2742000,1955
POLIO,72.63999999999999,MASSACHUSETTS,3547,4882000,1955
POLIO,14.710000000000004,MICHIGAN,1074,7285000,1955
POLIO,16.909999999999997,MINNESOTA,538,3172000,1955
POLIO,8.74,MISSISSIPPI,179,2060000,1955
POLIO,6.370000000000001,MISSOURI,264,4134000,1955
POLIO,23.25,MONTANA,148,636000,1955
POLIO,19.880000000000003,NEBRASKA,273,1374000,1955
POLIO,35.860000000000014,NEVADA,85,237000,1955
POLIO,35.379999999999995,NEW HAMPSHIRE,197,557000,1955
POLIO,11.37,NEW JERSEY,624,5502000,1955
POLIO,15.660000000000004,NEW MEXICO,123,785000,1955
POLIO,15.950000000000001,NEW YORK,2549,15966000,1955
POLIO,10.03,NORTH CAROLINA,425,4242000,1955
POLIO,10.390000000000002,NORTH DAKOTA,64,615000,1955
POLIO,12.839999999999998,OHIO,1160,9017000,1955
POLIO,12.639999999999993,OKLAHOMA,285,2250000,1955
POLIO,25.04,OREGON,416,1659000,1955
POLIO,5.9399999999999995,PENNSYLVANIA,646,10939000,1955
POLIO,49.82,RHODE ISLAND,410,823000,1955
POLIO,13.180000000000003,SOUTH CAROLINA,289,2200000,1955
POLIO,10.660000000000002,SOUTH DAKOTA,71,663000,1955
POLIO,6.750000000000001,TENNESSEE,229,3415000,1955
POLIO,21.040000000000003,TEXAS,1819,8660000,1955
POLIO,10.540000000000001,UTAH,82,783000,1955
POLIO,29.09000000000001,VERMONT,109,375000,1955
POLIO,8.490000000000002,VIRGINIA,303,3588000,1955
POLIO,19.689999999999998,WASHINGTON,512,2604000,1955
POLIO,9.190000000000001,WEST VIRGINIA,173,1880000,1955
POLIO,58.720000000000006,WISCONSIN,2160,3679000,1955
POLIO,12.76,WYOMING,39,307000,1955
MEASLES,231.74999999999994,ALABAMA,7117,3071000,1956
MEASLES,1120.98,ALASKA,2511,224000,1956
MEASLES,644.3200000000003,ARIZONA,6785,1053000,1956
MEASLES,506.8599999999999,ARKANSAS,8637,1704000,1956
MEASLES,235.20999999999998,CALIFORNIA,32254,13713000,1956
MEASLES,873.2199999999993,COLORADO,14190,1625000,1956
MEASLES,116.46000000000004,CONNECTICUT,2697,2316000,1956
MEASLES,212.31000000000003,DELAWARE,866,408000,1956
MEASLES,210.27999999999986,DISTRICT OF COLUMBIA,1596,759000,1956
MEASLES,127.23000000000002,FLORIDA,5149,4047000,1956
MEASLES,128.9,GEORGIA,4770,3701000,1956
MEASLES,922.02,HAWAII,5154,559000,1956
MEASLES,317.56000000000006,IDAHO,1994,628000,1956
MEASLES,441.99000000000007,ILLINOIS,42124,9530000,1956
MEASLES,368.1700000000002,INDIANA,16415,4458000,1956
MEASLES,307.41,IOWA,8309,2703000,1956
MEASLES,200.78000000000006,KANSAS,4254,2119000,1956
MEASLES,610.2900000000002,KENTUCKY,17687,2898000,1956
MEASLES,69.63999999999997,LOUISIANA,2112,3032000,1956
MEASLES,115.38999999999997,MAINE,1082,938000,1956
MEASLES,310.7899999999999,MARYLAND,8736,2811000,1956
MEASLES,72.00000000000001,MASSACHUSETTS,3522,4891000,1956
MEASLES,540.1400000000001,MICHIGAN,40333,7467000,1956
MEASLES,40.74,MINNESOTA,1320,3240000,1956
MEASLES,107.81000000000003,MISSISSIPPI,2248,2086000,1956
MEASLES,124.87999999999998,MISSOURI,5200,4163000,1956
MEASLES,1016.6099999999997,MONTANA,6669,656000,1956
MEASLES,178.58,NEBRASKA,2495,1397000,1956
MEASLES,55.2,NEVADA,138,250000,1956
MEASLES,35.34,NEW HAMPSHIRE,200,566000,1956
MEASLES,340.37,NEW JERSEY,19110,5615000,1956
MEASLES,495.3200000000001,NEW MEXICO,3992,806000,1956
MEASLES,308.53000000000003,NEW YORK,49716,16112000,1956
MEASLES,178.79999999999995,NORTH CAROLINA,7705,4309000,1956
MEASLES,362.47000000000014,NORTH DAKOTA,2222,613000,1956
MEASLES,477.2900000000002,OHIO,43946,9207000,1956
MEASLES,440.4500000000002,OKLAHOMA,10011,2273000,1956
MEASLES,135.01999999999995,OREGON,2293,1698000,1956
MEASLES,397.9499999999998,PENNSYLVANIA,43664,10972000,1956
MEASLES,22.430000000000003,RHODE ISLAND,188,840000,1956
MEASLES,384.73999999999995,SOUTH CAROLINA,8576,2229000,1956
MEASLES,86.75,SOUTH DAKOTA,581,670000,1956
MEASLES,617.0000000000001,TENNESSEE,21071,3415000,1956
MEASLES,755.2400000000002,TEXAS,66685,8830000,1956
MEASLES,284.17,UTAH,2299,809000,1956
MEASLES,340.86000000000007,VERMONT,1285,377000,1956
MEASLES,634.53,VIRGINIA,23616,3722000,1956
MEASLES,481.30000000000007,WASHINGTON,12842,2668000,1956
MEASLES,587.09,WEST VIRGINIA,10903,1857000,1956
MEASLES,715.7399999999998,WISCONSIN,26782,3742000,1956
MEASLES,640.6899999999999,WYOMING,1999,312000,1956
POLIO,3.4599999999999995,ALABAMA,105,3071000,1956
POLIO,8.070000000000002,ALASKA,18,224000,1956
POLIO,14.319999999999999,ARIZONA,152,1053000,1956
POLIO,13.34,ARKANSAS,227,1704000,1956
POLIO,15.749999999999998,CALIFORNIA,2159,13713000,1956
POLIO,10.059999999999999,COLORADO,164,1625000,1956
POLIO,5.53,CONNECTICUT,128,2316000,1956
POLIO,6.920000000000002,DELAWARE,28,408000,1956
POLIO,1.4299999999999997,DISTRICT OF COLUMBIA,11,759000,1956
POLIO,9.090000000000002,FLORIDA,369,4047000,1956
POLIO,5.320000000000001,GEORGIA,196,3701000,1956
POLIO,11.659999999999997,HAWAII,65,559000,1956
POLIO,17.390000000000004,IDAHO,109,628000,1956
POLIO,19.110000000000003,ILLINOIS,1825,9530000,1956
