# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
135,331,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Market frequented by Iraqi Shia civilians,Civilian,Truck bomb,2007
2,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,2,Unknown,Unknown,Kurdistan Democratic Party (KDP) offices,Political,Car bomb,2007
2,7,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,3,Unknown,Unknown,"Pakistan, TankNorth-West Frontier Province (NWFP)",Unknown,2,Unknown,Unknown,Pakistani Army convoy,Security,Car bomb,2007
0,0,-1,False,Waliollah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,4,Unknown,Male,"Afghanistan, Alaqehdan DamanKandahar Province",Unknown,2,Unknown,Unknown,NATO-ISAF (Canadian) military convoy,Security,Car bomb,2007
10,60,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Gas station,Civilian,Truck bomb,2007
0,3,-1,False,Mohammad Younas,Pakistan,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,6,Unknown,Male,"Pakistan, IslamabadIslamabad Province",Unmarried,2,Unknown,Muslim (NA),Islamabad International Airport,Civilian,Other PBIED,2007
3,6,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,7,Unknown,Male,"Afghanistan, Zharey DistrictKandahar Province",Unknown,2,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Motorcycle bomb,2007
1,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,2,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2007
0,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Male,"Afghanistan, Alaqehdan DamanKandahar Province",Unknown,2,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
5,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Bakery,Civilian,Car bomb,2007
30,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, TikritSalah ad Din Province",Unknown,2,Unknown,Unknown,Dawr Iraqi Police station,Security,Truck bomb,2007
1,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Police patrol,Security,Belt bomb,2007
9,19,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Falafel Restaurant,Civilian,Belt bomb,2007
30,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,2,Unknown,Unknown,Iraqi Police station,Security,Truck bomb,2007
18,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,13,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Trade Ministry Rationing Office,Civilian,Truck bomb,2007
19,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,2,Unknown,Unknown,Warar Iraqi Police station,Security,Car bomb,2007
5,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,2,Unknown,Unknown,Iraqi Police patrol,Security,Belt bomb,2007
16,35,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,17,Unknown,Male,"Pakistan, QuettaBalochistan Province",Unknown,2,Unknown,Unknown,Courtroom,Political,Belt bomb,2007
0,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, KarbalaKarbala Province",Unknown,2,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
1,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
11,4,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,2,Unknown,Unknown,Shiekh Abdul Sattar Abu Risha,Political,Car bomb,2007
2,17,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Male,"Iraq, TarimiyahBaghdad Province",Unknown,2,Unknown,Unknown,US military base,Security,Truck bomb,2007
5,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Bus transporting Iraqi civilians,Civilian,Belt bomb,2007
5,15,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, DuluiyahSalah ad Din Province",Unknown,2,Unknown,Unknown,"Amir Naief al-Khazraji, Iraqi Army Officer",Security,Car bomb,2007
0,7,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,20,Unknown,Unknown,"Afghanistan, KhostKhost Province",Unknown,2,Unknown,Unknown,"NATO-built, Khost City Hospital",Civilian,Belt bomb,2007
5,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Joint Iraqi Police and Army checkpoint,Security,Car bomb,2007
7,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Shia civilians,Civilian,Belt bomb,2007
13,43,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, NajafAn Najaf Province",Unknown,2,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
39,64,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, HabbaniyahAl Anbar Province",Unknown,2,Unknown,Unknown,"al-Falahat Sunni Mosque, whose Imam had recently spoken out against al Qaida",Civilian,Truck bomb,2007
0,1,-1,False,Hafiz Adeel,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,24,Unknown,Male,"Pakistan, ChichawatniPunjab Province",Unknown,2,Unknown,Unknown,Unknown,Unknown,Other PBIED,2007
3,7,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,"Headquarters of Abdel Aziz Hakim, leader of the Supreme Council for the Islamic Revolution in Iraq",Political,Car bomb,2007
40,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Female,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Mustansiriyah University's School of Economy and Administration,Civilian,Belt bomb,2007
14,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,2,Unknown,Unknown,Iraqi Police checkpoint,Security,Truck bomb,2007
1,8,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,26,Unknown,Male,"Afghanistan, KhostKhost Province",Unknown,2,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Belt bomb,2007
4,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaajNinawa Province",Unknown,2,Unknown,Unknown,"Mosul Company Checkoint, specializing in manufacturing cement barriers for area Iraqi security force",Security,Belt bomb,2007
1,3,-1,False,Nurullah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,27,Unknown,Male,"Afghanistan, Kandahar CityKandahar Province",Unknown,2,Unknown,Unknown,NATO-ISAF military convoy,Security,Belt bomb,2007
5,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Ice cream shop,Civilian,Car bomb,2007
7,47,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,2,Unknown,Unknown,Sheikh Fatihi Iraqi Police station,Security,Truck bomb,2007
25,20,-1,True,Abdul Rahimaka Abdur Rahim,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,27,Unknown,Male,"Afghanistan, BagramParvan Province",Unknown,2,Unknown,Unknown,"US Vice President Dick Cheney,",Political,Belt bomb,2007
2,4,22,False,Bilal Ahmed,Iraq,1985,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Post-secondary,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Professional,Unknown,Bab al-Sheik Iraqi Police station,Security,Car bomb,2007
16,22,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
8,35,-1,False,Haji Ihsanullah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,4,Unknown,Male,"Afghanistan, Shinwar DistrictNangarhar Province",Unknown,3,Unknown,Unknown,NATO-ISAF (US) military convoy,Security,Car bomb,2007
30,66,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Booksellers' market,Civilian,Car bomb,2007
115,200,-1,False,Unknown,Saudi Arabia,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Male,"Iraq, HillahBabil Province",Unknown,3,Unknown,Unknown,Iraqi Shia pilgrims,Civilian,Belt bomb,2007
5,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2007
30,29,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Male,"Iraq, Balad RuzDiyala Province",Unknown,3,Unknown,Unknown,Cafe frequented by Shia Kurds,Civilian,Belt bomb,2007
8,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
0,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Male,"Afghanistan, Howz-e MadadKandahar Province",Unknown,3,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
3,5,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Male,"Afghanistan, Kandahar CityKandahar Province",Unknown,3,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
4,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,8,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2007
26,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2007
0,3,-1,False,Abdelfett ah Raydi,Morocco,-1,Isolated Attacks,Morocco,11,Unknown,Male,"Morocco, CasablancaCasablanca",Unknown,3,Unknown,Unknown,Internet cafe,Civilian,Belt bomb,2007
10,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Shia Pilgrims,Civilian,Car bomb,2007
1,3,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,11,Unknown,Male,"Afghanistan, Bala BolukFarah Province",Unknown,3,Unknown,Unknown,Joint NATO-ISAF (US) and Afghan National Army (ANA) convoy,Security,Car bomb,2007
20,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Minibus transporting Iraqi civilians,Civilian,Belt bomb,2007
4,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Offices of Sunni Political Party,Political,Belt bomb,2007
0,17,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
4,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Male,"Afghanistan, Spin BuldakKandahar Province",Unknown,3,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Belt bomb,2007
0,2,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,3,Unknown,Unknown,NATO-ISAF military convoy,Security,Other PBIED,2007
0,1,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,3,Unknown,Unknown,Afghan National Army (ANA) building,Security,Belt bomb,2007
10,34,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,14,Unknown,Unknown,"Afghanistan, KhostKhost Province",Unknown,3,Unknown,Unknown,Afghan National Police (ANP) convoy,Security,Belt bomb,2007
8,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,3,Unknown,Unknown,Market,Civilian,Belt bomb,2007
0,1,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,15,Unknown,Male,"Afghanistan, Bakva DistrictFarah Province",Unknown,3,Unknown,Unknown,Afghan National Army (ANA) military convoy,Security,Motorcycle bomb,2007
8,29,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,"Sabir al-Issawi, head of Baghdad city council",Political,Car bomb,2007
2,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2007
2,115,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Male,"Iraq, Albo IssaAl Anbar Province",Unknown,3,Unknown,Unknown,Sahwa/Awakening Council leader,Security,Truck bomb,2007
0,100,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Truck bomb,2007
0,3,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,16,Unknown,Male,"Afghanistan, ManugayKonar Province",Unknown,3,Unknown,Unknown,Afghan National Army (ANA) base,Security,Belt bomb,2007
3,115,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, AmiriyahBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Truck bomb,2007
1,4,-1,False,Asshadollah,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,17,Unknown,Male,"Afghanistan, Howz-e MadadKandahar Province",Unknown,3,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
0,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,19,Unknown,Unknown,"Afghanistan, PanjwaiKandahar Province",Unknown,3,Unknown,Unknown,Afghan National Police (ANP) convoy,Security,Car bomb,2007
1,8,-1,False,Unknown,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,19,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,3,Unknown,Unknown,US Embassy diplomatic onvoy,Political,Car bomb,2007
6,32,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Shia mosque,Civilian,Belt bomb,2007
1,1,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2007
3,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Patriotic Union of Kurdistan (PUK) Headquarters,Political,Truck bomb,2007
6,15,-1,True,Wahab al Saadi,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,"Salam Al-Zobie, Iraqi Deputy Prime Minister",Political,Belt bomb,2007
0,2,-1,False,Ajmal,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,23,Unknown,Male,"Afghanistan, MarkoNangarhar Province",Unknown,3,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
7,19,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, QaimAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2007
2,3,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,24,Unknown,Male,"Sri Lanka, JaffnaNorthern Province",Unknown,3,Unknown,Hindu,Sri Lankan Army roadblock,Security,Other PBIED,2007
11,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, Haswah (Babil)Babil Province",Unknown,3,Unknown,Unknown,Iraqi Shia mosque,Civilian,Truck bomb,2007
10,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,3,Unknown,Unknown,Souq al-Saray Market,Civilian,Belt bomb,2007
20,26,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2007
8,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, QaimAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2007
2,0,-1,False,Adan Okiyalehaka Adam Sallad Adam,Somalia,-1,Somali Rebels vs. Ethiopia & Allies,Somalia,26,Unknown,Male,"Somalia, MogadishuBanaadir",Unknown,3,Unknown,Unknown,Ethiopian Military Base,Security,Car bomb,2007
2,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Commercial area,Civilian,Car bomb,2007
85,150,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,3,Unknown,Unknown,Iraqi Shia civilians in market,Civilian,Truck bomb,2007
17,32,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,3,Unknown,Unknown,Restaurant,Civilian,Car bomb,2007
7,13,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,27,Unknown,Unknown,"Sri Lanka, BatticaloaEastern Province",Unknown,3,Unknown,Unknown,Chenkaladi Army Camp,Security,Truck bomb,2007
10,1,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,27,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,3,Unknown,Unknown,"Nabi Jan Mullahakhel, Helmand Police Chief",Security,Belt bomb,2007
6,12,-1,True,Khalid,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,3,Unknown,Unknown,"Haji Kamaluddin Sharafzada, Senior Afghan Intelligence Official",Security,Motorcycle bomb,2007
8,350,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Unknown,"Iraq, FallujahAl Anbar Province",Unknown,3,Unknown,Unknown,Joint Iraq/US Government Complex,Security,Car bomb,2007
2,8,40,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,29,Unknown,Male,"Pakistan, KharianPunjab Province",Unknown,3,Unknown,Unknown,Pakistani Army Base,Security,Belt bomb,2007
60,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Al-Shaab Market frequented by Iraqi Shia civilians,Civilian,Belt bomb,2007
53,103,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Male,"Iraq, KhalisDiyala Province",Unknown,3,Unknown,Unknown,Busy Marketplace,Civilian,Car bomb,2007
5,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2007
2,22,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,4,Unknown,Unknown,Iraqi Army Base,Security,Car bomb,2007
9,13,-1,False,Abdul Karim,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,1,Unknown,Male,"Afghanistan, Mehtar LamLaghman Province",Unknown,4,Unknown,Unknown,Afghan National Army (ANA) military convoy,Security,Car bomb,2007
15,200,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,4,Unknown,Unknown,Iraqi Police station,Security,Truck bomb,2007
2,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,U.S.-Iraqi Security Coordination Center,Security,Car bomb,2007
1,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Baghdad TV Headquarters,Civilian,Truck bomb,2007
3,4,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,6,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,4,Unknown,Unknown,Afghan National Police (ANP) station chief,Security,Car bomb,2007
30,95,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,4,Unknown,Unknown,Iraqi Police checkpoint,Security,Truck bomb,2007
6,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, SamarraSalah ad Din Province",Unknown,4,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2007
1,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Male,"Afghanistan, Bati KowtNangarhar Province",Unknown,4,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2007
11,22,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Iraqi Police checkpoint,Security,Belt bomb,2007
0,5,-1,False,Unknown,Unknown,-1,Al Qaeda vs. U.S. & Allies,Morocco,10,Unknown,Male,"Morocco, CasablancaCasablanca",Unknown,4,Unknown,Unknown,Morrocan Police patrol,Security,Belt bomb,2007
0,0,-1,False,Unknown,Unknown,-1,Al Qaeda vs. U.S. & Allies,Morocco,10,Unknown,Male,"Morocco, CasablancaCasablanca",Unknown,4,Unknown,Unknown,Morrocan Police,Security,Belt bomb,2007
