# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
2,10,23,False,Adil Taii,Morocco,1980,Al Qaeda vs. U.S. & Allies,Morocco,16,Unknown,Male,"Morocco, CasablancaCasablanca",Unknown,5,Unemployed,Muslim (Sunni),Positano Italian Restaurant,Civilian,Backpack bomb,2003
3,0,-1,False,Unknown,Morocco,-1,Al Qaeda vs. U.S. & Allies,Morocco,16,Unknown,Male,"Morocco, CasablancaCasablanca",Unknown,5,Unknown,Muslim (Sunni),Jewish Cemetery,Civilian,Backpack bomb,2003
3,0,25,False,Ahmed Miehni,Morocco,1978,Al Qaeda vs. U.S. & Allies,Morocco,16,Secondary,Male,"Morocco, CasablancaCasablanca",Unknown,5,Unemployed,Muslim (Sunni),Jewish Community Center,Civilian,Car bomb,2003
2,1,21,False,Fuad Jawad Umran Qawasmehaka Fu'ad al-Qawasimi,"Palestinian Territory, Occupied",1981,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",17,Unknown,Male,"Palestinian Territory, Occupied, Hebron (S)West Bank",Unmarried,5,Unemployed,Muslim (NA),Israeli Settlers,Civilian,Belt bomb,2003
7,20,19,False,Bassem Jamal Darwish al-Takrouriaka Bassam al-Taqaduri,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,Israel,18,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,5,Professional,Muslim (NA),Public Bus #6 transporting Israeli civilians,Civilian,Belt bomb,2003
0,0,19,False,Mujahid Abdul Fattah Al-Ja'bari,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,Israel,18,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,5,Unknown,Unknown,Government Security Barrier,Security,Belt bomb,2003
0,0,-1,False,Unknown,"Palestinian Territory, Occupied",-1,Palestinian Resistance vs. Israel,Israel,18,Unknown,Unknown,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,5,Unknown,Unknown,Israeli Police checkpoint,Security,Belt bomb,2003
0,3,21,False,Shadi Suliman Salim Nebahin,"Palestinian Territory, Occupied",1982,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",19,Unknown,Male,"Palestinian Territory, Occupied, Kefar Darom (S)Gaza",Unknown,5,Unknown,Unknown,Israeli Defense Forces (IDF) patrol jeep,Security,Other PBIED,2003
3,50,19,False,Hiba Azem Sai Daraghmehaka Hablah Azzam Daramah,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,Israel,19,Post-secondary,Female,"Israel, AfulaHauafon Province (Northern)",Unmarried,5,Professional,Muslim (NA),Amakim Shopping Mall,Civilian,Belt bomb,2003
20,15,23,False,Lida Khaldikhoroyeva,Russia,1980,Chechen Separatists vs. Russia,Russia,5,Unknown,Female,"Russia, MozdokSevernaya Osetiya-Alaniya (North Ossetia)",Unknown,6,Unknown,Unknown,Bus of Russian military helicopter pilots and technicians,Security,Belt bomb,2003
5,31,-1,False,Unknown,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,7,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,6,Unknown,Unknown,NATO-ISAF (German) military bus,Security,Car bomb,2003
17,104,20,False,Abd al-Mu'ti Muhammad Salih Muhammad Shabaana Tamimiaka Abdul Mu'ti Muhamad Shabani,"Palestinian Territory, Occupied",1983,Palestinian Resistance vs. Israel,Israel,11,Unknown,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,6,Unknown,Unknown,Public Bus #14 transporting Israeli civilians,Civilian,Belt bomb,2003
1,0,20,False,Ahmad Ali Abahara,"Palestinian Territory, Occupied",1983,Palestinian Resistance vs. Israel,Israel,19,Unknown,Male,"Israel, Beit SheanHauafon Province (Northern)",Unknown,6,Unknown,Unknown,Grocery Store,Civilian,Belt bomb,2003
6,39,-1,False,Unknown,Russia,-1,Chechen Separatists vs. Russia,Russia,20,Unknown,Female,"Russia, GroznyChechnya",Unknown,6,Unknown,Muslim (Other),Chechen governmental complex,Political,Truck bomb,2003
50,50,-1,False,Noor Ahmed,Pakistan,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,4,Unknown,Male,"Pakistan, QuettaBalochistan Province",Unknown,7,Unknown,Muslim (NA),Shia Hazara mosque,Civilian,Belt bomb,2003
17,60,20,False,Zulikhan (Suleimanova) Elikahdzhievaaka Zulikhan Likhadzhiyeva,Russia,1983,Chechen Separatists vs. Russia,Russia,5,Unknown,Female,"Russia, MoscowMoskva",Married,7,Professional,Unknown,Krylya Rock Festival,Civilian,Belt bomb,2003
2,0,22,False,Ahmad Yahiyeh,"Palestinian Territory, Occupied",1981,Palestinian Resistance vs. Israel,Israel,8,Unknown,Male,"Israel, Kfar YavetsHaMerkaz Province (Central)",Unknown,7,Unknown,Muslim (NA),Israeli Residents,Civilian,Belt bomb,2003
1,0,20,True,Mariam Tashukhadjieva,Russia,-1,Chechen Separatists vs. Russia,Russia,27,Unknown,Female,"Russia, Tsatsan-YurtChechnya",Unknown,7,Unknown,Unknown,"Ramzan Kadyrov, son of acting President Akhmat Kadyrov and head of his security service",Security,Belt bomb,2003
0,5,-1,False,Unknown,Unknown,-1,Isolated Attacks,Pakistan,28,Unknown,Unknown,"Pakistan, JhangPunjab Province",Unknown,7,Unknown,Unknown,Fodder shop near Imambargah Shi'a mosque,Civilian,Other PBIED,2003
50,82,-1,False,Magomed Dadayev,Russia,-1,Chechen Separatists vs. Russia,Russia,1,Unknown,Male,"Russia, MozdokSevernaya Osetiya-Alaniya (North Ossetia)",Unknown,8,Unknown,Unknown,Russian Military Hospital,Security,Truck bomb,2003
12,149,28,False,Asmar Latin Saniaka Jibril,Indonesia,1975,Indonesian Rebels vs. Indonesian Government & Allies,Indonesia,5,Secondary,Male,"Indonesia, JakartaJakarta Raya (Djakarta Raya)",Unmarried,8,Unskilled,Muslim (NA),JW Marriot Hotel,Civilian,Car bomb,2003
2,2,21,False,Islam Yussuf Taleb Kteshat,"Palestinian Territory, Occupied",1982,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",12,Unknown,Male,"Palestinian Territory, Occupied, Ariel (S)West Bank",Unknown,8,Unskilled,Unknown,Israeli Security Forces,Security,Belt bomb,2003
1,9,18,False,Khamis Ghazi Jarwan,"Palestinian Territory, Occupied",1985,Palestinian Resistance vs. Israel,Israel,12,Unknown,Male,"Israel, Rosh HaAyinHaMerkaz Province (Central)",Unknown,8,Unskilled,Unknown,Israeli civilians shopping at Supermarket,Civilian,Belt bomb,2003
22,100,25,False,Abu Farid al-Masriaka Abu Farid,Egypt,1978,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,8,Professional,Muslim (NA),Headquarters of the United Nations Assistance Mission in Iraq (UNAMI),Political,Truck bomb,2003
23,120,29,False,Raid Abd al-Hamid Abd al-Rizaq Muskaka Raed Mesk,"Palestinian Territory, Occupied",1974,Palestinian Resistance vs. Israel,Israel,19,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Married,8,Skilled,Muslim (NA),Public Bus #2 transporting Israeli civilians,Civilian,Belt bomb,2003
0,3,18,False,Nazir Ammad,Iraq,1985,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Post-secondary,Male,"Iraq, RamadiAl Anbar Province",Unknown,9,Professional,Unknown,US military post,Security,Backpack bomb,2003
9,14,19,False,Ihab Abd al-Kadir Mahmoud Abu Salim Ihab Abd al-Kadir Mahmoud Abu,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,Israel,9,Unknown,Male,"Israel, TzrifinHaMerkaz Province (Central)",Unknown,9,Professional,Unknown,Israeli Defence Force (IDF) soldiers waiting for a bus,Security,Belt bomb,2003
3,50,-1,False,Abu Thair al-Utabi,Saudi Arabia,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, ArbilArbil Province",Unknown,9,Unknown,Unknown,US Intelligence Agents,Security,Car bomb,2003
7,70,22,False,Ramez Fahmi Izz al-Din Abu Salim,"Palestinian Territory, Occupied",1981,Palestinian Resistance vs. Israel,Israel,9,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,9,Professional,Muslim (NA),Israeli civilians at Cafe Hillel,Civilian,Belt bomb,2003
3,40,22,False,Amin Dulalakhin,Russia,1981,Chechen Separatists vs. Russia,Russia,15,Unknown,Male,"Russia, MagasIngushetiya",Married,9,Unknown,Muslim (NA),Regional Federal Security Service (FSB) Headquarters,Security,Truck bomb,2003
1,19,19,False,Unknown,Unknown,1984,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,United Nations Headquarters in Iraq,Political,Car bomb,2003
21,69,29,False,Hanadi Tayseer Jaradat,"Palestinian Territory, Occupied",1974,Palestinian Resistance vs. Israel,Israel,4,Post-secondary,Female,"Israel, HaifaHiefa Province (Haifa)",Unmarried,10,Professional,Muslim (NA),Israeli civilians at Maxim Restaurant,Civilian,Belt bomb,2003
0,3,17,False,Ahmad Mustafa Safadi,"Palestinian Territory, Occupied",1986,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",9,Secondary,Male,"Palestinian Territory, Occupied, TulkarmWest Bank",Unknown,10,Professional,Muslim (NA),Government-Distrct Coordination Office (DCO),Political,Belt bomb,2003
8,38,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2003
6,32,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Coalition political and military personnel,Political,Car bomb,2003
1,14,-1,False,Abu Abdallah al Dawthariaka Abu Abdullah al-Doseri,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Turkish Embassy,Political,Car bomb,2003
12,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,International Red Cross Headquarters,Political,Truck bomb,2003
4,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Khadra Iraqi Police station,Security,Car bomb,2003
13,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Al Elam Iraqi Police station,Security,Car bomb,2003
8,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Shaab Iraqi Police station,Security,Car bomb,2003
2,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Shulah Iraqi Police station,Security,Car bomb,2003
6,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Unknown,"Iraq, FallujahAl Anbar Province",Unknown,10,Unknown,Unknown,Iraqi Police station,Security,Truck bomb,2003
0,1,16,False,Sabih Kamel Assadaka Sabih Abu Saud,"Palestinian Territory, Occupied",1987,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",3,Primary,Male,"Palestinian Territory, Occupied, QaqilyahWest Bank",Unknown,11,Unemployed,Unknown,Israeli Defense Forces (IDF) Convoy,Security,Belt bomb,2003
0,0,-1,False,Unknown,Unknown,-1,Al Qaeda vs. U.S. & Allies,Saudi Arabia,6,Unknown,Unknown,"Saudi Arabia, MeccaMakkah Province",Unknown,11,Unknown,Unknown,Saudi Security Forces,Security,Belt bomb,2003
18,100,-1,False,Nasser bin Abdullah bin Nasser Al-Sayyari,Saudi Arabia,-1,Al Qaeda vs. U.S. & Allies,Saudi Arabia,8,Unknown,Male,"Saudi Arabia, RiyadhAr Riyad Province",Unknown,11,Unknown,Unknown,"The al-Muhaya Residential complex, a mixed residential compound with some western families",Civilian,Car bomb,2003
27,100,30,False,Bellil Belgacemaka Bengacemn,Algeria,1973,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Male,"Iraq, NasiriyahDhi Qar Province",Unknown,11,Unknown,Muslim (NA),Coaltion Italian military base,Security,Truck bomb,2003
13,150,29,False,Mesut Cabuk,Turkey,1974,Al Qaeda vs. U.S. & Allies,Turkey,15,Unknown,Male,"Turkey, IstanbulIstanbul Province",Married,11,Unknown,Muslim (NA),Neve Shalon Synagogue,Civilian,Car bomb,2003
12,150,22,False,Gokhan Elaltuntas,Turkey,1981,Al Qaeda vs. U.S. & Allies,Turkey,15,Secondary,Male,"Turkey, IstanbulIstanbul Province",Unmarried,11,Unknown,Muslim (NA),Beth Israel Synagogue,Civilian,Car bomb,2003
29,350,27,False,Feridun Ugurlu,Turkey,1976,Al Qaeda vs. U.S. & Allies,Turkey,20,Unknown,Male,"Turkey, IstanbulIstanbul Province",Unknown,11,Unknown,Muslim (NA),British Consulate,Political,Car bomb,2003
12,30,-1,False,Abu Salehaka Abu Salih,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Male,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,11,Unknown,Muslim (Sunni),Patriotic Union of Kurdistan (PUK) offices,Political,Truck bomb,2003
3,43,27,False,Ilyas Kuncak,Turkey,1926,Al Qaeda vs. U.S. & Allies,Turkey,20,Unknown,Male,"Turkey, IstanbulIstanbul Province",Unknown,11,Unknown,Muslim (NA),HSBC Bank,Civilian,Car bomb,2003
9,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Male,"Iraq, Khan Bani SadDiyala Province",Unknown,11,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2003
42,200,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,5,Unknown,Male,"Russia, EssentukiStavropol'skiy Kray",Unknown,12,Unknown,Unknown,Kislovodsk-Yessentuki Commuter Train,Civilian,Belt bomb,2003
0,2,-1,False,Unknown,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, TajiBaghdad Province",Unknown,12,Unknown,Unknown,US Army Field Hospital,Security,Belt bomb,2003
0,59,-1,False,Abu Thabet al-Muhajer,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,12,Unknown,Muslim (NA),Coalition military base,Security,Car bomb,2003
6,14,24,False,Khadishat Mangeriyeva,Russia,1979,Chechen Separatists vs. Russia,Russia,9,Unknown,Female,"Russia, MoscowMoskva",Married,12,Unknown,Unknown,Russian national parliament (Duma),Political,Belt bomb,2003
1,14,-1,False,Unknown,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,12,Unknown,Unknown,Headquarters of the U.S. 82nd Airborne Division,Security,Car bomb,2003
19,33,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, KhalidiyahAl Anbar Province",Unknown,12,Unknown,Unknown,Iraqi Police Troops,Security,Car bomb,2003
8,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,12,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2003
8,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,12,Unknown,Unknown,Ameriyah Iraqi Police station,Security,Car bomb,2003
10,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,12,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2003
4,101,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Male,"Iraq, ArbilArbil Province",Unknown,12,Unknown,Unknown,Kurdish Interior Ministry,Political,Car bomb,2003
20,52,42,True,Khalique Ahmedaka Hazir Sultan,Afghanistan,1961,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,25,Unknown,Male,"Pakistan, RawalpindiPunjab Province",Unknown,12,Unknown,Unknown,Pakistani President Pervez Musharraf,Political,Car bomb,2003
4,16,18,False,Sa'ed Kamal Hanaryaka Saed Hanani,"Palestinian Territory, Occupied",1985,Palestinian Resistance vs. Israel,Israel,25,Unknown,Male,"Israel, Peta TikvaTel Aviv Province",Unknown,12,Unknown,Unknown,Bus Stop,Civilian,Belt bomb,2003
6,27,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, KarbalaKarbala Province",Unknown,12,Unknown,Unknown,Bulgarian Military Base,Security,Car bomb,2003
6,172,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, KarbalaKarbala Province",Unknown,12,Unknown,Unknown,"Polish Military Base ""Camp Lima""",Security,Car bomb,2003
0,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, KarbalaKarbala Province",Unknown,12,Unknown,Unknown,Iraqi Community Leaders,Political,Car bomb,2003
4,0,35,True,Abdullah Rahim,Russia,1968,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,12,Unknown,Unknown,Head of the 21st Intelligence Directorate,Security,Belt bomb,2003
5,30,20,False,Unknown,"Palestinian Territory, Occupied",1984,Iraqi Rebels vs. U.S. & Allies,Iraq,31,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,12,Unknown,Unknown,Nabil Restaurant,Civilian,Car bomb,2003
4,38,25,False,Youssif Ali,Iraq,1979,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, BaqubahDiyala Province",Married,1,Unknown,Unknown,Shia mosque,Civilian,Belt bomb,2004
0,0,17,False,Iyad Bilal Mamad Nabil (Rizaq) al-Masri,"Palestinian Territory, Occupied",1987,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",11,Unknown,Male,"Palestinian Territory, Occupied, JinsafutWest Bank",Unknown,1,Unknown,Unknown,"Israeli Troops, after being discovered",Security,Belt bomb,2004
2,31,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,1,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2004
4,12,21,False,Reem Salah al-Riyashiaka Rim Salah Rishi,"Palestinian Territory, Occupied",1983,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",14,Unknown,Female,"Palestinian Territory, Occupied, Gaza CityGaza",Married,1,Unknown,Unknown,Erez Border Crossing,Security,Belt bomb,2004
31,120,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,US Headquarters in Baghdad,Security,Truck bomb,2004
2,0,22,False,Hafiz Muhammad Abdullah,Afghanistan,1982,Afghan Rebels vs. U.S. & Allies,Afghanistan,27,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,1,Unknown,Unknown,NATO-ISAF patrol,Security,Belt bomb,2004
3,17,23,False,Siad Yussuf,Jordan,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Shaheen Hotel,Civilian,Truck bomb,2004
11,50,25,False,Ali Munir Yussuf Jaarah,"Palestinian Territory, Occupied",1979,Palestinian Resistance vs. Israel,Israel,29,Unknown,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,1,Skilled,Unknown,Public Bus #19 transporting Israeli civilians,Civilian,Belt bomb,2004
11,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,31,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,1,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2004
46,267,40,False,Abu Bakr Hawleri,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, ArbilArbil Province",Unknown,2,Unknown,Unknown,Patriotic Union of Kurdistan (PUK) headquarters,Political,Belt bomb,2004
30,267,20,False,Kazim Juburiaka Abu-Turab,Yemen,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, ArbilArbil Province",Unknown,2,Unknown,Unknown,Kurdistan Democratic Party (KDP) headquarters,Political,Belt bomb,2004
41,120,21,False,Anzor Azret Aliyevich Izhayev,Russia,1983,Chechen Separatists vs. Russia,Russia,6,Unknown,Male,"Russia, MoscowMoskva",Unknown,2,Unknown,Unknown,Moscow Subway,Civilian,Belt bomb,2004
2,4,-1,True,Muhamed al-Dulaym,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,2,Unknown,Unknown,"Sheikh Amir Abdel Jabbar, head of the Bu Ali Suleiman tribe supporting the US Coalition [survived]",Political,Belt bomb,2004
55,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Female,"Iraq, IskandariyahBabil Province",Unknown,2,Unknown,Muslim (NA),Iraqi Police recruits,Security,Truck bomb,2004
53,47,24,False,Abbas Hassan,Lebanon,1980,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Muslim (NA),Iraqi Army recruits,Security,Car bomb,2004
11,102,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,2,Unknown,Unknown,Polish military base,Security,Truck bomb,2004
8,59,23,False,Mohhamed Zoel,"Palestinian Territory, Occupied",1981,Palestinian Resistance vs. Israel,Israel,22,Unknown,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Married,2,Unknown,Unknown,Public Bus #14 transporting Israeli civilians,Civilian,Belt bomb,2004
10,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Male,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,2,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2004
