attendance,capacity,date,day,gross,month,performances,previews,show,theatre,year
4862,0.82,10/20/2013,20,203093,10,5,3,THE WINSLOW BOY,American Airlines,2013
6129,0.97,10/20/2013,20,468429,10,0,6,TWELFTH NIGHT/RICHARD III,Belasco,2013
14256,0.99,10/20/2013,20,1719816,10,8,0,WICKED,Gershwin,2013
4893,0.82,10/27/2013,27,311467,10,0,7,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
5143,0.84,10/27/2013,27,433141,10,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
4010,0.63,10/27/2013,27,247168,10,8,0,A TIME TO KILL,Golden,2013
7519,0.93,10/27/2013,27,431132,10,0,8,AFTER MIDNIGHT,Brooks Atkinson,2013
8926,0.79,10/27/2013,27,654875,10,8,0,ANNIE '12,Palace,2013
8424,1.0,10/27/2013,27,1103682,10,1,7,BETRAYAL '13,Ethel Barrymore,2013
8870,0.79,10/27/2013,27,751326,10,8,0,BIG FISH,Neil Simon,2013
7676,0.89,10/27/2013,27,625630,10,8,0,CHICAGO,Ambassador,2013
9261,0.66,10/27/2013,27,715196,10,8,0,CINDERELLA,Broadway,2013
5323,0.62,10/27/2013,27,352833,10,8,0,FIRST DATE,Longacre,2013
8468,0.86,10/27/2013,27,869462,10,8,0,JERSEY BOYS,August Wilson,2013
11469,1.01,10/27/2013,27,1651626,10,8,0,KINKY BOOTS,Al Hirschfeld,2013
2718,0.87,10/27/2013,27,196181,10,0,3,MACBETH '13 (LCT),Vivian Beaumont,2013
11317,0.99,10/27/2013,27,1176019,10,8,0,MATILDA,Shubert,2013
11691,0.97,10/27/2013,27,1425902,10,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
8903,0.94,10/27/2013,27,784099,10,8,0,NEWSIES,Nederlander,2013
1986,0.93,10/27/2013,27,202787,10,0,2,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6933,0.82,10/27/2013,27,703982,10,8,0,ONCE,Jacobs,2013
7698,0.97,10/27/2013,27,904108,10,8,0,PIPPIN,Music Box,2013
4369,0.94,10/27/2013,27,393636,10,8,0,ROCK OF AGES,Helen Hayes,2013
4382,0.42,10/27/2013,27,363076,10,8,0,ROMEO AND JULIET,Richard Rodgers,2013
10427,0.82,10/27/2013,27,789538,10,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,10/27/2013,27,1733532,10,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
6305,1.01,10/27/2013,27,734661,10,8,0,THE GLASS MENAGERIE '13,Booth,2013
13573,1.0,10/27/2013,27,1798361,10,8,0,THE LION KING,Minskoff,2013
11564,0.9,10/27/2013,27,960578,10,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
4872,0.94,10/27/2013,27,251343,10,5,3,THE SNOW GEESE,Friedman,2013
3836,0.65,10/27/2013,27,230058,10,8,0,THE WINSLOW BOY,American Airlines,2013
8143,0.97,10/27/2013,27,669342,10,0,8,TWELFTH NIGHT/RICHARD III,Belasco,2013
14318,0.99,10/27/2013,27,1693555,10,8,0,WICKED,Gershwin,2013
5482,0.81,11/03/2013,3,308207,11,0,8,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
4716,0.77,11/03/2013,3,388662,11,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
3554,0.55,11/03/2013,3,215431,11,8,0,A TIME TO KILL,Golden,2013
7986,0.98,11/03/2013,3,371312,11,1,7,AFTER MIDNIGHT,Brooks Atkinson,2013
7297,0.64,11/03/2013,3,534060,11,8,0,ANNIE '12,Palace,2013
8424,1.0,11/03/2013,3,1277952,11,8,0,BETRAYAL '13,Ethel Barrymore,2013
7781,0.69,11/03/2013,3,647165,11,8,0,BIG FISH,Neil Simon,2013
6585,0.76,11/03/2013,3,536601,11,8,0,CHICAGO,Ambassador,2013
8738,0.62,11/03/2013,3,682960,11,8,0,CINDERELLA,Broadway,2013
4643,0.54,11/03/2013,3,281538,11,8,0,FIRST DATE,Longacre,2013
7528,0.77,11/03/2013,3,754241,11,8,0,JERSEY BOYS,August Wilson,2013
11442,1.0,11/03/2013,3,1625209,11,8,0,KINKY BOOTS,Al Hirschfeld,2013
6082,0.73,11/03/2013,3,389377,11,0,8,MACBETH '13 (LCT),Vivian Beaumont,2013
3307,0.71,11/03/2013,3,286371,11,4,0,MAMMA MIA!,Broadhurst,2013
10763,0.94,11/03/2013,3,1084210,11,8,0,MATILDA,Shubert,2013
10706,0.89,11/03/2013,3,1288507,11,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
7925,0.84,11/03/2013,3,624830,11,8,0,NEWSIES,Nederlander,2013
6727,0.9,11/03/2013,3,557098,11,0,7,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
7072,0.83,11/03/2013,3,678136,11,8,0,ONCE,Jacobs,2013
7284,0.92,11/03/2013,3,779078,11,8,0,PIPPIN,Music Box,2013
3951,0.85,11/03/2013,3,355245,11,8,0,ROCK OF AGES,Helen Hayes,2013
4847,0.46,11/03/2013,3,331348,11,8,0,ROMEO AND JULIET,Richard Rodgers,2013
10019,0.79,11/03/2013,3,801830,11,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,11/03/2013,3,1699199,11,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
5445,0.87,11/03/2013,3,633519,11,8,0,THE GLASS MENAGERIE '13,Booth,2013
12988,0.96,11/03/2013,3,1699647,11,8,0,THE LION KING,Minskoff,2013
10312,0.8,11/03/2013,3,836302,11,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
4116,0.79,11/03/2013,3,258152,11,8,0,THE SNOW GEESE,Friedman,2013
3472,0.59,11/03/2013,3,223088,11,8,0,THE WINSLOW BOY,American Airlines,2013
7988,0.95,11/03/2013,3,590481,11,0,8,TWELFTH NIGHT/RICHARD III,Belasco,2013
14472,1.0,11/03/2013,3,1736957,11,8,0,WICKED,Gershwin,2013
7686,0.87,11/10/2013,10,1147436,11,0,6,700 SUNDAYS '13,Imperial,2013
5865,0.86,11/10/2013,10,354837,11,0,8,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
5107,0.84,11/10/2013,10,438961,11,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
3991,0.62,11/10/2013,10,230794,11,8,0,A TIME TO KILL,Golden,2013
7076,0.85,11/10/2013,10,585515,11,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
10569,0.93,11/10/2013,10,838833,11,8,0,ANNIE '12,Palace,2013
8424,1.0,11/10/2013,10,1245258,11,8,0,BETRAYAL '13,Ethel Barrymore,2013
7595,0.67,11/10/2013,10,600339,11,8,0,BIG FISH,Neil Simon,2013
7122,0.82,11/10/2013,10,575717,11,8,0,CHICAGO,Ambassador,2013
10177,0.73,11/10/2013,10,858663,11,8,0,CINDERELLA,Broadway,2013
6002,0.7,11/10/2013,10,399240,11,8,0,FIRST DATE,Longacre,2013
7933,0.81,11/10/2013,10,843189,11,8,0,JERSEY BOYS,August Wilson,2013
11433,1.0,11/10/2013,10,1671806,11,8,0,KINKY BOOTS,Al Hirschfeld,2013
6099,0.73,11/10/2013,10,387834,11,0,8,MACBETH '13 (LCT),Vivian Beaumont,2013
7715,0.83,11/10/2013,10,645791,11,8,0,MAMMA MIA!,Broadhurst,2013
10956,0.96,11/10/2013,10,1157911,11,8,0,MATILDA,Shubert,2013
11085,0.92,11/10/2013,10,1333883,11,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
8110,0.86,11/10/2013,10,749821,11,8,0,NEWSIES,Nederlander,2013
7118,0.83,11/10/2013,10,635850,11,0,8,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
7225,0.85,11/10/2013,10,725833,11,8,0,ONCE,Jacobs,2013
7270,0.92,11/10/2013,10,846955,11,8,0,PIPPIN,Music Box,2013
4372,0.94,11/10/2013,10,406067,11,8,0,ROCK OF AGES,Helen Hayes,2013
4480,0.42,11/10/2013,10,343802,11,8,0,ROMEO AND JULIET,Richard Rodgers,2013
10036,0.79,11/10/2013,10,810162,11,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,11/10/2013,10,1767155,11,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
5575,0.9,11/10/2013,10,674956,11,8,0,THE GLASS MENAGERIE '13,Booth,2013
13398,0.99,11/10/2013,10,1705540,11,8,0,THE LION KING,Minskoff,2013
9869,0.77,11/10/2013,10,790698,11,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
4058,0.78,11/10/2013,10,264903,11,8,0,THE SNOW GEESE,Friedman,2013
3922,0.66,11/10/2013,10,264605,11,8,0,THE WINSLOW BOY,American Airlines,2013
8263,0.98,11/10/2013,10,491847,11,2,6,TWELFTH NIGHT/RICHARD III,Belasco,2013
15175,1.0,11/10/2013,10,1864819,11,8,0,WICKED,Gershwin,2013
8214,0.93,11/17/2013,17,1067922,11,5,1,700 SUNDAYS '13,Imperial,2013
5614,0.83,11/17/2013,17,281423,11,1,7,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
5125,0.84,11/17/2013,17,415279,11,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
4892,0.76,11/17/2013,17,227390,11,8,0,A TIME TO KILL,Golden,2013
7156,0.86,11/17/2013,17,635690,11,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
7723,0.68,11/17/2013,17,619968,11,8,0,ANNIE '12,Palace,2013
8424,1.0,11/17/2013,17,1243485,11,8,0,BETRAYAL '13,Ethel Barrymore,2013
7942,0.7,11/17/2013,17,465471,11,8,0,BIG FISH,Neil Simon,2013
5561,0.64,11/17/2013,17,447810,11,8,0,CHICAGO,Ambassador,2013
8397,0.6,11/17/2013,17,669091,11,8,0,CINDERELLA,Broadway,2013
4854,0.57,11/17/2013,17,307911,11,8,0,FIRST DATE,Longacre,2013
9241,0.96,11/17/2013,17,1308223,11,6,0,IL DIVO - A MUSICAL AFFAIR,Marquis,2013
7239,0.74,11/17/2013,17,747961,11,8,0,JERSEY BOYS,August Wilson,2013
11329,0.99,11/17/2013,17,1617270,11,8,0,KINKY BOOTS,Al Hirschfeld,2013
6607,0.79,11/17/2013,17,386505,11,0,8,MACBETH '13 (LCT),Vivian Beaumont,2013
5604,0.6,11/17/2013,17,468848,11,8,0,MAMMA MIA!,Broadhurst,2013
10279,0.9,11/17/2013,17,1062604,11,8,0,MATILDA,Shubert,2013
10978,0.91,11/17/2013,17,1306070,11,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
7741,0.82,11/17/2013,17,670758,11,8,0,NEWSIES,Nederlander,2013
8215,0.96,11/17/2013,17,627102,11,0,8,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6302,0.74,11/17/2013,17,634402,11,8,0,ONCE,Jacobs,2013
6997,0.88,11/17/2013,17,764960,11,8,0,PIPPIN,Music Box,2013
3938,0.84,11/17/2013,17,334693,11,8,0,ROCK OF AGES,Helen Hayes,2013
4102,0.39,11/17/2013,17,323734,11,8,0,ROMEO AND JULIET,Richard Rodgers,2013
9540,0.75,11/17/2013,17,742595,11,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,11/17/2013,17,1695855,11,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
5313,0.85,11/17/2013,17,626521,11,8,0,THE GLASS MENAGERIE '13,Booth,2013
12064,0.89,11/17/2013,17,1437598,11,8,0,THE LION KING,Minskoff,2013
9048,0.7,11/17/2013,17,731704,11,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
3807,0.73,11/17/2013,17,235648,11,8,0,THE SNOW GEESE,Friedman,2013
4323,0.73,11/17/2013,17,291311,11,8,0,THE WINSLOW BOY,American Airlines,2013
8238,0.98,11/17/2013,17,686649,11,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
13681,0.95,11/17/2013,17,1587882,11,8,0,WICKED,Gershwin,2013
7701,0.87,11/24/2013,24,1117307,11,6,0,700 SUNDAYS '13,Imperial,2013
5403,0.8,11/24/2013,24,414591,11,8,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
3987,0.65,11/24/2013,24,359718,11,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
7470,0.9,11/24/2013,24,662568,11,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
8926,0.79,11/24/2013,24,730228,11,8,0,ANNIE '12,Palace,2013
4359,0.85,11/24/2013,24,507431,11,0,5,BEAUTIFUL,Stephen Sondheim,2013
8424,1.0,11/24/2013,24,1240802,11,8,0,BETRAYAL '13,Ethel Barrymore,2013
7223,0.64,11/24/2013,24,453940,11,8,0,BIG FISH,Neil Simon,2013
4992,0.58,11/24/2013,24,397564,11,8,0,CHICAGO,Ambassador,2013
8282,0.59,11/24/2013,24,679252,11,8,0,CINDERELLA,Broadway,2013
4576,0.54,11/24/2013,24,279966,11,8,0,FIRST DATE,Longacre,2013
6744,0.69,11/24/2013,24,685562,11,8,0,JERSEY BOYS,August Wilson,2013
11278,0.99,11/24/2013,24,1567701,11,8,0,KINKY BOOTS,Al Hirschfeld,2013
6421,0.77,11/24/2013,24,356754,11,5,3,MACBETH '13 (LCT),Vivian Beaumont,2013
5887,0.63,11/24/2013,24,476789,11,8,0,MAMMA MIA!,Broadhurst,2013
10077,0.88,11/24/2013,24,1018332,11,8,0,MATILDA,Shubert,2013
10525,0.87,11/24/2013,24,1255847,11,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
7908,0.83,11/24/2013,24,688579,11,8,0,NEWSIES,Nederlander,2013
7836,0.91,11/24/2013,24,495083,11,2,6,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6043,0.71,11/24/2013,24,589705,11,8,0,ONCE,Jacobs,2013
6798,0.86,11/24/2013,24,742778,11,8,0,PIPPIN,Music Box,2013
3799,0.81,11/24/2013,24,324010,11,8,0,ROCK OF AGES,Helen Hayes,2013
4000,0.38,11/24/2013,24,312045,11,8,0,ROMEO AND JULIET,Richard Rodgers,2013
9558,0.75,11/24/2013,24,766811,11,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,11/24/2013,24,1677524,11,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
4961,0.8,11/24/2013,24,561563,11,8,0,THE GLASS MENAGERIE '13,Booth,2013
12946,0.95,11/24/2013,24,1560773,11,8,0,THE LION KING,Minskoff,2013
8437,0.66,11/24/2013,24,702263,11,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
3848,0.74,11/24/2013,24,181489,11,8,0,THE SNOW GEESE,Friedman,2013
4299,0.73,11/24/2013,24,271373,11,8,0,THE WINSLOW BOY,American Airlines,2013
8484,1.01,11/24/2013,24,715799,11,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
13449,0.93,11/24/2013,24,1632849,11,8,0,WICKED,Gershwin,2013
7164,0.81,12/01/2013,1,1121799,12,6,0,700 SUNDAYS '13,Imperial,2013
5947,0.82,12/01/2013,1,551608,12,8,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
3368,0.55,12/01/2013,1,317171,12,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
6099,0.74,12/01/2013,1,666512,12,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
11640,0.91,12/01/2013,1,1229595,12,9,0,ANNIE '12,Palace,2013
6229,0.76,12/01/2013,1,628436,12,0,8,BEAUTIFUL,Stephen Sondheim,2013
8424,1.0,12/01/2013,1,1289324,12,8,0,BETRAYAL '13,Ethel Barrymore,2013
8093,0.72,12/01/2013,1,642180,12,8,0,BIG FISH,Neil Simon,2013
7253,0.84,12/01/2013,1,643572,12,8,0,CHICAGO,Ambassador,2013
11182,0.8,12/01/2013,1,1046663,12,8,0,CINDERELLA,Broadway,2013
4674,0.55,12/01/2013,1,335405,12,8,0,FIRST DATE,Longacre,2013
7912,0.81,12/01/2013,1,914762,12,8,0,JERSEY BOYS,August Wilson,2013
11465,1.01,12/01/2013,1,1912568,12,8,0,KINKY BOOTS,Al Hirschfeld,2013
4274,0.58,12/01/2013,1,276033,12,7,0,MACBETH '13 (LCT),Vivian Beaumont,2013
7623,0.82,12/01/2013,1,705981,12,8,0,MAMMA MIA!,Broadhurst,2013
11544,1.01,12/01/2013,1,1657599,12,8,0,MATILDA,Shubert,2013
11301,0.94,12/01/2013,1,1522003,12,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
9292,0.98,12/01/2013,1,1045626,12,8,0,NEWSIES,Nederlander,2013
7643,0.89,12/01/2013,1,709855,12,8,0,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
7862,0.93,12/01/2013,1,843325,12,8,0,ONCE,Jacobs,2013
7974,1.01,12/01/2013,1,1070681,12,8,0,PIPPIN,Music Box,2013
3922,0.84,12/01/2013,1,407074,12,8,0,ROCK OF AGES,Helen Hayes,2013
4003,0.38,12/01/2013,1,329489,12,8,0,ROMEO AND JULIET,Richard Rodgers,2013
12833,1.01,12/01/2013,1,1418373,12,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
9846,1.03,12/01/2013,1,2161225,12,9,0,THE BOOK OF MORMON,Eugene O'neill,2013
5225,0.84,12/01/2013,1,611444,12,8,0,THE GLASS MENAGERIE '13,Booth,2013
13452,0.99,12/01/2013,1,2365402,12,8,0,THE LION KING,Minskoff,2013
12181,0.95,12/01/2013,1,1220246,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
3546,0.68,12/01/2013,1,150473,12,8,0,THE SNOW GEESE,Friedman,2013
4242,0.72,12/01/2013,1,284831,12,8,0,THE WINSLOW BOY,American Airlines,2013
8165,0.97,12/01/2013,1,826487,12,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
16678,0.98,12/01/2013,1,2625327,12,9,0,WICKED,Gershwin,2013
8031,0.91,12/08/2013,8,1197109,12,6,0,700 SUNDAYS '13,Imperial,2013
5807,0.8,12/08/2013,8,531198,12,8,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
4438,0.73,12/08/2013,8,393840,12,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
6747,0.81,12/08/2013,8,658456,12,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
10535,0.93,12/08/2013,8,928775,12,8,0,ANNIE '12,Palace,2013
7470,0.91,12/08/2013,8,814141,12,0,8,BEAUTIFUL,Stephen Sondheim,2013
8424,1.0,12/08/2013,8,1267872,12,8,0,BETRAYAL '13,Ethel Barrymore,2013
8082,0.72,12/08/2013,8,571516,12,8,0,BIG FISH,Neil Simon,2013
6676,0.77,12/08/2013,8,561309,12,8,0,CHICAGO,Ambassador,2013
10380,0.74,12/08/2013,8,952103,12,8,0,CINDERELLA,Broadway,2013
5407,0.63,12/08/2013,8,378214,12,8,0,FIRST DATE,Longacre,2013
8618,0.88,12/08/2013,8,1030341,12,8,0,JERSEY BOYS,August Wilson,2013
11364,1.0,12/08/2013,8,1741845,12,8,0,KINKY BOOTS,Al Hirschfeld,2013
5589,0.67,12/08/2013,8,364191,12,8,0,MACBETH '13 (LCT),Vivian Beaumont,2013
7529,0.81,12/08/2013,8,651660,12,8,0,MAMMA MIA!,Broadhurst,2013
11122,0.97,12/08/2013,8,1190187,12,8,0,MATILDA,Shubert,2013
11593,0.96,12/08/2013,8,1563294,12,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
8408,0.89,12/08/2013,8,796482,12,8,0,NEWSIES,Nederlander,2013
7579,0.88,12/08/2013,8,645781,12,8,0,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6811,0.8,12/08/2013,8,772700,12,8,0,ONCE,Jacobs,2013
7290,0.92,12/08/2013,8,876605,12,8,0,PIPPIN,Music Box,2013
4438,0.95,12/08/2013,8,437535,12,8,0,ROCK OF AGES,Helen Hayes,2013
5862,0.56,12/08/2013,8,387100,12,8,0,ROMEO AND JULIET,Richard Rodgers,2013
12374,0.98,12/08/2013,8,987825,12,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,12/08/2013,8,1877347,12,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
4517,0.73,12/08/2013,8,521121,12,8,0,THE GLASS MENAGERIE '13,Booth,2013
12625,0.93,12/08/2013,8,1955923,12,8,0,THE LION KING,Minskoff,2013
9781,0.76,12/08/2013,8,863893,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
3799,0.73,12/08/2013,8,186087,12,8,0,THE SNOW GEESE,Friedman,2013
8120,0.97,12/08/2013,8,794894,12,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
15261,1.0,12/08/2013,8,2036322,12,8,0,WICKED,Gershwin,2013
7649,0.87,12/15/2013,15,1134137,12,6,0,700 SUNDAYS '13,Imperial,2013
5405,0.74,12/15/2013,15,516342,12,8,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
4176,0.69,12/15/2013,15,373869,12,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
6131,0.74,12/15/2013,15,626198,12,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
10685,0.94,12/15/2013,15,921884,12,8,0,ANNIE '12,Palace,2013
7137,0.87,12/15/2013,15,771883,12,0,8,BEAUTIFUL,Stephen Sondheim,2013
8424,1.0,12/15/2013,15,1284344,12,8,0,BETRAYAL '13,Ethel Barrymore,2013
7721,0.68,12/15/2013,15,503315,12,8,0,BIG FISH,Neil Simon,2013
6042,0.7,12/15/2013,15,507963,12,8,0,CHICAGO,Ambassador,2013
9201,0.66,12/15/2013,15,824748,12,8,0,CINDERELLA,Broadway,2013
5241,0.61,12/15/2013,15,355595,12,8,0,FIRST DATE,Longacre,2013
8423,0.86,12/15/2013,15,953819,12,8,0,JERSEY BOYS,August Wilson,2013
11464,1.01,12/15/2013,15,1768672,12,8,0,KINKY BOOTS,Al Hirschfeld,2013
5566,0.66,12/15/2013,15,363665,12,8,0,MACBETH '13 (LCT),Vivian Beaumont,2013
6243,0.67,12/15/2013,15,541254,12,8,0,MAMMA MIA!,Broadhurst,2013
11178,0.98,12/15/2013,15,1157142,12,8,0,MATILDA,Shubert,2013
11527,0.96,12/15/2013,15,1538154,12,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
9192,0.97,12/15/2013,15,789589,12,8,0,NEWSIES,Nederlander,2013
7489,0.87,12/15/2013,15,694111,12,8,0,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6818,0.8,12/15/2013,15,737982,12,8,0,ONCE,Jacobs,2013
7179,0.91,12/15/2013,15,844011,12,8,0,PIPPIN,Music Box,2013
4312,0.92,12/15/2013,15,408587,12,8,0,ROCK OF AGES,Helen Hayes,2013
13405,1.06,12/15/2013,15,1054823,12,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,12/15/2013,15,1865333,12,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
4460,0.72,12/15/2013,15,504266,12,8,0,THE GLASS MENAGERIE '13,Booth,2013
12809,0.94,12/15/2013,15,1818825,12,8,0,THE LION KING,Minskoff,2013
9414,0.73,12/15/2013,15,809501,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
3430,0.75,12/15/2013,15,130484,12,7,0,THE SNOW GEESE,Friedman,2013
8368,1.0,12/15/2013,15,805442,12,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
15008,0.99,12/15/2013,15,1971945,12,8,0,WICKED,Gershwin,2013
7549,0.86,12/22/2013,22,1064456,12,6,0,700 SUNDAYS '13,Imperial,2013
5666,0.78,12/22/2013,22,539230,12,8,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
3518,0.58,12/22/2013,22,291763,12,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
6180,0.75,12/22/2013,22,612939,12,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
11830,1.04,12/22/2013,22,1037800,12,8,0,ANNIE '12,Palace,2013
7056,0.86,12/22/2013,22,711141,12,0,8,BEAUTIFUL,Stephen Sondheim,2013
8424,1.0,12/22/2013,22,1276143,12,8,0,BETRAYAL '13,Ethel Barrymore,2013
7925,0.7,12/22/2013,22,538081,12,8,0,BIG FISH,Neil Simon,2013
7026,0.81,12/22/2013,22,594505,12,8,0,CHICAGO,Ambassador,2013
9795,0.7,12/22/2013,22,881703,12,8,0,CINDERELLA,Broadway,2013
5599,0.65,12/22/2013,22,361670,12,8,0,FIRST DATE,Longacre,2013
8130,0.83,12/22/2013,22,871578,12,8,0,JERSEY BOYS,August Wilson,2013
11080,0.97,12/22/2013,22,1719272,12,8,0,KINKY BOOTS,Al Hirschfeld,2013
5769,0.69,12/22/2013,22,334034,12,8,0,MACBETH '13 (LCT),Vivian Beaumont,2013
2012,0.69,12/22/2013,22,70446,12,0,4,MACHINAL,American Airlines,2013
7200,0.77,12/22/2013,22,627873,12,8,0,MAMMA MIA!,Broadhurst,2013
11265,0.98,12/22/2013,22,1286509,12,8,0,MATILDA,Shubert,2013
10970,0.91,12/22/2013,22,1407739,12,8,0,MOTOWN THE MUSICAL,Lunt-fontanne,2013
8767,0.92,12/22/2013,22,805718,12,8,0,NEWSIES,Nederlander,2013
7767,0.9,12/22/2013,22,720707,12,8,0,NO MAN'S LAND/WAITING FOR GODOT,Cort,2013
6666,0.79,12/22/2013,22,722299,12,8,0,ONCE,Jacobs,2013
7150,0.9,12/22/2013,22,831288,12,8,0,PIPPIN,Music Box,2013
3576,0.88,12/22/2013,22,351984,12,7,0,ROCK OF AGES,Helen Hayes,2013
12755,1.01,12/22/2013,22,1203125,12,8,0,SPIDER-MAN TURN OFF THE DARK,Foxwoods,2013
8752,1.03,12/22/2013,22,1962932,12,8,0,THE BOOK OF MORMON,Eugene O'neill,2013
4379,0.7,12/22/2013,22,504049,12,8,0,THE GLASS MENAGERIE '13,Booth,2013
13399,0.99,12/22/2013,22,2206379,12,8,0,THE LION KING,Minskoff,2013
10896,0.85,12/22/2013,22,1005309,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2013
8524,1.01,12/22/2013,22,845435,12,8,0,TWELFTH NIGHT/RICHARD III,Belasco,2013
14486,0.97,12/22/2013,22,2153098,12,8,0,WICKED,Gershwin,2013
8770,1.0,12/29/2013,29,1403415,12,6,0,700 SUNDAYS '13,Imperial,2013
7602,0.93,12/29/2013,29,816932,12,9,0,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Walter Kerr,2013
4943,0.74,12/29/2013,29,444357,12,8,0,A NIGHT WITH JANIS JOPLIN,Lyceum,2013
7529,0.91,12/29/2013,29,891410,12,8,0,AFTER MIDNIGHT,Brooks Atkinson,2013
13226,0.97,12/29/2013,29,1566847,12,8,0,ANNIE '12,Palace,2013
7160,0.87,12/29/2013,29,838845,12,0,8,BEAUTIFUL,Stephen Sondheim,2013
9477,1.0,12/29/2013,29,1442087,12,9,0,BETRAYAL '13,Ethel Barrymore,2013
11163,0.88,12/29/2013,29,950667,12,9,0,BIG FISH,Neil Simon,2013
8792,1.02,12/29/2013,29,1059107,12,8,0,CHICAGO,Ambassador,2013
13523,0.97,12/29/2013,29,1479890,12,8,0,CINDERELLA,Broadway,2013
6584,0.77,12/29/2013,29,514551,12,8,0,FIRST DATE,Longacre,2013
9619,0.98,12/29/2013,29,1285451,12,8,0,JERSEY BOYS,August Wilson,2013
12914,1.01,12/29/2013,29,2247240,12,9,0,KINKY BOOTS,Al Hirschfeld,2013
