abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,Chicago,1539,False,1929,US,163,completed,False,False,45,False,141.02000427246,False,False,9852,False,True,False,41.88468170166,False,-87.633682250977,steel,False,False,Randolph Tower,1,False,False,False,855,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,2002,US,163,completed,False,False,45,False,140.91999816895,False,False,9982,False,True,False,40.75931930542,False,-73.996269226074,concrete,False,False,Victory Apartments,1,False,False,False,856,False,True,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1914,US,163,completed,False,False,38,False,140.82000732422,False,False,9676,False,True,True,47.601959228516,False,-122.33177185059,steel,False,False,Smith Tower,2,False,True,False,857,False,True,False,False,1911,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,35,False,140.82000732422,False,False,9986,False,True,False,40.693618774414,False,-73.990882873535,steel,False,False,Montague-Court Building,1,False,True,False,858,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1985,US,163,completed,False,False,49,False,140.60000610352,False,False,9096,False,True,True,41.881649017334,False,-87.641632080078,concrete,False,False,Presidential Towers I,1,False,False,False,859,False,True,False,False,1983,False
False,False,False,False,False,Chicago,1539,False,1985,US,163,completed,False,False,49,False,140.60000610352,False,False,9097,False,True,True,41.881359100342,False,-87.642311096191,concrete,False,False,Presidential Towers II,1,False,False,False,859,False,True,False,False,1983,False
False,False,False,False,False,Chicago,1539,False,1985,US,163,completed,False,False,49,False,140.60000610352,False,False,9098,False,True,True,41.880989074707,False,-87.643188476562,concrete,False,False,Presidential Towers III,1,False,False,False,859,False,True,False,False,1983,False
False,False,False,False,False,Chicago,1539,False,1985,US,163,completed,False,False,49,False,140.60000610352,False,False,9099,False,True,True,41.880718231201,False,-87.643730163574,concrete,False,False,Presidential Towers IV,1,False,False,False,859,False,True,False,False,1983,False
False,False,False,False,False,New York City,1641,False,1931,US,163,completed,False,False,42,False,140.50999450684,False,True,9983,False,True,False,40.766258239746,False,-73.978477478027,steel,False,False,Jumeirah Essex House,2,False,False,False,863,False,True,False,False,0,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2008,US,163,completed,False,False,45,False,140.5,False,False,15275,False,True,True,25.924499511719,False,-80.121780395508,concrete,False,False,Trump Towers I,1,False,False,False,864,False,True,False,False,2005,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2008,US,163,completed,False,False,45,False,140.5,False,False,15276,False,True,True,25.923629760742,False,-80.12181854248,concrete,False,False,Trump Towers II,1,False,False,False,864,False,True,False,False,2005,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2008,US,163,completed,False,False,45,False,140.5,False,False,15277,False,True,True,25.92280960083,False,-80.12181854248,concrete,False,False,Trump Towers III,1,False,False,False,864,False,True,False,False,2005,False
False,False,False,False,False,Jersey City,1605,False,2004,US,163,completed,False,False,32,False,140.5,False,False,12760,False,True,True,40.724868774414,False,-74.034843444824,steel,False,False,480 Washington Boulevard,1,False,True,False,867,False,False,False,False,2001,False
False,False,False,False,False,Chicago,1539,False,1986,US,163,completed,False,False,49,False,140.49000549316,False,False,9870,False,True,False,41.949741363525,False,-87.646156311035,concrete,False,False,The New York,1,False,False,False,868,False,True,False,False,0,False
False,False,False,False,False,Miami,1632,False,2005,US,163,completed,False,False,44,False,140.21000671387,False,False,4301,False,True,True,25.771730422974,False,-80.185211181641,concrete,False,False,One Miami East Tower,1,False,False,False,869,False,True,False,False,2003,False
False,False,False,False,False,Winston-Salem,1601,False,1995,US,163,completed,False,False,34,False,140.21000671387,False,False,9790,False,True,True,36.095489501953,False,-80.243957519531,steel,False,False,100 North Main Street,1,False,True,False,870,False,False,False,False,1994,False
False,False,False,False,False,Tampa,1702,False,2009,US,163,completed,False,False,34,False,140.21000671387,False,False,10299,False,True,True,27.950859069824,False,-82.459800720215,concrete,False,False,Element,1,False,False,False,870,False,True,False,False,2007,False
False,False,False,False,False,Baton Rouge,1528,False,1932,US,163,completed,False,False,34,True,140.21000671387,False,False,9481,False,True,True,30.456930160522,False,-91.187339782715,steel,False,False,Louisiana State Capitol,1,False,False,False,870,False,False,False,False,1931,False
False,False,False,False,False,Burbank,1531,False,1988,US,163,completed,False,False,32,False,140.19999694824,False,False,12741,False,True,True,34.152950286865,False,-118.34262084961,concrete,False,False,The Tower,1,False,True,False,873,False,False,False,False,1987,False
False,False,False,False,False,Bellevue,1532,False,2017,US,163,under construction,False,False,31,False,140.19999694824,False,False,22497,False,True,True,47.614238739014,False,-122.20079040527,composite,False,False,400 Lincoln Square,1,False,True,False,874,False,False,False,False,2014,False
False,False,False,False,False,Des Moines,1557,False,1975,US,163,completed,False,False,36,False,140.11000061035,False,False,9484,False,True,True,41.587329864502,False,-93.626022338867,steel,False,False,Ruan Center,1,False,True,False,875,False,False,False,False,1973,False
False,False,False,False,False,Austin,1510,False,2017,US,163,under construction,False,False,39,False,139.89999389648,False,False,16326,False,True,True,30.269529342651,False,-97.750549316406,concrete,False,False,5th & West,1,False,False,False,876,False,True,False,False,2015,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,43,False,139.69999694824,False,True,9594,False,True,True,40.703918457031,False,-74.01229095459,concrete,False,False,8 Stone Street,1,False,False,False,877,False,False,False,False,2008,False
False,False,False,False,True,Las Vegas,1610,False,2006,US,163,completed,False,False,40,False,139.60000610352,False,True,10647,False,True,True,36.113929748535,False,-115.19429779053,concrete,False,False,Palms Fantasy Tower,2,False,False,False,878,False,False,False,False,2004,False
False,False,False,False,False,Chicago,1539,False,2003,US,163,completed,False,False,39,False,139.60000610352,False,False,9943,False,True,True,41.892219543457,False,-87.629272460938,concrete,False,False,The Residences at Grand Plaza,1,False,False,False,879,False,True,False,False,2000,False
False,False,False,False,False,Tampa,1702,False,1972,US,163,completed,False,False,36,False,139.60000610352,False,False,10300,False,True,False,27.947750091553,False,-82.459411621094,steel,False,False,Park Tower,1,False,True,False,880,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,41,False,139.5,False,False,9087,False,True,True,41.892810821533,False,-87.620529174805,concrete,False,False,600 Fairbanks Court,1,False,False,False,881,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,False,2014,US,163,completed,False,False,42,False,139.30000305176,False,False,11371,False,True,True,40.688171386719,False,-73.980102539062,concrete,False,False,66 Rockwell Place,1,False,False,False,882,False,True,False,False,2011,False
False,False,False,False,False,Chicago,1539,False,1989,US,163,completed,False,False,43,False,139.28999328613,False,True,4362,False,True,True,41.887359619141,False,-87.619346618652,concrete,False,False,Swissotel Chicago,1,False,False,False,883,False,False,False,False,1986,False
False,False,False,False,True,Atlantic City,1501,False,2008,US,163,completed,False,False,39,False,139.28999328613,False,True,10265,False,True,True,39.378849029541,False,-74.433578491211,concrete,False,False,The Water Club at Borgata,2,False,False,False,884,False,False,False,False,2006,False
False,False,False,False,False,Chicago,1539,False,1965,US,163,completed,False,False,35,False,139.28999328613,False,False,9357,False,True,True,41.889591217041,False,-87.622886657715,steel,False,False,Equitable Building,1,False,True,False,885,False,False,False,False,1963,False
False,False,False,False,False,Seattle,1680,False,1981,US,163,completed,False,False,36,False,139,False,False,9677,False,True,False,47.60977935791,False,-122.33203887939,steel,False,False,One Union Square,1,False,True,False,886,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1930,US,163,completed,False,False,36,False,139,False,True,9991,False,True,True,40.765419006348,False,-73.977081298828,steel,False,False,Trump Parc Condominiums,2,False,False,False,886,False,True,False,False,1929,False
False,False,False,False,False,Boston,1524,False,2011,US,163,completed,False,False,31,False,139,False,False,9003,False,True,True,42.353359222412,False,-71.05248260498,composite,False,False,Atlantic Wharf,2,False,True,False,888,False,True,False,False,2007,False
False,False,False,False,False,Chicago,1539,False,2007,US,163,completed,False,False,47,False,138.83999633789,False,False,9940,False,True,True,41.891151428223,False,-87.640342712402,concrete,False,False,Kingsbury Plaza,1,False,False,False,889,False,True,False,False,2005,False
False,False,False,False,False,Jersey City,1605,False,2011,US,163,completed,False,False,47,False,138.69999694824,False,False,12213,False,True,True,40.724220275879,False,-74.036582946777,concrete,False,False,The Monaco North Tower,1,False,False,False,890,False,True,False,False,2009,False
False,False,False,False,False,Jersey City,1605,False,2011,US,163,completed,False,False,47,False,138.69999694824,False,False,12214,False,True,True,40.724048614502,False,-74.03694152832,concrete,False,False,The Monaco South Tower,1,False,False,False,890,False,True,False,False,2009,False
False,False,False,False,False,Fort Lauderdale,1574,False,2017,US,163,under construction,False,False,45,False,138.69999694824,False,False,20460,False,True,True,0,False,0,concrete,False,False,Icon Las Olas,2,False,False,False,892,False,True,True,False,2015,False
False,False,False,False,False,Seattle,1680,False,2009,US,163,completed,False,False,39,False,138.69000244141,False,True,9678,False,True,True,47.613739013672,False,-122.3341217041,concrete,False,False,Olive 8,2,False,False,False,893,False,True,False,False,2006,False
False,False,False,False,False,San Diego,1677,False,2005,US,163,completed,False,False,36,False,138.67999267578,False,False,9923,False,True,True,32.711078643799,False,-117.16528320312,concrete,False,False,The Pinnacle Marina Tower,1,False,False,False,894,False,True,False,False,2003,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,31,False,138.67999267578,False,False,9879,False,True,True,40.757080078125,False,-73.986450195312,steel,False,False,Paramount Building,1,False,True,False,895,False,False,False,False,1926,False
False,False,False,False,False,Minneapolis,1627,False,1987,US,163,completed,False,False,33,False,138.52000427246,False,False,9466,False,True,True,44.974159240723,False,-93.267562866211,concrete,False,False,Accenture Tower,1,False,True,False,896,False,False,False,False,1985,False
